Gene stable ID,Gene name,NCBI gene ID
ENSG00000169714,CNBP,7555
ENSG00000169908,TM4SF1,4071
ENSG00000169964,TMEM42,131616
ENSG00000169981,ZNF35,7584
ENSG00000170017,ALCAM,214
ENSG00000170837,GPR27,2850
ENSG00000170854,RIOX2,84864
ENSG00000172037,LAMB2,3913
ENSG00000172046,USP19,10869
ENSG00000172053,QARS1,5859
ENSG00000172113,NME6,10201
ENSG00000172215,CXCR6,10663
ENSG00000172340,SUCLG2,8801
ENSG00000172765,TMCC1,23023
ENSG00000172771,EFCAB12,90288
ENSG00000172780,RAB43,339122
ENSG00000173193,PARP14,54625
ENSG00000173200,PARP15,165631
ENSG00000173226,IQCB1,9657
ENSG00000173230,GOLGB1,2804
ENSG00000173402,DAG1,1605
ENSG00000173473,SMARCC1,6599
ENSG00000173531,MST1,4485
ENSG00000173540,GMPPB,29925
ENSG00000173585,CCR9,10803
ENSG00000173706,HEG1,57493
ENSG00000174173,TRMT10C,54931
ENSG00000174255,ZNF80,7634
ENSG00000174500,GCSAM,257144
ENSG00000174564,IL20RB,53833
ENSG00000174579,MSL2,55167
ENSG00000174839,DENND6A,201627
ENSG00000174840,PDE12,201626
ENSG00000174928,C3orf33,285315
ENSG00000174944,P2RY14,9934
ENSG00000174946,GPR171,29909
ENSG00000174953,DHX36,170506
ENSG00000175040,CHST2,9435
ENSG00000175054,ATR,545
ENSG00000175066,GK5,256356
ENSG00000175105,ZNF654,55279
ENSG00000175110,MRPS22,56945
ENSG00000175455,CCDC14,64770
ENSG00000175792,RUVBL1,8607
ENSG00000176020,AMIGO3,386724
ENSG00000176095,IP6K1,9807
ENSG00000176142,TMEM39A,55254
ENSG00000176542,USF3,205717
ENSG00000177311,ZBTB38,253461
ENSG00000177352,CCDC71,64925
ENSG00000177479,ARIH2,10425
ENSG00000177646,ACAD9,28976
ENSG00000178035,IMPDH2,3615
ENSG00000178038,ALS2CL,259173
ENSG00000178057,NDUFAF3,25915
ENSG00000178075,GRAMD1C,54762
ENSG00000178149,DALRD3,55152
ENSG00000178252,WDR6,11180
ENSG00000178467,P4HTM,54681
ENSG00000178537,SLC25A20,788
ENSG00000178660,ARMC10P1,
ENSG00000178694,NSUN3,63899
ENSG00000178700,DHFR2,200895
ENSG00000178917,ZNF852,285346
ENSG00000179021,C3orf38,285237
ENSG00000179152,TCAIM,285343
ENSG00000179348,GATA2,2624
ENSG00000179564,LSMEM2,132228
ENSG00000180353,HCLS1,3059
ENSG00000180376,CCDC66,285331
ENSG00000180767,CHST13,166012
ENSG00000181458,TMEM45A,55076
ENSG00000181467,RAP2B,5912
ENSG00000181555,SETD2,29072
ENSG00000181631,P2RY13,53829
ENSG00000181744,DIPK2A,205428
ENSG00000181788,SIAH2,6478
ENSG00000181789,COPG1,22820
ENSG00000181804,SLC9A9,285195
ENSG00000181847,TIGIT,201633
ENSG00000182179,UBA7,7318
ENSG00000182504,CEP97,79598
ENSG00000182923,CEP63,80254
ENSG00000183624,HMCES,56941
ENSG00000183625,CCR3,1232
ENSG00000183763,TRAIP,10293
ENSG00000184220,CMSS1,84319
ENSG00000184307,ZDHHC23,254887
ENSG00000184432,COPB2,9276
ENSG00000184500,PROS1,5627
ENSG00000184897,H1-10,8971
ENSG00000185219,ZNF445,353274
ENSG00000185614,INKA1,389119
ENSG00000185909,KLHDC8B,200942
ENSG00000186265,BTLA,151888
ENSG00000186448,ZNF197,10168
ENSG00000186448,ZNF197,110354863
ENSG00000186792,HYAL3,8372
ENSG00000187098,MITF,4286
ENSG00000188313,PLSCR1,5359
ENSG00000188315,C3orf62,375341
ENSG00000189283,FHIT,2272
ENSG00000196345,ZKSCAN7,55888
ENSG00000196428,TSC22D2,9819
ENSG00000196455,PIK3R4,30849
ENSG00000196549,MME,4311
ENSG00000196653,ZNF502,91392
ENSG00000196776,CD47,961
ENSG00000196981,WDR5B,54554
ENSG00000198218,QRICH1,54870
ENSG00000198406,BZW1P2,
ENSG00000198585,NUDT16,131870
ENSG00000198829,SUCNR1,56670
ENSG00000198843,SELENOT,51714
ENSG00000198919,DZIP3,9666
ENSG00000203644,AC083799.1,
ENSG00000206417,H1FX-AS1,
ENSG00000206527,HACD2,201562
ENSG00000206530,CFAP44,55779
ENSG00000207088,SNORA7B,
ENSG00000211456,SACM1L,22908
ENSG00000213300,HNRNPA3P6,
ENSG00000213533,STIMATE,375346
ENSG00000213600,U73169.1,
ENSG00000213672,NCKIPSD,51517
ENSG00000213689,TREX1,11277
ENSG00000214706,IFRD2,7866
ENSG00000214820,MPRIPP1,
ENSG00000221883,ARIH2OS,
ENSG00000221962,TMEM14EP,
ENSG00000222057,RNU4-62P,
ENSG00000223552,CCR5AS,
ENSG00000224424,PRKAR2A-AS1,
ENSG00000224831,TMEM183B,
ENSG00000225697,SLC26A6,65010
ENSG00000225873,C3orf86,102724231
ENSG00000226360,RPL10AP6,
ENSG00000227124,ZNF717,100131827
ENSG00000227398,KIF9-AS1,
ENSG00000228638,FCF1P2,
ENSG00000229453,SPINK8,646424
ENSG00000229515,FLT1P1,
ENSG00000229619,MBNL1-AS1,
ENSG00000229759,MRPS18AP1,
ENSG00000230454,U73166.1,
ENSG00000230530,LIMD1-AS1,
ENSG00000231305,AC112484.1,
ENSG00000232112,TMA7,51372
ENSG00000233276,GPX1,2876
ENSG00000234617,SNRK-AS1,
ENSG00000235016,SEMA3F-AS1,
ENSG00000235908,RHOA-IT1,
ENSG00000236409,NRADDP,
ENSG00000239213,NCK1-DT,
ENSG00000239388,ASB14,142686
ENSG00000239557,AC092045.1,
ENSG00000239653,PSMD6-AS2,
ENSG00000239732,TLR9,54106
ENSG00000240137,ERICH6-AS1,
ENSG00000240303,ACAD11,84129
ENSG00000240682,ISY1,57461
ENSG00000240695,AC117382.1,
ENSG00000240809,AC026877.1,
ENSG00000241163,LINC00877,
ENSG00000241506,PSMC1P1,
ENSG00000241627,UBQLN4P1,
ENSG00000241679,AC018450.1,
ENSG00000241889,AC079944.2,
ENSG00000242299,AC073861.1,
ENSG00000242445,RPL7AP11,
ENSG00000242457,RBBP4P2,
ENSG00000242960,FTH1P23,
ENSG00000243224,AC006252.1,
ENSG00000243273,AC020636.1,
ENSG00000243305,AC026347.2,
ENSG00000243410,PSMD6-AS1,
ENSG00000243477,NAA80,24142
ENSG00000243544,RN7SL172P,
ENSG00000243674,OR7E66P,
ENSG00000243759,ST13P15,
ENSG00000243989,ACY1,95
ENSG00000244026,FAM86DP,
ENSG00000244119,PDCL3P4,
ENSG00000244171,PBX2P1,
ENSG00000244357,RN7SL145P,
ENSG00000244380,AC134772.1,
ENSG00000244513,AC109587.1,
ENSG00000244932,AL449212.1,
ENSG00000246082,NUDT16P1,
ENSG00000247596,TWF2,11344
ENSG00000248487,ABHD14A,25864
ENSG00000249274,PDLIM1P4,
ENSG00000249992,TMEM158,25907
ENSG00000250608,AC010210.1,
ENSG00000251474,RPL32P3,
ENSG00000252965,AC016959.1,
ENSG00000255423,EBLN2,55096
ENSG00000256628,ZBTB11-AS1,
ENSG00000259976,AC093010.3,
ENSG00000260236,AC099778.1,
ENSG00000261159,AC112484.3,
ENSG00000265992,ESRG,
ENSG00000270441,AC135506.1,
ENSG00000270562,AC097634.1,
ENSG00000271843,AC012557.1,
ENSG00000271856,LINC01215,
ENSG00000271858,Z84492.1,
ENSG00000271976,AC012467.2,
ENSG00000272077,AC124045.1,
ENSG00000272181,AC012557.2,
ENSG00000272182,AC135507.1,
ENSG00000272434,AC137630.3,
ENSG00000272573,MUSTN1,389125
ENSG00000272758,AC083798.2,
ENSG00000273033,LINC02035,
ENSG00000273174,AC108673.2,
ENSG00000273356,LINC02019,
ENSG00000273437,AC108673.3,
ENSG00000273486,AC096992.2,
