Gene stable ID,Gene name,NCBI gene ID
ENSG00000160948,VPS28,51160
ENSG00000160949,TONSL,4796
ENSG00000160957,RECQL4,9401
ENSG00000160959,LRRC14,9684
ENSG00000160972,PPP1R16A,84988
ENSG00000161016,RPL8,6132
ENSG00000164754,RAD21,5885
ENSG00000164758,MED30,90390
ENSG00000164830,OXR1,55074
ENSG00000164961,WASHC5,9897
ENSG00000164967,RPP25L,138716
ENSG00000164970,FAM219A,203259
ENSG00000164975,SNAPC3,6619
ENSG00000164978,NUDT2,318
ENSG00000164983,TMEM65,157378
ENSG00000164985,PSIP1,11168
ENSG00000165006,UBAP1,51271
ENSG00000165025,SYK,6850
ENSG00000165028,NIPSNAP3B,55335
ENSG00000165029,ABCA1,19
ENSG00000165030,NFIL3,4783
ENSG00000165060,FXN,2395
ENSG00000165071,TMEM71,137835
ENSG00000165092,ALDH1A1,216
ENSG00000165113,GKAP1,80318
ENSG00000165115,KIF27,55582
ENSG00000165118,C9orf64,84267
ENSG00000165119,HNRNPK,3190
ENSG00000165121,AL353743.1,
ENSG00000165138,ANKS6,203286
ENSG00000165140,FBP1,2203
ENSG00000165156,ZHX1,11244
ENSG00000165181,SHOC1,158401
ENSG00000165233,CARD19,84270
ENSG00000165244,ZNF367,195828
ENSG00000165264,NDUFB6,4712
ENSG00000165271,NOL6,65083
ENSG00000165272,AQP3,360
ENSG00000165275,TRMT10B,158234
ENSG00000165280,VCP,7415
ENSG00000165282,PIGO,84720
ENSG00000165283,STOML2,30968
ENSG00000165304,MELK,9833
ENSG00000167632,TRAPPC9,83696
ENSG00000167656,LY6D,8581
ENSG00000167700,MFSD3,113655
ENSG00000167701,GPT,2875
ENSG00000167702,KIFC2,90990
ENSG00000168672,LRATD2,157638
ENSG00000168795,ZBTB5,9925
ENSG00000168913,ENHO,375704
ENSG00000169398,PTK2,5747
ENSG00000170161,AL512625.1,
ENSG00000170619,COMMD5,28991
ENSG00000170631,ZNF16,7564
ENSG00000170873,MTSS1,9788
ENSG00000170881,RNF139,11236
ENSG00000171045,TSNARE1,203062
ENSG00000171843,MLLT3,4300
ENSG00000172159,FRMD3,257019
ENSG00000172164,SNTB1,6641
ENSG00000172167,MTBP,27085
ENSG00000172172,MRPL13,28998
ENSG00000172785,CBWD1,55871
ENSG00000173137,ADCK5,203054
ENSG00000173334,TRIB1,10221
ENSG00000175611,LINC00476,
ENSG00000175768,TOMM5,401505
ENSG00000175787,ZNF169,169841
ENSG00000175893,ZDHHC21,340481
ENSG00000176853,FAM91A1,157769
ENSG00000178209,PLEC,5339
ENSG00000178685,PARP10,84875
ENSG00000178719,GRINA,2907
ENSG00000178764,ZHX2,22882
ENSG00000178814,OPLAH,26873
ENSG00000178896,EXOSC4,54512
ENSG00000178966,RMI1,80010
ENSG00000179091,CYC1,1537
ENSG00000179526,SHARPIN,81858
ENSG00000179632,MAF1,84232
ENSG00000179698,WDR97,340390
ENSG00000179832,MROH1,727957
ENSG00000179886,TIGD5,84948
ENSG00000179950,PUF60,22827
ENSG00000180155,LYNX1,66004
ENSG00000180900,SCRIB,23513
ENSG00000180921,FAM83H,286077
ENSG00000181097,AC105219.1,
ENSG00000181135,ZNF707,286075
ENSG00000181404,WASHC1,100287171
ENSG00000181638,ZFP41,286128
ENSG00000181778,TMEM252,169693
ENSG00000181790,ADGRB1,575
ENSG00000182150,ERCC6L2,375748
ENSG00000182197,EXT1,2131
ENSG00000182307,C8orf33,65265
ENSG00000182325,FBXL6,26233
ENSG00000183309,ZNF623,9831
ENSG00000183354,KIAA2026,158358
ENSG00000183665,TRMT12,55039
ENSG00000183784,DOCK8-AS1,
ENSG00000184428,TOP1MT,116447
ENSG00000184489,PTP4A3,11156
ENSG00000185000,DGAT1,8694
ENSG00000185122,HSF1,3297
ENSG00000185189,NRBP2,340371
ENSG00000185730,ZNF696,79943
ENSG00000185803,SLC52A2,79581
ENSG00000185920,PTCH1,5727
ENSG00000185963,BICD2,23299
ENSG00000186583,SPATC1,375686
ENSG00000186940,CHCHD2P9,
ENSG00000187186,AL162231.1,730098
ENSG00000187210,GCNT1,2650
ENSG00000187742,SECISBP2,79048
ENSG00000187764,SEMA4D,10507
ENSG00000187866,FAM122A,116224
ENSG00000187954,CYHR1,50626
ENSG00000187984,ANKRD19P,
ENSG00000188312,CENPP,401541
ENSG00000188352,FOCAD,54914
ENSG00000188647,PTAR1,375743
ENSG00000188921,HACD4,401494
ENSG00000188938,FAM120AOS,158293
ENSG00000189376,C8orf76,84933
ENSG00000196092,PAX5,5079
ENSG00000196116,TDRD7,23424
ENSG00000196150,ZNF250,58500
ENSG00000196305,IARS1,3376
ENSG00000196312,MFSD14C,84278
ENSG00000196378,ZNF34,80778
ENSG00000196597,ZNF782,158431
ENSG00000196730,DAPK1,1612
ENSG00000196781,TLE1,7088
ENSG00000196873,CBWD3,445571
ENSG00000196922,ZNF252P,
ENSG00000197353,LYPD2,137797
ENSG00000197363,ZNF517,340385
ENSG00000197506,SLC28A3,64078
ENSG00000197579,TOPORS,10210
ENSG00000197724,PHF2,5253
ENSG00000197816,CCDC180,100499483
ENSG00000197858,GPAA1,8733
ENSG00000197969,VPS13A,23230
ENSG00000198000,NOL8,55035
ENSG00000198121,LPAR1,1902
ENSG00000198169,ZNF251,90987
ENSG00000198467,TPM2,7169
ENSG00000198642,KLHL9,55958
ENSG00000198680,TUSC1,286319
ENSG00000198722,UNC13B,10497
ENSG00000198853,RUSC2,9853
ENSG00000198876,DCAF12,25853
ENSG00000198887,SMC5,23137
ENSG00000202474,RNA5SP283,
ENSG00000204778,CBWD4P,
ENSG00000204790,AL163540.1,
ENSG00000204791,SMPD5,
ENSG00000204805,AL391987.2,
ENSG00000204839,MROH6,642475
ENSG00000205808,PLPP6,403313
ENSG00000207110,RNU1-106P,
ENSG00000213362,FTH1P12,
ENSG00000213563,C8orf82,414919
ENSG00000213694,S1PR3,1903
ENSG00000213694,S1PR3,286223
ENSG00000213839,TMX2P1,
ENSG00000213866,YBX1P10,
ENSG00000213930,GALT,2592
ENSG00000214110,LDHAP4,
ENSG00000215283,HMGB3P24,
ENSG00000215548,FRG1JP,
ENSG00000219928,AL161787.1,
ENSG00000221829,FANCG,2189
ENSG00000223697,AF230666.1,
ENSG00000223839,FAM95B1,
ENSG00000224067,AL354877.1,
ENSG00000224546,EIF4BP3,
ENSG00000224722,AC020688.1,
ENSG00000225194,LINC00092,
ENSG00000225259,ST13P6,
ENSG00000225411,CR786580.1,
ENSG00000225434,LINC01504,
ENSG00000225460,AL590233.1,
ENSG00000225693,LAGE3P1,
ENSG00000226055,PAICSP1,
ENSG00000226337,TMEM252-DT,
ENSG00000227155,AL161725.1,
ENSG00000228352,AL354989.1,
ENSG00000229273,BX664615.1,
ENSG00000229419,RALGAPA1P1,
ENSG00000230074,AL162231.2,
ENSG00000230207,RPL4P5,
ENSG00000230537,AL158071.3,
ENSG00000231799,PA2G4P6,
ENSG00000231991,ANXA2P2,
ENSG00000232060,SLC4A1APP1,
ENSG00000232063,AL691447.2,
ENSG00000232303,DFFBP1,
ENSG00000232815,DUX4L50,
ENSG00000233554,B4GALT1-AS1,
ENSG00000233846,SELENOTP1,
ENSG00000234160,AL513165.1,
ENSG00000234424,AL353743.4,
ENSG00000234506,LINC01506,
ENSG00000234616,JRK,8629
ENSG00000234618,RPSAP9,
ENSG00000235173,HGH1,51236
ENSG00000235298,AL354733.3,
ENSG00000235453,SMIM27,100129250
ENSG00000235481,UBE2R2-AS1,
ENSG00000236184,TCEA1P4,
ENSG00000236199,AL359076.1,
ENSG00000236496,GPS2P1,
ENSG00000236801,RPL24P8,
ENSG00000237238,BMS1P10,
ENSG00000237422,AL158071.4,
ENSG00000237846,AL773545.3,
ENSG00000237984,PTENP1,
ENSG00000238113,LINC01410,103352539
ENSG00000240237,AF305872.1,
ENSG00000242616,GNG10,2790
ENSG00000245149,RNF139-AS1,
ENSG00000245164,LINC00861,
ENSG00000249859,PVT1,
ENSG00000250571,GLI4,2738
ENSG00000250850,AL161781.2,
ENSG00000253106,AC090198.1,
ENSG00000253210,AC040970.1,
ENSG00000253307,AC011676.1,
ENSG00000253595,LINC01300,
ENSG00000253651,SOD1P3,
ENSG00000253676,TAGLN2P1,
ENSG00000253716,MINCR,100507316
ENSG00000253931,AC105118.1,
ENSG00000254017,IGHEP2,
ENSG00000254019,AC011676.2,
ENSG00000254263,AC022973.4,
ENSG00000254317,AC022973.5,
ENSG00000254338,MAFA-AS1,
ENSG00000254473,AL354920.1,
ENSG00000254615,AC027031.2,
ENSG00000254690,AC233992.1,
ENSG00000254859,AC067930.3,
ENSG00000255050,AC067930.4,
ENSG00000255182,AC084125.2,
ENSG00000255224,AC109322.1,
ENSG00000255559,ZNF252P-AS1,
ENSG00000259820,AC083843.3,
ENSG00000259891,AC107375.1,
ENSG00000260912,AL158206.1,
ENSG00000261220,AC103706.1,
ENSG00000269900,RMRP,
ENSG00000270137,AF230666.2,
ENSG00000271454,AL353729.2,
ENSG00000272172,AC138696.2,
ENSG00000272502,AC104958.2,
ENSG00000272842,AL391834.1,
ENSG00000272871,AL159169.2,
ENSG00000273036,AL390726.4,
ENSG00000273226,AL391834.2,
