Gene stable ID,Gene name,NCBI gene ID
ENSG00000152556,PFKM,5213
ENSG00000152944,MED21,9412
ENSG00000153179,RASSF3,283349
ENSG00000155957,TMBIM4,51643
ENSG00000155980,KIF5A,3798
ENSG00000161638,ITGA5,3678
ENSG00000161642,ZNF385A,25946
ENSG00000161791,FMNL3,91010
ENSG00000161800,RACGAP1,29127
ENSG00000161813,LARP4,113251
ENSG00000161835,GRASP,160622
ENSG00000166046,TCP11L2,255394
ENSG00000166130,IKBIP,121457
ENSG00000166225,FRS2,10818
ENSG00000166226,CCT2,10576
ENSG00000166598,HSP90B1,7184
ENSG00000166860,ZBTB39,9880
ENSG00000166881,NEMP1,23306
ENSG00000166886,NAB2,4665
ENSG00000166888,STAT6,6778
ENSG00000166896,ATP23,91419
ENSG00000166908,PIP4K2C,79837
ENSG00000166986,MARS1,4141
ENSG00000166987,MBD6,114785
ENSG00000167528,ZNF641,121274
ENSG00000167535,CACNB3,784
ENSG00000167548,KMT2D,8085
ENSG00000167550,RHEBL1,121268
ENSG00000167552,TUBA1A,7846
ENSG00000167553,TUBA1C,84790
ENSG00000167566,NCKAP5L,57701
ENSG00000167588,GPD1,2819
ENSG00000167768,KRT1,3848
ENSG00000167778,SPRYD3,84926
ENSG00000167779,IGFBP6,3489
ENSG00000169372,CRADD,8738
ENSG00000169884,WNT10B,7480
ENSG00000170421,KRT8,3856
ENSG00000170439,METTL7B,196410
ENSG00000170442,AC021066.1,3892
ENSG00000170473,PYM1,84305
ENSG00000170477,KRT4,3851
ENSG00000170486,KRT72,140807
ENSG00000170515,PA2G4,5036
ENSG00000170545,SMAGP,57228
ENSG00000170581,STAT2,6773
ENSG00000170627,GTSF1,121355
ENSG00000170653,ATF7,11016
ENSG00000171310,CHST11,50515
ENSG00000172602,RND1,27289
ENSG00000172819,RARG,5916
ENSG00000172867,KRT2,3849
ENSG00000173208,ABCD2,225
ENSG00000173451,THAP2,83591
ENSG00000173588,CEP83,51134
ENSG00000173598,NUDT4,11163
ENSG00000174099,MSRB3,253827
ENSG00000174106,LEMD3,23592
ENSG00000174206,C12orf66,144577
ENSG00000174243,DDX23,9416
ENSG00000174437,ATP2A2,488
ENSG00000174456,C12orf76,400073
ENSG00000174600,CMKLR1,1240
ENSG00000174718,RESF1,55196
ENSG00000175183,CSRP2,1466
ENSG00000175197,DDIT3,1649
ENSG00000175203,DCTN2,10540
ENSG00000175215,CTDSP2,10106
ENSG00000175548,ALG10B,144245
ENSG00000175782,SLC35E3,55508
ENSG00000176422,SPRYD4,283377
ENSG00000177119,ANO6,196527
ENSG00000177889,UBE2N,7334
ENSG00000177981,ASB8,140461
ENSG00000178449,COX14,84987
ENSG00000178498,DTX3,196403
ENSG00000179104,TMTC2,160335
ENSG00000179715,PCED1B,91523
ENSG00000179899,PHC1P1,
ENSG00000179912,R3HDM2,22864
ENSG00000179941,BBS10,79738
ENSG00000180263,FGD6,55785
ENSG00000181852,RNF41,10193
ENSG00000181929,PRKAG1,5571
ENSG00000182199,SHMT2,6472
ENSG00000182544,MFSD5,84975
ENSG00000182796,TMEM198B,
ENSG00000183160,TMEM119,338773
ENSG00000183283,DAZAP2,9802
ENSG00000183735,TBK1,29110
ENSG00000184271,POU6F1,5463
ENSG00000184575,XPOT,11260
ENSG00000184613,NELL2,4753
ENSG00000184752,NDUFA12,55967
ENSG00000185432,METTL7A,25840
ENSG00000185482,STAC3,246329
ENSG00000185591,SP1,6667
ENSG00000186049,KRT73,319101
ENSG00000186076,AC012085.1,
ENSG00000186081,KRT5,3852
ENSG00000186298,PPP1CC,5501
ENSG00000186666,BCDIN3D,144233
ENSG00000186908,ZDHHC17,23390
ENSG00000187109,NAP1L1,4673
ENSG00000187778,MCRS1,10445
ENSG00000188375,H3-5,440093
ENSG00000188906,LRRK2,120892
ENSG00000189046,ALKBH2,121642
ENSG00000189079,ARID2,196528
ENSG00000196091,MYBPC1,4604
ENSG00000196465,MYL6B,140465
ENSG00000196510,ANAPC7,51434
ENSG00000196531,NACA,4666
ENSG00000196850,PPTC7,160760
ENSG00000197111,PCBP2,5094
ENSG00000197728,RPS26,6231
ENSG00000198001,AC093012.1,51135
ENSG00000198015,MRPL42,28977
ENSG00000198056,PRIM1,5557
ENSG00000198324,PHETA1,144717
ENSG00000198431,TXNRD1,7296
ENSG00000198673,TAFA2,338811
ENSG00000198707,CEP290,80184
ENSG00000198855,FICD,11153
ENSG00000199933,RNY1P16,
ENSG00000200814,RNU6-595P,
ENSG00000204852,TCTN1,79600
ENSG00000204856,FAM216A,29902
ENSG00000204954,C12orf73,728568
ENSG00000205056,LINC02397,
ENSG00000205323,SARNP,84324
ENSG00000205352,PRR13,54458
ENSG00000205420,KRT6A,3853
ENSG00000205537,AC121338.1,
ENSG00000205707,ETFRF1,144363
ENSG00000206992,RNU6-574P,
ENSG00000208028,MIR616,693201
ENSG00000211455,STK38L,23012
ENSG00000211584,SLC48A1,55652
ENSG00000212443,SNORA53,
ENSG00000213250,RBMS2P1,
ENSG00000213442,RPL18AP3,
ENSG00000216285,AC078819.1,
ENSG00000221491,SNORA2C,
ENSG00000223722,AC023157.1,
ENSG00000225342,LRRK2-DT,
ENSG00000225422,RBMS1P1,
ENSG00000227825,SLC9A7P1,
ENSG00000229117,RPL41,6171
ENSG00000235162,C12orf75,387882
ENSG00000236349,SUCLG2P2,
ENSG00000237493,AC034102.1,
ENSG00000238105,GOLGA2P5,
ENSG00000239335,LLPH-DT,
ENSG00000239617,AC073610.1,
ENSG00000240087,RPSAP12,
ENSG00000240399,AC004801.2,
ENSG00000240771,ARHGEF25,115557
ENSG00000241217,RN7SL809P,
ENSG00000241556,AC018475.1,
ENSG00000242314,RPL12P32,
ENSG00000243015,RN7SL737P,
ENSG00000243071,AC107032.1,
ENSG00000245904,AC025164.2,
ENSG00000246985,SOCS2-AS1,
ENSG00000247774,PCED1B-AS1,
ENSG00000247903,AC024896.1,
ENSG00000250654,AC023794.5,
ENSG00000251301,LINC02384,
ENSG00000253719,ATXN7L3B,552889
ENSG00000255150,EID3,493861
ENSG00000255737,AGAP2-AS1,100130776
ENSG00000255760,LINC02422,
ENSG00000256185,AC055720.2,
ENSG00000256262,USP30-AS1,
ENSG00000256663,AC112777.1,
ENSG00000257167,TMPO-AS1,
ENSG00000257176,AC009318.1,
ENSG00000257210,NACAP8,
ENSG00000257221,AC007569.1,
ENSG00000257242,LINC01619,
ENSG00000257261,AC008014.1,
ENSG00000257303,AC073896.2,
ENSG00000257337,AC068888.1,
ENSG00000257354,AC048341.1,
ENSG00000257410,AC089984.1,
ENSG00000257433,AC004241.1,
ENSG00000257495,KRT73-AS1,
ENSG00000257497,AC121761.1,
ENSG00000257509,AC073487.1,
ENSG00000257511,AC084824.2,
ENSG00000257594,GALNT4,8693
ENSG00000257595,LINC02356,105369984
ENSG00000257596,SCAT2,
ENSG00000257605,AC073611.1,
ENSG00000257681,AC025265.1,
ENSG00000257698,GIHCG,
ENSG00000257715,AC007298.1,
ENSG00000257727,CNPY2,10330
ENSG00000257815,CNOT2-DT,
ENSG00000257824,AC068789.1,
ENSG00000257851,HNRNPA3P10,
ENSG00000257878,AC007298.2,
ENSG00000258035,AC123567.2,
ENSG00000258056,AC009779.3,105369779
ENSG00000258086,AC079313.1,
ENSG00000258172,AC073655.1,
ENSG00000258181,AC008083.3,
ENSG00000258199,AC073896.4,
ENSG00000258260,AC073896.5,
ENSG00000258302,AC025034.1,
ENSG00000258317,AC034102.6,
ENSG00000258352,AC119044.1,
ENSG00000258365,AC073655.2,
ENSG00000258907,AC009779.5,
ENSG00000259884,NR4A1AS,
ENSG00000260943,LINC02555,
ENSG00000268069,AC004466.1,
ENSG00000269514,AC024257.3,
ENSG00000269903,AC025165.4,
ENSG00000270039,AC025165.5,
ENSG00000270175,AC023509.3,
ENSG00000270344,POC1B-AS1,
ENSG00000271327,AC010201.2,
ENSG00000271614,ATP2B1-AS1,
ENSG00000272368,AC074032.1,
ENSG00000272369,AC008035.1,
ENSG00000273015,AC008124.1,
