Gene stable ID,Gene name,NCBI gene ID
ENSG00000150779,TIMM8B,26521
ENSG00000150782,IL18,3606
ENSG00000150787,PTS,5805
ENSG00000151062,CACNA2D4,93589
ENSG00000151065,DCP1B,196513
ENSG00000151366,NDUFC2,4718
ENSG00000151376,ME3,10873
ENSG00000151490,PTPRO,5800
ENSG00000151498,ACAD8,27034
ENSG00000151500,THYN1,29087
ENSG00000151502,VPS26B,112936
ENSG00000151503,NCAPD3,23310
ENSG00000151702,FLI1,2313
ENSG00000151715,TMEM45B,120224
ENSG00000152404,CWF19L2,143884
ENSG00000152558,TMEM123,114908
ENSG00000154114,TBCEL,219899
ENSG00000154127,UBASH3B,84959
ENSG00000154134,ROBO3,64221
ENSG00000154144,TBRG1,84897
ENSG00000154146,NRGN,4900
ENSG00000158555,GDPD5,81544
ENSG00000158636,EMSY,56946
ENSG00000159063,ALG8,79053
ENSG00000159335,PTMS,5763
ENSG00000159403,C1R,715
ENSG00000160584,SIK3,23387
ENSG00000160588,MPZL3,196264
ENSG00000160593,JAML,120425
ENSG00000160613,PCSK7,9159
ENSG00000160654,CD3G,917
ENSG00000160683,CXCR5,643
ENSG00000160695,VPS11,55823
ENSG00000160703,NLRX1,79671
ENSG00000162129,CLPB,81570
ENSG00000162139,NEU3,10825
ENSG00000164845,FAM86FP,
ENSG00000165434,PGM2L1,283209
ENSG00000165457,FOLR2,2350
ENSG00000165458,INPPL1,3636
ENSG00000165490,DDIAS,220042
ENSG00000165494,PCF11,51585
ENSG00000165526,RPUSD4,84881
ENSG00000165682,CLEC1B,51266
ENSG00000165714,BORCS5,118426
ENSG00000166002,SMCO4,56935
ENSG00000166004,CEP295,85459
ENSG00000166012,TAF1D,79101
ENSG00000166025,AMOTL1,154810
ENSG00000166037,CEP57,9702
ENSG00000166086,JAM3,83700
ENSG00000166261,ZNF202,7753
ENSG00000166266,CUL5,8065
ENSG00000166435,XRRA1,143570
ENSG00000166439,RNF169,254225
ENSG00000166523,CLEC4E,26253
ENSG00000166527,CLEC4D,338339
ENSG00000166532,RIMKLB,57494
ENSG00000166575,TMEM135,65084
ENSG00000166741,NNMT,4837
ENSG00000167257,RNF214,257160
ENSG00000167283,ATP5MG,10632
ENSG00000167286,CD3D,915
ENSG00000168010,ATG16L2,89849
ENSG00000168014,C2CD3,26005
ENSG00000168092,PAFAH1B2,5049
ENSG00000168876,ANKRD49,54851
ENSG00000170145,SIK2,23235
ENSG00000170209,ANKK1,255239
ENSG00000170290,SLN,6588
ENSG00000170322,NFRKB,4798
ENSG00000170325,PRDM10,56980
ENSG00000170903,MSANTD4,84437
ENSG00000170962,PDGFD,80310
ENSG00000171202,TMEM126A,84233
ENSG00000171204,TMEM126B,55863
ENSG00000171631,P2RY6,5031
ENSG00000171681,ATF7IP,55729
ENSG00000171792,RHNO1,83695
ENSG00000171823,FBXL14,144699
ENSG00000171840,NINJ2,4815
ENSG00000171860,C3AR1,719
ENSG00000172243,CLEC7A,64581
ENSG00000172269,DPAGT1,1798
ENSG00000172273,HINFP,25988
ENSG00000172322,CLEC12A,160364
ENSG00000172375,C2CD2L,9854
ENSG00000173262,SLC2A14,144195
ENSG00000173391,OLR1,4973
ENSG00000173456,RNF26,79102
ENSG00000175536,LIPT2,387787
ENSG00000175538,KCNE3,10008
ENSG00000175564,UCP3,7352
ENSG00000175567,UCP2,7351
ENSG00000175575,PAAF1,80227
ENSG00000175581,MRPL48,51642
ENSG00000175582,RAB6A,5870
ENSG00000175591,P2RY2,5029
ENSG00000175899,A2M,2
ENSG00000177406,NINJ2-AS1,
ENSG00000177575,CD163,9332
ENSG00000177675,CD163L1,283316
ENSG00000178105,DDX10,1662
ENSG00000178202,POGLUT3,143888
ENSG00000178301,AQP11,282679
ENSG00000178878,APOLD1,81575
ENSG00000179331,RAB39A,54734
ENSG00000180574,EIF2S3B,255308
ENSG00000180773,SLC36A4,120103
ENSG00000181924,COA4,51287
ENSG00000182326,C1S,716
ENSG00000182359,KBTBD3,143879
ENSG00000182919,C11orf54,28970
ENSG00000182934,SRPRA,6734
ENSG00000183150,GPR19,2842
ENSG00000183340,JRKL,8690
ENSG00000183542,KLRC4,8302
ENSG00000184232,OAF,220323
ENSG00000184293,CLECL1,160365
ENSG00000184384,MAML2,84441
ENSG00000184574,LPAR5,57121
ENSG00000186166,CCDC84,338657
ENSG00000186174,BCL9L,283149
ENSG00000186318,BACE1,23621
ENSG00000186635,ARAP1,116985
ENSG00000186642,PDE2A,5138
ENSG00000188486,H2AX,3014
ENSG00000188997,KCTD21,283219
ENSG00000196323,ZBTB44,29068
ENSG00000196371,FUT4,2526
ENSG00000196655,TRAPPC4,51399
ENSG00000196914,ARHGEF12,23365
ENSG00000196954,CASP4,837
ENSG00000197580,BCO2,83875
ENSG00000197798,FAM118B,79607
ENSG00000197837,H4-16,121504
ENSG00000197992,CLEC9A,283420
ENSG00000198178,CLEC4C,170482
ENSG00000198331,HYLS1,219844
ENSG00000198382,UVRAG,7405
ENSG00000198851,CD3E,916
ENSG00000200879,SNORD14E,
ENSG00000204370,SDHD,6392
ENSG00000204381,LAYN,143903
ENSG00000204397,CARD16,114769
ENSG00000205791,LOH12CR2,
ENSG00000205809,KLRC2,3822
ENSG00000205810,KLRC3,3823
ENSG00000205846,CLEC6A,93978
ENSG00000205885,C1RL-AS1,
ENSG00000206834,SNORA1,
ENSG00000206913,AP000577.1,
ENSG00000207113,RNU6-16P,
ENSG00000207145,SNORA18,
ENSG00000207304,SNORA8,
ENSG00000207445,SNORD15B,
ENSG00000212127,TAS2R14,50840
ENSG00000212127,TAS2R14,106707243
ENSG00000213252,AP001282.1,
ENSG00000213443,AC007068.1,
ENSG00000213782,DDX47,51202
ENSG00000213809,KLRK1,22914
ENSG00000213809,KLRK1,100528032
ENSG00000214391,TUBAP2,
ENSG00000214517,PPME1,51400
ENSG00000214530,STARD10,10809
ENSG00000214826,DDX12P,
ENSG00000215021,PHB2,11331
ENSG00000215039,CD27-AS1,
ENSG00000215841,AP002761.1,
ENSG00000219410,AC125494.1,
ENSG00000226091,LINC00937,
ENSG00000226210,WASH8P,
ENSG00000227081,AC005912.1,
ENSG00000227097,RPS28P7,
ENSG00000227376,FTH1P16,
ENSG00000227615,AP001324.1,
ENSG00000234268,AP000936.3,
ENSG00000234498,RPL13AP20,
ENSG00000235505,CASP17P,
ENSG00000235602,POU5F1P3,
ENSG00000235910,APOA1-AS,
ENSG00000236304,AP001189.1,107984360
ENSG00000237248,LINC00987,
ENSG00000238795,SCARNA12,
ENSG00000239002,SCARNA10,
ENSG00000240370,RPL13P5,
ENSG00000240652,AP001024.1,
ENSG00000240970,RPL23AP64,
ENSG00000241170,AP001992.1,
ENSG00000242661,RPS3AP43,
ENSG00000243141,RPL23AP66,
ENSG00000243607,RPL35AP26,
ENSG00000244134,RPS12P20,
ENSG00000245105,A2M-AS1,
ENSG00000245148,ARAP1-AS2,
ENSG00000245552,AP000787.1,
ENSG00000245648,AC022075.1,
ENSG00000245667,AC006064.1,
ENSG00000246067,RAB30-DT,
ENSG00000246627,CACNA1C-AS1,
ENSG00000246705,H2AJ,55766
ENSG00000247137,AP000873.2,
ENSG00000247853,AC006064.2,
ENSG00000248593,DSTNP2,
ENSG00000248712,CCDC153,283152
ENSG00000249790,AC092490.1,
ENSG00000250303,LINC02762,
ENSG00000250510,GPR162,27239
ENSG00000254428,AP003392.1,
ENSG00000254429,AP001972.1,
ENSG00000254481,PTP4A2P2,
ENSG00000254612,AP001000.1,
ENSG00000254676,AP000873.4,
ENSG00000254703,SENCR,
ENSG00000254783,AP003084.1,
ENSG00000254826,AP001922.3,
ENSG00000254909,AP003392.2,
ENSG00000254911,SCARNA9,
ENSG00000255062,AP001318.2,
ENSG00000255121,CCDC84-DT,
ENSG00000255135,AP002360.2,
ENSG00000255163,HSPE1P18,
ENSG00000255221,CARD17,440068
ENSG00000255222,SETP17,
ENSG00000255337,AP001830.1,
ENSG00000255422,AP002954.1,105369519
ENSG00000255445,AP003072.2,
ENSG00000255449,AP002812.5,
ENSG00000255455,AP003486.1,
ENSG00000255507,UVRAG-DT,
ENSG00000255561,FDXACB1,91893
ENSG00000255801,AC092746.1,
ENSG00000255837,TAS2R20,259295
ENSG00000255843,AP000593.3,
ENSG00000256020,AC006205.2,
ENSG00000256039,LINC02446,
ENSG00000256269,HMBS,3145
ENSG00000256271,CACNA1C-AS2,
ENSG00000256427,AC010175.1,
ENSG00000256433,AC005840.2,
ENSG00000256448,AP000763.3,
ENSG00000256582,LINC02390,
ENSG00000256594,AC010186.2,
ENSG00000256633,AP005019.1,
ENSG00000256660,CLEC12B,387837
ENSG00000256667,KLRA1P,
ENSG00000256706,AC005342.2,
ENSG00000256720,BTG1P1,
ENSG00000256745,AP002784.2,
ENSG00000256751,PLBD1-AS1,
ENSG00000256862,AC005842.1,105369609
ENSG00000256967,AC018653.3,
ENSG00000257027,AC010186.3,
ENSG00000260401,AP002761.4,
ENSG00000261098,AP000766.1,
ENSG00000261324,AC010168.2,
ENSG00000261799,AC007406.5,
ENSG00000269892,AC125494.2,
ENSG00000270179,AP002840.2,
ENSG00000271751,AP003392.4,
ENSG00000272173,U47924.2,
ENSG00000272186,AP003392.5,
