Gene stable ID,Gene name,NCBI gene ID
ENSG00000157456,CCNB2,9133
ENSG00000157483,MYO1E,4643
ENSG00000157734,SNX22,79856
ENSG00000159251,ACTC1,70
ENSG00000159322,ADPGK,83440
ENSG00000159433,STARD9,57519
ENSG00000159459,UBR1,197131
ENSG00000159556,ISL2,64843
ENSG00000166035,LIPC,3990
ENSG00000166068,SPRED1,161742
ENSG00000166128,RAB8B,51762
ENSG00000166133,RPUSD2,27079
ENSG00000166140,ZFYVE19,84936
ENSG00000166145,SPINT1,6692
ENSG00000166200,COPS2,9318
ENSG00000166233,ARIH1,25820
ENSG00000166411,IDH3A,3419
ENSG00000166477,LEO1,123169
ENSG00000166503,HDGFL3,50810
ENSG00000166557,TMED3,23423
ENSG00000166710,B2M,567
ENSG00000166716,ZNF592,9640
ENSG00000166734,CASC4,113201
ENSG00000166762,CATSPER2,117155
ENSG00000166794,PPIB,5479
ENSG00000166797,CIAO2A,84191
ENSG00000166803,PCLAF,9768
ENSG00000166831,RBPMS2,348093
ENSG00000166839,ANKDD1A,348094
ENSG00000166855,CLPX,10845
ENSG00000166887,VPS39,23339
ENSG00000166912,MTMR10,54893
ENSG00000166920,C15orf48,84419
ENSG00000166938,DIS3L,115752
ENSG00000166946,CCNDBP1,23582
ENSG00000166947,EPB42,2038
ENSG00000166949,SMAD3,4088
ENSG00000166963,MAP1A,4130
ENSG00000167004,PDIA3,2923
ENSG00000167173,C15orf39,56905
ENSG00000167196,FBXO22,26263
ENSG00000167202,TBC1D2B,23102
ENSG00000168781,PPIP5K1,9677
ENSG00000168803,ADAL,161823
ENSG00000168806,LCMT2,9836
ENSG00000169018,FEM1B,10116
ENSG00000169032,MAP2K1,5604
ENSG00000169105,CHST14,113189
ENSG00000169118,CSNK1G1,53944
ENSG00000169371,SNUPN,10073
ENSG00000169375,SIN3A,25942
ENSG00000169410,PTPN9,5780
ENSG00000169609,C15orf40,123207
ENSG00000169612,RAMAC,83640
ENSG00000169752,NRG4,145957
ENSG00000169857,AVEN,57099
ENSG00000169926,KLF13,51621
ENSG00000170113,NIPA1,123606
ENSG00000170776,AKAP13,11214
ENSG00000171262,FAM98B,283742
ENSG00000171763,SPATA5L1,79029
ENSG00000171766,GATM,2628
ENSG00000172345,STARD5,80765
ENSG00000172349,IL16,3603
ENSG00000172575,RASGRP1,10125
ENSG00000173517,PEAK1,79834
ENSG00000173548,SNX33,257364
ENSG00000174171,AC020659.1,
ENSG00000174197,MGA,23269
ENSG00000174442,ZWILCH,55055
ENSG00000174444,RPL4,6124
ENSG00000174446,SNAPC5,10302
ENSG00000174485,DENND4A,10260
ENSG00000175265,GOLGA8A,23015
ENSG00000176371,ZSCAN2,54993
ENSG00000176454,LPCAT4,254531
ENSG00000176700,SCAND2P,
ENSG00000177082,WDR73,84942
ENSG00000177971,IMP3,55272
ENSG00000178718,RPP25,54913
ENSG00000178741,COX5A,9377
ENSG00000178761,FAM219B,57184
ENSG00000178802,MPI,4351
ENSG00000179151,EDC3,80153
ENSG00000179335,CLK3,1198
ENSG00000179361,ARID3B,10620
ENSG00000179362,HMGN2P46,
ENSG00000179364,PACS2,23241
ENSG00000179523,EIF3J-DT,
ENSG00000180229,HERC2P3,
ENSG00000180304,OAZ2,4947
ENSG00000180357,ZNF609,23060
ENSG00000180953,ST20,
ENSG00000180979,LRRC57,255252
ENSG00000181827,RFX7,64864
ENSG00000181991,MRPS11,64963
ENSG00000182117,NOP10,55505
ENSG00000182405,PGBD4,161779
ENSG00000182636,NDN,4692
ENSG00000182718,ANXA2,302
ENSG00000182809,CRIP2,1397
ENSG00000182979,MTA1,9112
ENSG00000183578,TNFAIP8L3,388121
ENSG00000183655,KLHL25,64410
ENSG00000184887,BTBD6,90135
ENSG00000184986,TMEM121,80757
ENSG00000185088,RPS27L,51065
ENSG00000185115,NSMCE3,56160
ENSG00000185347,TEDC1,283643
ENSG00000185787,MORF4L1,10933
ENSG00000185880,TRIM69,140691
ENSG00000186073,C15orf41,84529
ENSG00000186399,GOLGA8R,101059918
ENSG00000187446,CHP1,11261
ENSG00000187951,AC091057.1,
ENSG00000188277,C15orf62,643338
ENSG00000188549,CCDC9B,388115
ENSG00000189227,C15orf61,145853
ENSG00000197535,MYO5A,4644
ENSG00000197696,NMB,4828
ENSG00000198146,ZNF770,54989
ENSG00000198690,FAN1,22909
ENSG00000198794,SCAMP5,192683
ENSG00000198826,ARHGAP11A,9824
ENSG00000206149,HERC2P9,
ENSG00000206190,ATP10A,57194
ENSG00000211890,IGHA2,
ENSG00000211891,IGHE,
ENSG00000211892,IGHG4,
ENSG00000211893,IGHG2,
ENSG00000211895,IGHA1,
ENSG00000211896,IGHG1,
ENSG00000211897,IGHG3,
ENSG00000211898,IGHD,
ENSG00000211899,IGHM,
ENSG00000211900,IGHJ6,
ENSG00000211904,IGHJ2,
ENSG00000211905,IGHJ1,
ENSG00000211933,IGHV6-1,
ENSG00000211934,IGHV1-2,
ENSG00000211935,IGHV1-3,
ENSG00000211937,IGHV2-5,
ENSG00000211938,IGHV3-7,
ENSG00000211941,IGHV3-11,
ENSG00000211942,IGHV3-13,
ENSG00000211943,IGHV3-15,
ENSG00000211945,IGHV1-18,
ENSG00000211946,IGHV3-20,
ENSG00000211947,IGHV3-21,
ENSG00000211949,IGHV3-23,
ENSG00000211950,IGHV1-24,
ENSG00000211951,IGHV2-26,
ENSG00000211955,IGHV3-33,
ENSG00000211956,IGHV4-34,
ENSG00000211959,IGHV4-39,
ENSG00000211962,IGHV1-46,
ENSG00000211964,IGHV3-48,
ENSG00000211965,IGHV3-49,
ENSG00000211966,IGHV5-51,
ENSG00000211967,IGHV3-53,
ENSG00000211968,IGHV1-58,
ENSG00000211970,IGHV4-61,
ENSG00000211972,IGHV3-66,
ENSG00000211973,IGHV1-69,
ENSG00000211974,IGHV2-70D,
ENSG00000211976,IGHV3-73,
ENSG00000211978,IGHV5-78,
ENSG00000212664,AC064799.1,
ENSG00000213145,CRIP1,1396
ENSG00000213578,CPLX3,594855
ENSG00000213614,HEXA,3073
ENSG00000213862,AC044787.1,
ENSG00000214013,GANC,2595
ENSG00000215252,GOLGA8B,440270
ENSG00000215302,AC127502.1,
ENSG00000223509,AC135983.3,
ENSG00000223648,IGHV3-64,
ENSG00000224078,SNHG14,
ENSG00000224373,IGHV4-59,
ENSG00000224650,IGHV3-74,
ENSG00000225200,AC246787.1,
ENSG00000225698,IGHV3-72,
ENSG00000225973,PIGBOS1,101928527
ENSG00000226174,TEX22,647310
ENSG00000226777,FAM30A,
ENSG00000229474,PATL2,197135
ENSG00000230183,CNOT6LP1,
ENSG00000231409,AC018868.1,
ENSG00000231475,IGHV4-31,
ENSG00000232216,IGHV3-43,
ENSG00000234664,HMGN2P5,
ENSG00000234797,RPS3AP6,
ENSG00000240041,IGHJ4,
ENSG00000241839,PLEKHO2,80301
ENSG00000242028,HYPK,25764
ENSG00000242085,RPS20P33,
ENSG00000242472,IGHJ5,
ENSG00000242887,IGHJ3,
ENSG00000243094,AC079203.1,
ENSG00000243708,PLA2G4B,100137049
ENSG00000243789,JMJD7,100137047
ENSG00000244620,AC246787.2,
ENSG00000244879,GABPB1-AS1,
ENSG00000245849,RAD51-AS1,
ENSG00000246922,UBAP1L,390595
ENSG00000247240,UBL7-AS1,
ENSG00000247556,OIP5-AS1,
ENSG00000247728,AC091057.3,
ENSG00000247982,LINC00926,
ENSG00000248334,WHAMMP2,
ENSG00000248508,SRP14-AS1,
ENSG00000248905,FMN1,342184
ENSG00000250988,SNHG21,
ENSG00000251161,AC020661.1,
ENSG00000253364,COPDA1,
ENSG00000253755,IGHGP,
ENSG00000254395,IGHV4-55,
ENSG00000254912,AC135983.4,
ENSG00000255302,EID1,23741
ENSG00000255529,POLR2M,81488
ENSG00000256338,RPL41P2,
ENSG00000257270,AL928654.2,
ENSG00000258732,AC025884.1,
ENSG00000259211,AC013356.2,
ENSG00000259248,USP3-AS1,
ENSG00000259250,AC018904.1,
ENSG00000259261,IGHV4OR15-8,
ENSG00000259268,AC007950.1,
ENSG00000259287,AC010809.1,
ENSG00000259307,PLCB2-AS1,
ENSG00000259315,ACTG1P17,
ENSG00000259330,INAFM2,100505573
ENSG00000259351,AC015914.1,
ENSG00000259379,MTND5P32,
ENSG00000259407,AC021739.2,
ENSG00000259408,AC010809.2,
ENSG00000259448,LINC02352,
ENSG00000259479,SORD2P,
ENSG00000259494,MRPL46,26589
ENSG00000259516,ANP32AP1,
ENSG00000259531,AC022306.1,
ENSG00000259539,AC051619.5,
ENSG00000259548,AC021483.1,
ENSG00000259562,AC090607.2,
ENSG00000259577,CERNA1,
ENSG00000259600,AC066616.2,
ENSG00000259626,MTND3P12,
ENSG00000259642,ST20-AS1,
ENSG00000259651,MTCO3P23,
ENSG00000259652,AC090181.1,
ENSG00000259657,PIGHP1,
ENSG00000259668,AC066613.1,
ENSG00000259671,MTCYBP23,
ENSG00000259673,IQCH-AS1,
ENSG00000259715,AC022087.1,
ENSG00000259772,AC012236.1,283710
ENSG00000259781,HMGB1P6,
ENSG00000259790,ANP32BP1,
ENSG00000259792,AC104758.1,
ENSG00000259917,HNRNPLP2,
ENSG00000260103,AC012435.2,
ENSG00000260274,AC068338.2,
ENSG00000260490,MYL12BP1,
ENSG00000260534,AC100827.3,
ENSG00000260618,AC025917.1,
ENSG00000260660,AC113208.4,105376731
ENSG00000260693,AC026150.2,
ENSG00000260773,AC055855.2,
ENSG00000260799,KRT8P50,
ENSG00000260844,AC055876.4,
ENSG00000260916,CCPG1,9236
ENSG00000261136,AC023908.3,
ENSG00000261187,AC079322.1,
ENSG00000261229,AC021483.2,
ENSG00000261351,AC116913.1,
ENSG00000261423,TMEM202-AS1,
ENSG00000261460,AC009690.2,
ENSG00000261652,C15orf65,145788
ENSG00000261801,LOXL1-AS1,
ENSG00000262728,AC123768.3,
ENSG00000263155,MYZAP,100820829
ENSG00000264937,AC100830.2,
ENSG00000265929,MIR5195,100847062
ENSG00000265967,AC100830.3,
ENSG00000269930,AC091057.4,
ENSG00000269951,AC090181.2,
ENSG00000270055,AC127502.2,
ENSG00000270505,IGHV1OR15-1,
ENSG00000270964,AC016355.1,
ENSG00000271288,IGHV1OR15-3,
ENSG00000271725,AC103858.1,
ENSG00000273173,SNURF,8926
