Gene stable ID,Gene name,NCBI gene ID
ENSG00000174327,SLC16A13,201232
ENSG00000174977,AC026271.1,
ENSG00000175061,SNHG29,
ENSG00000175106,TVP23C,201158
ENSG00000175662,TOM1L2,146691
ENSG00000175826,CTDNEP1,23399
ENSG00000175906,ARL4D,379
ENSG00000176208,ATAD5,79915
ENSG00000176390,CRLF3,51379
ENSG00000176563,CNTD1,124817
ENSG00000176658,MYO1D,4642
ENSG00000176749,CDK5R1,8851
ENSG00000176974,SHMT1,6470
ENSG00000176994,SMCR8,140775
ENSG00000177302,TOP3A,7156
ENSG00000177427,MIEF2,125170
ENSG00000177469,CAVIN1,284119
ENSG00000177731,FLII,2314
ENSG00000178082,TWF1P1,
ENSG00000178307,TMEM11,8834
ENSG00000178691,SUZ12,23512
ENSG00000178921,PFAS,5198
ENSG00000178971,CTC1,80169
ENSG00000178977,LINC00324,
ENSG00000178999,AURKB,9212
ENSG00000179029,TMEM107,84314
ENSG00000179094,PER1,5187
ENSG00000179593,ALOX15B,247
ENSG00000179598,PLD6,201164
ENSG00000179761,PIPOX,51268
ENSG00000179859,RNF227,284023
ENSG00000181222,POLR2A,5430
ENSG00000181284,TMEM102,284114
ENSG00000181350,LRRC75A,388341
ENSG00000181481,RNF135,84282
ENSG00000181856,SLC2A4,6517
ENSG00000181885,CLDN7,1366
ENSG00000182224,CYB5D1,124637
ENSG00000183011,NAA38,84316
ENSG00000183978,COA3,28958
ENSG00000184060,ADAP2,55803
ENSG00000184451,CCR10,2826
ENSG00000184619,KRBA2,124751
ENSG00000184988,TMEM106A,113277
ENSG00000185156,MFSD6L,162387
ENSG00000185158,LRRC37B,114659
ENSG00000185379,RAD51D,5892
ENSG00000185862,EVI2B,2124
ENSG00000186395,KRT10,3858
ENSG00000186847,KRT14,3861
ENSG00000187607,ZNF286A,57335
ENSG00000187688,TRPV2,51393
ENSG00000187824,TMEM220,388335
ENSG00000187838,PLSCR3,57048
ENSG00000188522,FAM83G,644815
ENSG00000188554,NBR1,4077
ENSG00000188825,LINC00910,
ENSG00000188895,MSL1,339287
ENSG00000189343,RPS2P46,
ENSG00000196535,MYO18A,399687
ENSG00000196544,BORCS6,54785
ENSG00000196712,NF1,4763
ENSG00000197566,ZNF624,57547
ENSG00000197815,AC122129.1,
ENSG00000198242,RPL23A,6147
ENSG00000198496,NBR2,
ENSG00000198720,ANKRD13B,124930
ENSG00000198783,ZNF830,91603
ENSG00000198863,RUNDC1,146923
ENSG00000198920,KIAA0753,9851
ENSG00000199053,MIR324,
ENSG00000199293,SNORA21,
ENSG00000204815,TTC25,83538
ENSG00000205045,SLFN12L,100506736
ENSG00000205309,NT5M,56953
ENSG00000205544,TMEM256,254863
ENSG00000207297,SNORD7,
ENSG00000209582,SNORA48,
ENSG00000212719,LINC02693,
ENSG00000213373,LINC00671,
ENSG00000213859,KCTD11,147040
ENSG00000213876,RPL7AP64,
ENSG00000214708,AC116407.1,
ENSG00000214832,UPF3AP2,
ENSG00000214941,ZSWIM7,125150
ENSG00000214999,AC129492.1,107985075
ENSG00000215030,RPL13P12,
ENSG00000215041,NEURL4,84461
ENSG00000215067,ALOX12-AS1,
ENSG00000219200,RNASEK,440400
ENSG00000220205,VAMP2,6844
ENSG00000221926,TRIM16,10626
ENSG00000221995,TIAF1,9220
ENSG00000223878,PPIAP53,
ENSG00000224126,UBE2SP2,
ENSG00000226049,TLK2P1,
ENSG00000226478,UPF3AP1,
ENSG00000226981,ABHD17AP6,
ENSG00000227543,SPAG5-AS1,
ENSG00000230113,AC138207.1,
ENSG00000232859,LYRM9,201229
ENSG00000233223,AC016876.2,
ENSG00000233327,USP32P2,
ENSG00000233966,UBE2SP1,
ENSG00000235530,AC087294.1,107984969
ENSG00000235554,AC005822.1,
ENSG00000236088,COX10-AS1,
ENSG00000236194,AC099811.1,
ENSG00000236320,SLFN14,342618
ENSG00000236383,CCDC200,100874261
ENSG00000237575,PYY2,
ENSG00000238917,SNORD10,
ENSG00000239697,TNFSF12,8742
ENSG00000239704,CDRT4,284040
ENSG00000240445,FOXO3B,2310
ENSG00000240494,RPS12P28,
ENSG00000240505,TNFRSF13B,23495
ENSG00000240531,RPL21P123,
ENSG00000244045,TMEM199,147007
ENSG00000248121,SMURF2P1,
ENSG00000250462,LRRC37BP1,
ENSG00000252699,SNORA21B,
ENSG00000252835,SCARNA21,
ENSG00000255987,TOMM20P2,
ENSG00000258315,C17orf49,124944
ENSG00000258472,AC005726.1,
ENSG00000259623,AC125257.1,
ENSG00000261879,AC087500.1,
ENSG00000262089,AC040977.1,
ENSG00000262292,AC007952.5,
ENSG00000263164,AC087500.2,
ENSG00000263272,AC004148.1,
ENSG00000263370,AC104564.1,
ENSG00000263535,AK4P1,
ENSG00000263563,UBBP4,
ENSG00000263648,AC005244.1,
ENSG00000263874,LINC00672,
ENSG00000263934,SNORD3A,
ENSG00000263990,AC004253.1,
ENSG00000264031,ABHD15-AS1,
ENSG00000264066,AC024267.2,
ENSG00000264176,MAGOH2P,
ENSG00000264290,AC104564.3,
ENSG00000264304,AC024267.4,
ENSG00000264456,AC138207.4,
ENSG00000264538,SUZ12P1,
ENSG00000264577,AC010761.1,
ENSG00000264743,DPRXP4,
ENSG00000265205,AC010761.3,
ENSG00000265474,AC010761.4,
ENSG00000265511,AC020558.2,
ENSG00000265625,AC104564.5,
ENSG00000265666,RARA-AS1,
ENSG00000265743,AC138207.5,
ENSG00000265791,AC127024.4,
ENSG00000265845,AC024267.5,
ENSG00000265908,AC024267.6,
ENSG00000265975,AC002091.1,
ENSG00000266088,AC004585.1,
ENSG00000266126,AC005730.3,
ENSG00000266208,AC080112.2,
ENSG00000266274,RN7SL138P,
ENSG00000266378,AC005224.2,
ENSG00000266389,AC002091.2,
ENSG00000266469,AC005288.1,
ENSG00000266490,AC127024.5,
ENSG00000266651,AC093484.4,
ENSG00000266709,AC005224.3,
ENSG00000266777,SH3GL1P1,
ENSG00000266865,AC138207.8,
ENSG00000266947,AC022916.2,
ENSG00000266962,AC067852.2,
ENSG00000266967,AARSD1,80755
ENSG00000267002,AC060780.1,
ENSG00000267046,E2F3P1,
ENSG00000267060,PTGES3L,100885848
ENSG00000267074,AC015911.3,
ENSG00000267102,AC060766.1,
ENSG00000267321,SNHG30,
ENSG00000267340,AC060780.2,
ENSG00000267364,AC022706.1,
ENSG00000267369,AC015911.7,
ENSG00000267532,MIR497HG,
ENSG00000267547,AC060766.4,
ENSG00000267554,AC015911.8,
ENSG00000267632,AC067852.3,
ENSG00000267648,AC060766.5,
ENSG00000267681,AC135721.1,
ENSG00000267711,AC060766.6,
ENSG00000267758,AC099811.4,
ENSG00000270091,AC015726.1,
ENSG00000271851,AC087501.4,
