Gene stable ID,Gene name,NCBI gene ID
ENSG00000144580,CNOT9,9125
ENSG00000144589,STK11IP,114790
ENSG00000144591,GMPPA,29926
ENSG00000144597,EAF1,85403
ENSG00000144635,DYNC1LI1,51143
ENSG00000144645,OSBPL10,114884
ENSG00000144647,POMGNT2,84892
ENSG00000144655,CSRNP1,64651
ENSG00000144659,SLC25A38,54977
ENSG00000144668,ITGA9,3680
ENSG00000144671,SLC22A14,9389
ENSG00000144674,GOLGA4,2803
ENSG00000144677,CTDSPL,10217
ENSG00000144711,IQSEC1,9922
ENSG00000144713,RPL32,6161
ENSG00000150995,ITPR1,3708
ENSG00000151092,NGLY1,55768
ENSG00000151093,OXSM,54995
ENSG00000151687,ANKAR,150709
ENSG00000151689,INPP1,3628
ENSG00000151690,MFSD6,54842
ENSG00000152642,GPD1L,23171
ENSG00000153551,CMTM7,112616
ENSG00000153560,UBP1,7342
ENSG00000153823,PID1,55022
ENSG00000153827,TRIP12,9320
ENSG00000154518,ATP5MC3,518
ENSG00000154743,TSEN2,80746
ENSG00000154767,XPC,7508
ENSG00000154781,CCDC174,51244
ENSG00000154813,DPH3,285381
ENSG00000154814,OXNAD1,92106
ENSG00000154822,PLCL2,23228
ENSG00000155636,RBM45,129831
ENSG00000155657,TTN,7273
ENSG00000155729,KCTD18,130535
ENSG00000155744,FAM126B,285172
ENSG00000155749,FLACC1,130540
ENSG00000155755,TMEM237,65062
ENSG00000156966,B3GNT7,93010
ENSG00000156973,PDE6D,5147
ENSG00000156983,BRPF1,7862
ENSG00000156990,RPUSD3,285367
ENSG00000157014,TATDN2,9797
ENSG00000157017,GHRL,51738
ENSG00000157020,SEC13,6396
ENSG00000157036,EXOG,9941
ENSG00000157150,TIMP4,7079
ENSG00000157152,SYN2,6854
ENSG00000157985,AGAP1,116987
ENSG00000158428,CATIP,375307
ENSG00000158552,ZFAND2B,130617
ENSG00000162804,SNED1,25992
ENSG00000162971,TYW5,129450
ENSG00000162972,MAIP1,79568
ENSG00000163002,NUP35,129401
ENSG00000163082,SGPP2,130367
ENSG00000163249,CCNYL1,151195
ENSG00000163251,FZD5,7855
ENSG00000163359,COL6A3,1293
ENSG00000163449,TMEM169,92691
ENSG00000163464,CXCR1,3577
ENSG00000163466,ARPC2,10109
ENSG00000163481,RNF25,64320
ENSG00000163482,STK36,27148
ENSG00000163508,EOMES,8320
ENSG00000163510,CWC22,57703
ENSG00000163512,AZI2,64343
ENSG00000163513,TGFBR2,7048
ENSG00000163516,ANKZF1,55139
ENSG00000163517,HDAC11,79885
ENSG00000163520,FBLN2,2199
ENSG00000163521,GLB1L,79411
ENSG00000163527,STT3B,201595
ENSG00000163528,CHCHD4,131474
ENSG00000163535,SGO2,151246
ENSG00000163539,CLASP2,23122
ENSG00000163599,CTLA4,1493
ENSG00000163600,ICOS,29851
ENSG00000163701,IL17RE,132014
ENSG00000163702,IL17RC,84818
ENSG00000163703,CRELD1,78987
ENSG00000163704,PRRT3,285368
ENSG00000163719,MTMR14,64419
ENSG00000168016,TRANK1,9881
ENSG00000168026,TTC21A,199223
ENSG00000168028,RPSA,3921
ENSG00000168036,CTNNB1,1499
ENSG00000168038,ULK4,54986
ENSG00000168137,SETD5,55209
ENSG00000168329,CX3CR1,1524
ENSG00000168385,SEPTIN2,4735
ENSG00000168393,DTYMK,1841
ENSG00000168395,ING5,84289
ENSG00000168397,ATG4B,23192
ENSG00000168497,CAVIN2,8436
ENSG00000168530,MYL1,4632
ENSG00000168542,COL3A1,1281
ENSG00000168918,INPP5D,3635
ENSG00000168958,MFF,56947
ENSG00000169814,BTD,686
ENSG00000170035,UBE2E3,10477
ENSG00000170142,UBE2E1,7324
ENSG00000170144,HNRNPA3,220988
ENSG00000170248,PDCD6IP,10015
ENSG00000170266,GLB1,2720
ENSG00000170275,CRTAP,10491
ENSG00000170293,CMTM8,152189
ENSG00000170364,SETMAR,6419
ENSG00000170396,ZNF804A,91752
ENSG00000170860,LSM3,27258
ENSG00000170876,TMEM43,79188
ENSG00000171135,JAGN1,84522
ENSG00000171148,TADA3,10474
ENSG00000171596,NMUR1,10316
ENSG00000172428,COPS9,150678
ENSG00000172888,ZNF621,285268
ENSG00000172936,MYD88,4615
ENSG00000172939,OXSR1,9943
ENSG00000173559,NABP1,64859
ENSG00000173692,PSMD1,5707
ENSG00000173744,AGFG1,3267
ENSG00000173811,CCDC13-AS1,
ENSG00000174738,NR1D2,9975
ENSG00000174748,RPL15,6138
ENSG00000175084,DES,1674
ENSG00000175928,LRRN1,57633
ENSG00000176720,BOK,666
ENSG00000176946,THAP4,51078
ENSG00000177463,NR2C2,7182
ENSG00000177483,RBM44,375316
ENSG00000177842,ZNF620,253639
ENSG00000177855,CACYBPP2,
ENSG00000177873,ZNF619,285267
ENSG00000178074,C2orf69,205327
ENSG00000178385,PLEKHM3,389072
ENSG00000178562,CD28,940
ENSG00000178567,EPM2AIP1,9852
ENSG00000178623,GPR35,2859
ENSG00000178752,ERFE,151176
ENSG00000179921,GPBAR1,151306
ENSG00000180228,PRKRA,8575
ENSG00000180385,EMC3-AS1,
ENSG00000180871,CXCR2,3579
ENSG00000180902,D2HGDH,728294
ENSG00000181061,HIGD1A,25994
ENSG00000182247,UBE2E2,7325
ENSG00000182568,SATB1,6304
ENSG00000182600,SNORC,389084
ENSG00000182606,TRAK1,22906
ENSG00000182973,CNOT10,25904
ENSG00000183813,CCR4,1233
ENSG00000184182,UBE2F,140739
ENSG00000185404,SP140L,93349
ENSG00000186162,CIDECP1,
ENSG00000186235,LINC02610,
ENSG00000187091,PLCD1,5333
ENSG00000187118,CMC1,152100
ENSG00000187231,SESTD1,91404
ENSG00000187288,CIDEC,63924
ENSG00000187514,PTMA,5757
ENSG00000187699,C2orf88,84281
ENSG00000187736,NHEJ1,79840
ENSG00000188011,RTP5,285093
ENSG00000188042,ARL4C,10123
ENSG00000188167,TMPPE,643853
ENSG00000188282,RUFY4,285180
ENSG00000188389,PDCD1,5133
ENSG00000188452,CERKL,375298
ENSG00000188542,DUSP28,285193
ENSG00000188760,TMEM198,130612
ENSG00000188846,RPL14,9045
ENSG00000189362,NEMP2,100131211
ENSG00000196141,SPATS2L,26010
ENSG00000196290,NIF3L1,60491
ENSG00000196659,TTC30B,150737
ENSG00000196950,SLC39A10,57181
ENSG00000197548,ATG7,10533
ENSG00000197713,RPE,6120
ENSG00000197756,RPL37A,6168
ENSG00000197885,NKIRAS1,28512
ENSG00000198130,HIBCH,26275
ENSG00000198590,C3orf35,339883
ENSG00000198612,COPS8,10920
ENSG00000198925,ATG9A,79065
ENSG00000199906,RNU5B-2P,
ENSG00000201499,RNU6-312P,
ENSG00000201965,AP006309.1,
ENSG00000202363,SNORA62,
ENSG00000204104,TRAF3IP1,26146
ENSG00000204120,GIGYF2,26058
ENSG00000204196,RPL12P16,
ENSG00000204217,BMPR2,659
ENSG00000204253,HNRNPCP2,
ENSG00000206560,ANKRD28,23243
ENSG00000206561,COLQ,8292
ENSG00000206562,METTL6,131965
ENSG00000206567,AC022007.1,
ENSG00000206573,THUMPD3-AS1,
ENSG00000206885,SNORA75,
ENSG00000207406,SNORA41,
ENSG00000213901,SLC23A3,151295
ENSG00000214021,TTLL3,26140
ENSG00000218175,AC016739.1,
ENSG00000220804,LINC01881,
ENSG00000221944,TIGD1,200765
ENSG00000222020,HDAC4-AS1,
ENSG00000222043,AC079305.2,
ENSG00000223374,AC005104.1,
ENSG00000223797,ENTPD3-AS1,
ENSG00000223960,CHROMR,101927027
ENSG00000224080,UBE2FP1,
ENSG00000224137,LINC01857,
ENSG00000224287,MSL3P1,
ENSG00000224376,AC017104.1,
ENSG00000224660,SH3BP5-AS1,
ENSG00000224858,RPL29P11,
ENSG00000225062,CATIP-AS1,
ENSG00000225611,LINC02158,
ENSG00000225695,HNRNPA1P35,
ENSG00000225733,FGD5-AS1,
ENSG00000225808,DNAJC19P5,
ENSG00000225963,AC009950.1,
ENSG00000226125,LINC01907,
ENSG00000226312,CFLAR-AS1,
ENSG00000226423,AC093642.1,
ENSG00000226564,FTH1P20,
ENSG00000227946,AC007383.2,
ENSG00000228168,HNRNPA1P21,
ENSG00000228242,AC093495.1,
ENSG00000228446,AC073052.1,
ENSG00000228956,SATB1-AS1,
ENSG00000229056,HECW2-AS1,
ENSG00000229127,KANSL1L-AS1,
ENSG00000229468,RPL39P18,
ENSG00000229647,MYOSLID,
ENSG00000229754,CXCR2P1,
ENSG00000230076,RPL10P6,
ENSG00000230082,PRRT3-AS1,
ENSG00000230084,AC006059.1,
ENSG00000230409,TCEA1P2,
ENSG00000231177,LINC00852,
ENSG00000231621,ANKRD44-AS1,
ENSG00000231858,AC067945.3,
ENSG00000232354,VIPR1-AS1,
ENSG00000233392,AC104809.2,
ENSG00000233806,LINC01237,
ENSG00000233868,AC009302.1,
ENSG00000234287,AC099560.2,
ENSG00000234902,AC007879.3,
ENSG00000235351,AC114730.3,
ENSG00000235579,AC007283.2,
ENSG00000235655,H3P6,
ENSG00000235831,BHLHE40-AS1,
ENSG00000236152,MRPS36P1,
ENSG00000237039,AC018738.1,
ENSG00000237641,AC073476.1,
ENSG00000237758,BANF1P3,
ENSG00000237892,KLF7-IT1,
ENSG00000237940,LINC01238,
ENSG00000240288,GHRLOS,
ENSG00000240344,PPIL3,53938
ENSG00000241553,ARPC4,10093
ENSG00000243650,RN7SL834P,
ENSG00000244607,CCDC13,152206
ENSG00000247626,MARS2,92935
ENSG00000251791,SCARNA6,
ENSG00000252010,SCARNA5,
ENSG00000254999,BRK1,55845
ENSG00000260804,LINC01963,
ENSG00000260942,CAPN10-DT,
ENSG00000261338,AC021016.2,
ENSG00000261468,AC096921.2,
ENSG00000263740,RN7SL4P,
ENSG00000263941,RN7SL32P,
ENSG00000269886,AC022382.1,
ENSG00000269894,AC018809.1,
ENSG00000269982,AC018809.2,
ENSG00000270277,AC009948.2,
ENSG00000270574,AC010680.2,
ENSG00000270956,AC009948.3,
ENSG00000271141,AC010680.4,
ENSG00000271870,AC024060.2,
ENSG00000271964,AC090948.1,
ENSG00000271993,AC126118.1,
ENSG00000272211,AC114760.2,
ENSG00000272282,LINC02084,
ENSG00000272334,AC011816.2,
ENSG00000272483,AC022001.3,
ENSG00000272498,AC090948.2,
ENSG00000272529,AC090948.3,
ENSG00000272555,AC009974.1,
ENSG00000272644,AC097468.3,
ENSG00000272807,AC007038.1,
ENSG00000272979,AC093388.1,
ENSG00000273240,AC013468.1,
ENSG00000273456,AC064836.3,
ENSG00000273466,AC012510.1,
