Gene stable ID,Gene name,NCBI gene ID
ENSG00000108175,ZMIZ1,57178
ENSG00000108179,PPIF,10105
ENSG00000108187,PBLD,64081
ENSG00000108219,TSPAN14,81619
ENSG00000108239,TBC1D12,23232
ENSG00000110619,CARS1,833
ENSG00000110628,SLC22A18,5002
ENSG00000110651,CD81,975
ENSG00000110665,C11orf21,29125
ENSG00000110713,NUP98,4928
ENSG00000117984,CTSD,1509
ENSG00000119906,SLF2,55719
ENSG00000119912,IDE,3416
ENSG00000119915,ELOVL3,83401
ENSG00000119917,IFIT3,3437
ENSG00000119922,IFIT2,3433
ENSG00000119927,GPAM,57678
ENSG00000119929,CUTC,51076
ENSG00000119943,PYROXD2,84795
ENSG00000119950,MXI1,4601
ENSG00000119953,SMNDC1,10285
ENSG00000119965,C10orf88,80007
ENSG00000119969,HELLS,3070
ENSG00000119977,TCTN3,26123
ENSG00000119979,DENND10,404636
ENSG00000119986,AVPI1,60370
ENSG00000120008,WDR11,55717
ENSG00000120029,ARMH3,79591
ENSG00000120049,KCNIP2,30819
ENSG00000120051,CFAP58,159686
ENSG00000120053,GOT1,2805
ENSG00000122359,ANXA11,311
ENSG00000122376,SHLD2,54537
ENSG00000122378,PRXL2A,84293
ENSG00000122852,SFTPA1,653509
ENSG00000122861,PLAU,5328
ENSG00000122862,SRGN,5552
ENSG00000122882,ECD,11319
ENSG00000122884,P4HA1,5033
ENSG00000122912,SLC25A16,8034
ENSG00000122958,VPS26A,9559
ENSG00000127884,ECHS1,1892
ENSG00000129749,CHRNA10,57053
ENSG00000129757,CDKN1C,1028
ENSG00000130592,LSP1,4046
ENSG00000130595,TNNT3,7140
ENSG00000130598,TNNI2,7136
ENSG00000130600,H19,283120
ENSG00000130640,TUBGCP2,10844
ENSG00000130649,CYP2E1,1571
ENSG00000132109,TRIM21,6737
ENSG00000132334,PTPRE,5791
ENSG00000133661,SFTPD,6441
ENSG00000133678,TMEM254,80195
ENSG00000138107,ACTR1A,10121
ENSG00000138111,MFSD13A,79847
ENSG00000138119,MYOF,26509
ENSG00000138134,STAMBPL1,57559
ENSG00000138138,ATAD1,84896
ENSG00000138160,KIF11,3832
ENSG00000138161,CUZD1,50624
ENSG00000138166,DUSP5,1847
ENSG00000138172,CALHM2,51063
ENSG00000138175,ARL3,403
ENSG00000138180,CEP55,55165
ENSG00000138182,KIF20B,9585
ENSG00000138185,ENTPD1,953
ENSG00000138190,EXOC6,54536
ENSG00000138207,RBP4,5950
ENSG00000138279,ANXA7,310
ENSG00000138286,FAM149B1,317662
ENSG00000138303,ASCC1,51008
ENSG00000138326,RPS24,6229
ENSG00000138346,DNA2,1763
ENSG00000142082,SIRT3,23410
ENSG00000142089,IFITM3,10410
ENSG00000142102,PGGHG,80162
ENSG00000148600,CDHR1,92211
ENSG00000148606,POLR3A,11128
ENSG00000148634,HERC4,26091
ENSG00000148655,LRMDA,83938
ENSG00000148660,CAMK2G,818
ENSG00000148672,GLUD1,2746
ENSG00000148677,ANKRD1,27063
ENSG00000148688,RPP30,10556
ENSG00000148690,FRA10AC1,118924
ENSG00000148700,ADD3,120
ENSG00000148719,DNAJB12,54788
ENSG00000148730,EIF4EBP2,1979
ENSG00000148737,TCF7L2,6934
ENSG00000148773,MKI67,4288
ENSG00000148795,CYP17A1,1586
ENSG00000148803,FUOM,282969
ENSG00000148814,LRRC27,80313
ENSG00000148824,MTG1,92170
ENSG00000148832,PAOX,196743
ENSG00000148834,GSTO1,9446
ENSG00000148835,TAF5,6877
ENSG00000148840,PPRC1,23082
ENSG00000148841,ITPRIP,85450
ENSG00000148842,CNNM2,54805
ENSG00000148843,PDCD11,22984
ENSG00000148908,RGS10,6001
ENSG00000148985,PGAP2,27315
ENSG00000150593,PDCD4,27250
ENSG00000151208,DLG5,9231
ENSG00000151532,VTI1A,143187
ENSG00000151553,FAM160B1,57700
ENSG00000151640,DPYSL4,10570
ENSG00000151650,VENTX,27287
ENSG00000151651,ADAM8,101
ENSG00000151893,CACUL1,143384
ENSG00000151923,TIAL1,7073
ENSG00000151929,BAG3,9531
ENSG00000152766,ANKRD22,118932
ENSG00000152778,IFIT5,24138
ENSG00000152804,HHEX,3087
ENSG00000154473,BUB3,9184
ENSG00000155229,MMS19,64210
ENSG00000155252,PI4K2A,55361
ENSG00000155254,MARVELD1,83742
ENSG00000155256,ZFYVE27,118813
ENSG00000155265,GOLGA7B,401647
ENSG00000155287,SLC25A28,81894
ENSG00000155629,PIK3AP1,118788
ENSG00000156026,MCU,90550
ENSG00000156042,CFAP70,118491
ENSG00000156110,ADK,132
ENSG00000156113,KCNMA1,3778
ENSG00000156374,PCGF6,84108
ENSG00000156384,SFR1,119392
ENSG00000156398,SFXN2,118980
ENSG00000156502,SUPV3L1,6832
ENSG00000156510,HKDC1,80201
ENSG00000156515,HK1,3098
ENSG00000156521,TYSND1,219743
ENSG00000156574,NODAL,4838
ENSG00000156650,KAT6B,23522
ENSG00000156671,SAMD8,142891
ENSG00000161328,LRRC56,115399
ENSG00000165424,ZCCHC24,219654
ENSG00000165476,REEP3,221035
ENSG00000165637,VDAC2,7417
ENSG00000165644,COMTD1,118881
ENSG00000165646,SLC18A2,6571
ENSG00000165650,PDZD8,118987
ENSG00000165655,ZNF503,84858
ENSG00000165660,ABRAXAS2,23172
ENSG00000165669,FAM204A,63877
ENSG00000165672,PRDX3,10935
ENSG00000165678,GHITM,27069
ENSG00000165732,DDX21,9188
ENSG00000165752,STK32C,282974
ENSG00000165806,CASP7,840
ENSG00000165813,CCDC186,55088
ENSG00000165832,TRUB1,142940
ENSG00000165879,FRAT1,10023
ENSG00000165886,UBTD1,80019
ENSG00000165887,ANKRD2,26287
ENSG00000166024,R3HCC1L,27291
ENSG00000166033,HTRA1,5654
ENSG00000166135,HIF1AN,55662
ENSG00000166136,NDUFB8,4714
ENSG00000166167,BTRC,8945
ENSG00000166169,POLL,27343
ENSG00000166171,DPCD,25911
ENSG00000166189,HPS6,79803
ENSG00000166197,NOLC1,9221
ENSG00000166224,SGPL1,8879
ENSG00000166228,PCBD1,5092
ENSG00000166272,WBP1L,54838
ENSG00000166272,WBP1L,102724307
ENSG00000166275,BORCS7,119032
ENSG00000166295,ANAPC16,119504
ENSG00000166321,NUDT13,25961
ENSG00000166343,MSS51,118490
ENSG00000166348,USP54,159195
ENSG00000166507,NDST2,8509
ENSG00000167244,IGF2,3481
ENSG00000167323,STIM1,6786
ENSG00000167325,RRM1,6240
ENSG00000168209,DDIT4,54541
ENSG00000169129,AFAP1L2,84632
ENSG00000170430,MGMT,4255
ENSG00000171206,TRIM8,81603
ENSG00000171224,FAM241B,219738
ENSG00000171307,ZDHHC16,84287
ENSG00000171311,EXOSC1,51013
ENSG00000171314,PGAM1,5223
ENSG00000171794,UTF1,8433
ENSG00000171813,PWWP2B,170394
ENSG00000171862,PTEN,5728
ENSG00000172586,CHCHD1,118487
ENSG00000172650,AGAP5,729092
ENSG00000172731,LRRC20,55222
ENSG00000173145,NOC3L,64318
ENSG00000173239,LIPM,340654
ENSG00000173267,SNCG,6623
ENSG00000173915,ATP5MD,84833
ENSG00000174721,FGFBP3,143282
ENSG00000174775,HRAS,3265
ENSG00000174885,NLRP6,171389
ENSG00000174915,PTDSS2,81490
ENSG00000175029,CTBP2,1488
ENSG00000175470,PPP2R2D,55844
ENSG00000175535,PNLIP,5406
ENSG00000175800,OR52B3P,
ENSG00000176171,BNIP3,664
ENSG00000176986,SEC24C,9632
ENSG00000177030,DEAF1,10522
ENSG00000177042,TMEM80,283232
ENSG00000177105,RHOG,391
ENSG00000177106,EPS8L2,64787
ENSG00000177156,TALDO1,6888
ENSG00000177225,GATD1,347862
ENSG00000177542,SLC25A22,79751
ENSG00000177595,PIDD1,55367
ENSG00000177600,RPLP2,6181
ENSG00000177666,PNPLA2,57104
ENSG00000177685,CRACR2B,283229
ENSG00000177697,CD151,977
ENSG00000177700,POLR2L,5441
ENSG00000177791,MYOZ1,58529
ENSG00000177830,CHID1,66005
ENSG00000177853,ZNF518A,9849
ENSG00000177951,BET1L,51272
ENSG00000177963,RIC8A,60626
ENSG00000178429,RPS3AP5,
ENSG00000179988,PSTK,118672
ENSG00000180581,SRP9P1,
ENSG00000180628,PCGF5,84333
ENSG00000180644,PRF1,5551
ENSG00000180764,PIPSL,
ENSG00000180817,PPA1,5464
ENSG00000181274,FRAT2,23401
ENSG00000181649,PHLDA2,7262
ENSG00000182022,CHST15,51363
ENSG00000182048,TRPC2,
ENSG00000182180,MRPS16,51021
ENSG00000182208,MOB2,81532
ENSG00000182272,B4GALNT4,338707
ENSG00000182333,LIPF,8513
ENSG00000183020,AP2A2,161
ENSG00000183605,SFXN4,119559
ENSG00000183734,ASCL2,430
ENSG00000184281,TSSC4,10078
ENSG00000184545,DUSP8,1850
ENSG00000184719,RNLS,55328
ENSG00000185009,AP3M1,26985
ENSG00000185101,ANO9,338440
ENSG00000185187,SIGIRR,59307
ENSG00000185201,IFITM2,10581
ENSG00000185303,SFTPA2,729238
ENSG00000185507,IRF7,3665
ENSG00000185522,LMNTD2,256329
ENSG00000185627,PSMD13,5719
ENSG00000185745,IFIT1,3434
ENSG00000185885,IFITM1,8519
ENSG00000187122,SLIT1,6585
ENSG00000187164,SHTN1,57698
ENSG00000188076,SCGB1C1,147199
ENSG00000188613,NANOS1,340719
ENSG00000188649,CC2D2B,387707
ENSG00000188690,UROS,7390
ENSG00000189129,PLAC9,219348
ENSG00000189319,FAM53B,9679
ENSG00000196072,BLOC1S2,282991
ENSG00000196177,ACADSB,36
ENSG00000196233,LCOR,84458
ENSG00000196865,NHLRC2,374354
ENSG00000196968,FUT11,170384
ENSG00000197142,ACSL5,51703
ENSG00000197746,PSAP,5660
ENSG00000197771,MCMBP,79892
ENSG00000197893,NRAP,4892
ENSG00000198018,ENTPD7,57089
ENSG00000198060,MARCHF5,54708
ENSG00000198246,SLC29A3,55315
ENSG00000198408,OGA,10724
ENSG00000198546,ZNF511,118472
ENSG00000198682,PAPSS2,9060
ENSG00000198728,LDB1,8861
ENSG00000198825,INPP5F,22876
ENSG00000198873,GRK5,2869
ENSG00000198924,DCLRE1A,9937
ENSG00000198954,KIFBP,26128
ENSG00000199785,SNORA52,
ENSG00000200170,AL607035.1,
ENSG00000200737,AL355490.1,
ENSG00000203497,PDCD4-AS1,
ENSG00000203772,SPRN,503542
ENSG00000203791,EEF1AKMT2,399818
ENSG00000203876,ADD3-AS1,
ENSG00000204010,IFIT1B,439996
ENSG00000204020,LIPN,643418
ENSG00000204130,RUFY2,55680
ENSG00000205531,NAP1L4,4676
ENSG00000205869,KRTAP5-1,387264
ENSG00000206013,IFITM5,387733
ENSG00000212464,SNORA12,
ENSG00000213025,COX20P1,
ENSG00000213260,YWHAZP5,
ENSG00000213277,MARCKSL1P1,
ENSG00000213341,CHUK,1147
ENSG00000213390,ARHGAP19,84986
ENSG00000213432,RPL17P34,
ENSG00000213438,YBX2P1,
ENSG00000213551,DNAJC9,23234
ENSG00000213609,RPL7AP50,
ENSG00000213613,RPL11P3,
ENSG00000213700,RPL17P50,
ENSG00000214026,MRPL23,6150
ENSG00000214026,MRPL23,107987373
ENSG00000214063,TSPAN4,7106
ENSG00000214413,BBIP1,92482
ENSG00000214435,AS3MT,57412
ENSG00000214655,ZSWIM8,23053
ENSG00000214688,C10orf105,414152
ENSG00000220842,RPL21P16,
ENSG00000221817,PPP3CB-AS1,
ENSG00000223482,NUTM2A-AS1,
ENSG00000224195,AC022400.1,
ENSG00000224745,AC063965.2,
ENSG00000224914,LINC00863,
ENSG00000225101,OR52K3P,
ENSG00000225484,NUTM2B-AS1,
ENSG00000225850,AL355490.2,
ENSG00000225936,AL731557.1,
ENSG00000226416,MRPL23-AS1,
ENSG00000226659,AC021028.1,
ENSG00000227032,RPS2P36,
ENSG00000227076,AL158166.1,
ENSG00000227268,KLLN,100144748
ENSG00000227540,AC016394.2,
ENSG00000228169,PPIAP19,
ENSG00000228261,ITPRIP-AS1,
ENSG00000228661,AC090587.1,105376527
ENSG00000229097,CALM2P2,
ENSG00000229368,AC090587.2,
ENSG00000229417,NPM1P25,
ENSG00000229512,AC068580.1,
ENSG00000229671,LINC01150,
ENSG00000230224,PHBP9,
ENSG00000230593,PPIAP40,
ENSG00000230724,LINC01001,
ENSG00000231233,CFAP58-DT,
ENSG00000231970,AL355490.3,
ENSG00000232259,AL158166.2,
ENSG00000232334,AL683842.1,
ENSG00000232470,AL136368.1,
ENSG00000235027,AC068580.3,
ENSG00000235245,AL360181.2,
ENSG00000235316,DUSP8P5,
ENSG00000235677,NPM1P26,
ENSG00000235823,OLMALINC,
ENSG00000236058,RPL17P36,
ENSG00000236264,RPL26P30,
ENSG00000236308,AL138921.2,
ENSG00000236493,EIF2S2P3,
ENSG00000236552,RPL13AP5,
ENSG00000236991,EDRF1-AS1,
ENSG00000237169,RPL12P27,
ENSG00000237489,C10orf143,387723
ENSG00000242288,AC022400.3,
ENSG00000242338,BMS1P4,
ENSG00000244242,IFITM10,402778
ENSG00000244733,AL132656.2,
ENSG00000247095,MIR210HG,
ENSG00000250959,GLUD1P3,
ENSG00000251661,AC136475.1,
ENSG00000253626,EIF5AL1,143244
ENSG00000254815,LMNTD2-AS1,
ENSG00000254827,SLC22A18AS,5003
ENSG00000254910,AC136475.2,
ENSG00000255026,AC136475.3,
ENSG00000255089,AC136475.4,
ENSG00000255142,AP006621.2,
ENSG00000255153,TOLLIP-AS1,
ENSG00000255237,AC138230.1,
ENSG00000255284,AP006621.3,
ENSG00000255328,AC136475.5,
ENSG00000260461,AL133355.1,
ENSG00000260917,AL158212.3,
ENSG00000261438,AL157394.1,
ENSG00000269609,RPARP-AS1,
ENSG00000269891,ARHGAP19-SLIT1,
ENSG00000270030,AC136475.7,
ENSG00000270105,AC136475.8,
ENSG00000270589,AL158163.1,
ENSG00000270972,AC136475.9,
ENSG00000272140,AC022400.6,
ENSG00000272447,AL135925.1,
ENSG00000272589,ZSWIM8-AS1,
ENSG00000272599,AC016394.3,
ENSG00000272630,AL731563.4,
ENSG00000272734,ADIRF-AS1,
ENSG00000272817,AL359198.1,
ENSG00000272933,AL391121.1,
ENSG00000273108,AL121929.3,
ENSG00000273476,AL133215.3,
