Gene stable ID,Gene name,NCBI gene ID
ENSG00000112242,E2F3,1871
ENSG00000112245,PTP4A1,7803
ENSG00000112294,ALDH5A1,7915
ENSG00000112304,ACOT13,55856
ENSG00000112305,SMAP1,60682
ENSG00000112308,C6orf62,81688
ENSG00000112309,B3GAT2,135152
ENSG00000112312,GMNN,51053
ENSG00000112343,TRIM38,10475
ENSG00000112473,SLC39A7,7922
ENSG00000112511,PHF1,5252
ENSG00000112514,CUTA,51596
ENSG00000112561,TFEB,7942
ENSG00000112576,CCND3,896
ENSG00000112578,BYSL,705
ENSG00000112599,GUCA1B,2979
ENSG00000112624,BICRAL,23506
ENSG00000112640,PPP2R5D,5528
ENSG00000112651,MRPL2,51069
ENSG00000112655,PTK7,5754
ENSG00000112658,SRF,6722
ENSG00000112659,CUL9,23113
ENSG00000112667,DNPH1,10591
ENSG00000112715,VEGFA,7422
ENSG00000112759,SLC29A1,2030
ENSG00000112763,BTN2A1,11120
ENSG00000112796,ENPP5,59084
ENSG00000118482,PHF3,23469
ENSG00000119900,OGFRL1,79627
ENSG00000124490,CRISP2,7180
ENSG00000124496,TRERF1,55809
ENSG00000124507,PACSIN1,29993
ENSG00000124508,BTN2A2,10385
ENSG00000124523,SIRT5,23408
ENSG00000124532,MRS2,57380
ENSG00000124541,RRP36,88745
ENSG00000124549,BTN2A3P,
ENSG00000124562,SNRPC,6631
ENSG00000124571,XPO5,57510
ENSG00000124574,ABCC10,89845
ENSG00000124575,H1-3,3007
ENSG00000124587,PEX6,5190
ENSG00000124593,AL365205.1,
ENSG00000124596,OARD1,221443
ENSG00000124602,UNC5CL,222643
ENSG00000124608,AARS2,57505
ENSG00000124614,RPS10,6204
ENSG00000124615,MOCS1,4337
ENSG00000124635,H2BC11,8970
ENSG00000124641,MED20,9477
ENSG00000124657,OR2B6,26212
ENSG00000124659,TBCC,6903
ENSG00000124688,MAD2L1BP,9587
ENSG00000124701,APOBEC2,10930
ENSG00000124702,KLHDC3,116138
ENSG00000124713,GNMT,27232
ENSG00000124713,GNMT,107080644
ENSG00000124731,TREM1,54210
ENSG00000124733,MEA1,4201
ENSG00000124762,CDKN1A,1026
ENSG00000124766,SOX4,6659
ENSG00000124767,GLO1,2739
ENSG00000124772,CPNE5,57699
ENSG00000124788,ATXN1,6310
ENSG00000124789,NUP153,9972
ENSG00000124795,DEK,7913
ENSG00000124813,RUNX2,860
ENSG00000135297,MTO1,25821
ENSG00000135314,KHDC1,80759
ENSG00000137161,CNPY3,10695
ENSG00000137166,FOXP4,116113
ENSG00000137168,PPIL1,51645
ENSG00000137171,KLC4,89953
ENSG00000137177,KIF13A,63971
ENSG00000137185,ZSCAN9,7746
ENSG00000137193,PIM1,5292
ENSG00000137198,GMPR,2766
ENSG00000137200,CMTR1,23070
ENSG00000137207,YIPF3,25844
ENSG00000137216,TMEM63B,55362
ENSG00000137218,FRS3,10817
ENSG00000137221,TJAP1,93643
ENSG00000137261,KIAA0319,9856
ENSG00000137270,GCM1,8521
ENSG00000137288,UQCC2,84300
ENSG00000137309,HMGA1,3159
ENSG00000137310,TCF19,6941
ENSG00000137312,FLOT1,10211
ENSG00000137331,IER3,8870
ENSG00000137337,MDC1,9656
ENSG00000137338,PGBD1,84547
ENSG00000137343,ATAT1,79969
ENSG00000137364,TPMT,7172
ENSG00000137392,CLPS,1208
ENSG00000137393,RNF144B,255488
ENSG00000137404,NRM,11270
ENSG00000137409,MTCH1,23787
ENSG00000137411,VARS2,57176
ENSG00000137413,TAF8,129685
ENSG00000137414,FAM8A1,51439
ENSG00000145979,TBC1D7,51256
ENSG00000145979,TBC1D7,107080638
ENSG00000145990,GFOD1,54438
ENSG00000145996,CDKAL1,54901
ENSG00000146070,PLA2G7,7941
ENSG00000146072,TNFRSF21,27242
ENSG00000146085,MMUT,4594
ENSG00000146109,ABT1,29777
ENSG00000146112,PPP1R18,170954
ENSG00000146112,PPP1R18,107987457
ENSG00000146122,DAAM2,23500
ENSG00000146143,PRIM2,5558
ENSG00000146192,FGD2,221472
ENSG00000146215,CRIP3,401262
ENSG00000146223,RPL7L1,285855
ENSG00000146232,NFKBIE,4794
ENSG00000154079,SDHAF4,135154
ENSG00000156508,EEF1A1,1915
ENSG00000156639,ZFAND3,60685
ENSG00000156711,MAPK13,5603
ENSG00000157343,ARMC12,221481
ENSG00000157593,SLC35B2,347734
ENSG00000158373,H2BC5,3017
ENSG00000158406,H4C8,8365
ENSG00000158691,ZSCAN12,9753
ENSG00000161904,LEMD2,221496
ENSG00000161911,TREML1,340205
ENSG00000161912,ADCY10P1,
ENSG00000164430,CGAS,115004
ENSG00000164530,PI16,221476
ENSG00000164626,KCNK5,8645
ENSG00000164663,USP49,25862
ENSG00000165097,KDM1B,221656
ENSG00000166278,C2,717
ENSG00000168116,KIAA1586,57691
ENSG00000168216,LMBRD1,55788
ENSG00000168298,H1-4,3008
ENSG00000168394,TAP1,6890
ENSG00000168405,CMAHP,
ENSG00000168477,TNXB,7148
ENSG00000170734,POLH,5429
ENSG00000170899,GSTA4,2941
ENSG00000170915,PAQR8,85315
ENSG00000171453,POLR1C,9533
ENSG00000171462,DLK2,65989
ENSG00000171467,ZNF318,24149
ENSG00000171611,PTCRA,171558
ENSG00000172179,PRL,5617
ENSG00000172197,MBOAT1,154141
ENSG00000172348,RCAN2,10231
ENSG00000172426,RSPH9,221421
ENSG00000172432,GTPBP2,54676
ENSG00000179165,PXT1,222659
ENSG00000179344,HLA-DQB1,3119
ENSG00000180316,PNPLA1,285848
ENSG00000180537,RNF182,221687
ENSG00000180573,H2AC6,8334
ENSG00000180596,H2BC4,8347
ENSG00000180992,MRPL14,64928
ENSG00000181315,ZNF322,79692
ENSG00000181524,RPL24P4,
ENSG00000182952,HMGN4,10473
ENSG00000183826,BTBD9,114781
ENSG00000184106,TREML3P,
ENSG00000184357,H1-5,3009
ENSG00000185130,H2BC13,8340
ENSG00000185760,KCNQ5,56479
ENSG00000186470,BTN3A2,11118
ENSG00000186577,SMIM29,221491
ENSG00000187566,NHLRC1,378884
ENSG00000187626,ZKSCAN4,387032
ENSG00000187762,HSPE1P11,
ENSG00000187837,H1-2,3006
ENSG00000188056,TREML4,285852
ENSG00000189298,ZKSCAN3,80317
ENSG00000196126,HLA-DRB1,3123
ENSG00000196230,TUBB,203068
ENSG00000196284,SUPT3H,8464
ENSG00000196735,HLA-DQA1,3117
ENSG00000196747,H2AC13,8329
ENSG00000196787,H2AC11,8969
ENSG00000196812,ZSCAN16,80345
ENSG00000196821,ILRUN,64771
ENSG00000197061,H4C3,8364
ENSG00000197062,ZSCAN26,7741
ENSG00000197238,H4C11,8363
ENSG00000197283,SYNGAP1,8831
ENSG00000197409,H3C4,8351
ENSG00000197903,H2BC12,85236
ENSG00000198087,CD2AP,23607
ENSG00000198225,FKBP1C,
ENSG00000198315,ZKSCAN8,7745
ENSG00000198502,HLA-DRB5,3127
ENSG00000198563,DDX39B,7919
ENSG00000198663,C6orf89,221477
ENSG00000198755,RPL10A,4736
ENSG00000198937,CCDC167,154467
ENSG00000201207,AL662899.1,
ENSG00000201988,AL662797.1,
ENSG00000202198,AL162581.1,
ENSG00000202441,RNY4P10,
ENSG00000204209,DAXX,1616
ENSG00000204209,DAXX,113523636
ENSG00000204220,PFDN6,10471
ENSG00000204227,RING1,6015
ENSG00000204228,HSD17B8,7923
ENSG00000204231,RXRB,6257
ENSG00000204248,COL11A2,1302
ENSG00000204252,HLA-DOA,3111
ENSG00000204256,BRD2,6046
ENSG00000204257,HLA-DMA,3108
ENSG00000204261,PSMB8-AS1,
ENSG00000204264,PSMB8,5696
ENSG00000204267,TAP2,6891
ENSG00000204287,HLA-DRA,3122
ENSG00000204301,NOTCH4,4855
ENSG00000204304,PBX2,5089
ENSG00000204305,AGER,177
ENSG00000204308,RNF5,6048
ENSG00000204310,AGPAT1,10554
ENSG00000204314,PRRT1,80863
ENSG00000204315,FKBPL,63943
ENSG00000204338,CYP21A1P,
ENSG00000204344,STK19,8859
ENSG00000204348,DXO,1797
ENSG00000204351,SKIV2L,6499
ENSG00000204356,NELFE,7936
ENSG00000204366,ZBTB12,221527
ENSG00000204371,EHMT2,10919
ENSG00000204386,NEU1,4758
ENSG00000204387,SNHG32,
ENSG00000204388,HSPA1B,3304
ENSG00000204389,HSPA1A,3303
ENSG00000204390,HSPA1L,3305
ENSG00000204392,LSM2,57819
ENSG00000204394,VARS1,7407
ENSG00000204396,VWA7,80737
ENSG00000204410,MSH5,4439
ENSG00000204420,MPIG6B,80739
ENSG00000204421,LY6G6C,80740
ENSG00000204424,LY6G6F,259215
ENSG00000204427,ABHD16A,7920
ENSG00000204428,LY6G5C,80741
ENSG00000204435,CSNK2B,1460
ENSG00000204438,GPANK1,7918
ENSG00000204439,C6orf47,57827
ENSG00000204444,APOM,55937
ENSG00000204463,BAG6,7917
ENSG00000204469,PRRC2A,7916
ENSG00000204472,AIF1,199
ENSG00000204475,NCR3,259197
ENSG00000204482,LST1,7940
ENSG00000204498,NFKBIL1,4795
ENSG00000204516,MICB,4277
ENSG00000204520,MICA,100507436
ENSG00000204525,HLA-C,3107
ENSG00000204531,POU5F1,5460
ENSG00000204536,CCHCR1,54535
ENSG00000204560,DHX16,8449
ENSG00000204564,C6orf136,221545
ENSG00000204568,MRPS18B,28973
ENSG00000204569,PPP1R10,5514
ENSG00000204574,ABCF1,23
ENSG00000204576,PRR3,80742
ENSG00000204580,DDR1,780
ENSG00000204590,GNL1,2794
ENSG00000204592,HLA-E,3133
ENSG00000204599,TRIM39,56658
ENSG00000204613,TRIM10,10107
ENSG00000204618,RNF39,80352
ENSG00000204619,PPP1R11,6992
ENSG00000204622,HLA-J,
ENSG00000204623,ZNRD1ASP,
ENSG00000204632,HLA-G,3135
ENSG00000204642,HLA-F,3134
ENSG00000204681,GABBR1,2550
ENSG00000204713,TRIM27,5987
ENSG00000206337,HCP5,
ENSG00000206341,HLA-H,
ENSG00000206344,HCG27,
ENSG00000206503,HLA-A,3105
ENSG00000212802,RPL15P3,
ENSG00000213588,ZBTB9,221504
ENSG00000213654,GPSM3,63940
ENSG00000213676,ATF6B,1388
ENSG00000213719,CLIC1,1192
ENSG00000213722,DDAH2,23564
ENSG00000213760,ATP6V1G2,534
ENSG00000213780,GTF2H4,2968
ENSG00000214558,AL365217.1,
ENSG00000214894,LINC00243,
ENSG00000214922,HLA-F-AS1,
ENSG00000214975,PPIAP29,
ENSG00000215022,AL008729.1,
ENSG00000215190,LINC00680,
ENSG00000216331,H1-12P,
ENSG00000217078,AL021407.1,
ENSG00000217083,MTCO2P33,
ENSG00000217165,ANKRD18EP,
ENSG00000217275,AL031777.1,
ENSG00000218073,AL021407.3,
ENSG00000218350,LYPLA1P3,
ENSG00000218809,AL391903.1,
ENSG00000219023,AL033519.3,
ENSG00000219163,HMGB1P20,
ENSG00000219682,AL133268.1,
ENSG00000220517,ASS1P1,
ENSG00000220583,RPL35P2,
ENSG00000220920,AL023807.1,
ENSG00000221821,C6orf226,441150
ENSG00000221988,PPT2,9374
ENSG00000223501,VPS52,6293
ENSG00000223534,HLA-DQB1-AS1,
ENSG00000223865,HLA-DPB1,3115
ENSG00000224796,RPL32P1,
ENSG00000225690,TREML5P,
ENSG00000225791,TRAM2-AS1,
ENSG00000225864,AL645939.2,
ENSG00000225921,NOL7,51406
ENSG00000226976,COX6A1P2,
ENSG00000226979,LTA,4049
ENSG00000227057,WDR46,9277
ENSG00000227507,LTB,4050
ENSG00000227939,RPL3P2,
ENSG00000228078,HLA-U,
ENSG00000228223,HCG11,
ENSG00000228285,LYPLA2P1,
ENSG00000228727,SAPCD1,401251
ENSG00000229390,MICD,
ENSG00000229391,HLA-DRB6,
ENSG00000229700,AL008627.1,
ENSG00000229931,ATXN1-AS1,
ENSG00000230204,FTH1P5,
ENSG00000230521,AL645929.1,
ENSG00000230795,HLA-K,
ENSG00000230910,AL391807.1,
ENSG00000231074,HCG18,
ENSG00000231102,AL035588.1,
ENSG00000231113,AL035587.1,
ENSG00000231389,HLA-DPA1,3113
ENSG00000231500,RPS18,6222
ENSG00000231769,AL035701.1,
ENSG00000231925,TAPBP,6892
ENSG00000232629,HLA-DQB2,3120
ENSG00000232702,AL158050.1,
ENSG00000232810,TNF,7124
ENSG00000232909,AL157823.2,
ENSG00000233822,H2BC15,8341
ENSG00000233892,PAIP1P1,
ENSG00000233916,ZDHHC20P1,
ENSG00000234127,TRIM26,7726
ENSG00000234745,HLA-B,3106
ENSG00000234882,EIF3EP1,
ENSG00000235033,DAAM2-AS1,
ENSG00000235174,RPL39P3,
ENSG00000235238,SUMO2P1,
ENSG00000235290,HLA-W,
ENSG00000235488,JARID2-AS1,
ENSG00000235863,B3GALT4,8705
ENSG00000236104,ZBTB22,9278
ENSG00000236345,SCAT8,
ENSG00000236603,RANP1,
ENSG00000237441,RGL2,5863
ENSG00000237541,HLA-DQA2,3117
ENSG00000237541,HLA-DQA2,3118
ENSG00000237649,KIFC1,3833
ENSG00000237669,AL671277.2,
ENSG00000237719,Z95152.1,
ENSG00000238024,DDX39BP2,
ENSG00000239257,RPL23AP1,
ENSG00000239650,GUSBP4,
ENSG00000240053,LY6G5B,58496
ENSG00000240065,PSMB9,5698
ENSG00000241106,HLA-DOB,3112
ENSG00000241370,RPP21,79897
ENSG00000241370,RPP21,202658
ENSG00000241404,EGFL8,80864
ENSG00000241549,GUSBP2,
ENSG00000242574,HLA-DMB,3109
ENSG00000242865,RN7SL244P,
ENSG00000243649,CFB,629
ENSG00000243753,HLA-L,
ENSG00000244355,LY6G6D,58530
ENSG00000244355,LY6G6D,110599563
ENSG00000244731,C4A,720
ENSG00000244731,C4A,110384692
ENSG00000245261,AL133375.1,
ENSG00000246982,Z84485.1,
ENSG00000255552,LY6G6E,
ENSG00000255587,RAB44,401258
ENSG00000260286,ARMH2,101928603
ENSG00000261071,AL441883.1,
ENSG00000261584,AL513548.1,
ENSG00000269293,ZSCAN16-AS1,
ENSG00000271304,DPRXP2,
ENSG00000271754,AL355802.3,
ENSG00000271821,AL662844.3,
ENSG00000271857,AL096865.1,
ENSG00000271888,AL136162.1,
ENSG00000272009,AL121944.2,102724889
ENSG00000272221,AL645933.3,
ENSG00000272223,AL136304.1,
ENSG00000272269,AL138724.2,
ENSG00000272273,IER3-AS1,
ENSG00000272288,AL451165.2,
ENSG00000272325,NUDT3,11165
ENSG00000272341,AL137003.1,
ENSG00000272345,AL031775.1,
ENSG00000272374,Z97832.2,
ENSG00000272379,AL008729.2,
ENSG00000272402,AL031775.2,
ENSG00000272462,U91328.1,
ENSG00000272468,AL021807.1,
ENSG00000272501,AL662844.4,
ENSG00000272540,AL662797.2,
ENSG00000272810,U91328.3,
ENSG00000273340,MICE,
