Gene stable ID,Gene name,NCBI gene ID
ENSG00000134278,SPIRE1,56907
ENSG00000134440,NARS1,4677
ENSG00000134444,RELCH,57614
ENSG00000134490,TMEM241,85019
ENSG00000134504,KCTD1,284252
ENSG00000134755,DSC2,1824
ENSG00000134758,RNF138,51444
ENSG00000134759,ELP2,55250
ENSG00000134779,TPGS2,25941
ENSG00000141380,SS18,6760
ENSG00000141384,TAF4B,6875
ENSG00000141385,AFG3L2,10939
ENSG00000141401,IMPA2,3613
ENSG00000141404,GNAL,2774
ENSG00000141424,SLC39A6,25800
ENSG00000141425,RPRD1A,55197
ENSG00000141428,C18orf21,83608
ENSG00000141429,GALNT1,2589
ENSG00000141446,ESCO1,114799
ENSG00000141447,OSBPL1A,114876
ENSG00000141452,RMC1,29919
ENSG00000141458,NPC1,4864
ENSG00000141469,SLC14A1,6563
ENSG00000141622,RNF165,494470
ENSG00000141627,DYM,54808
ENSG00000141642,ELAC1,55520
ENSG00000141644,MBD1,4152
ENSG00000141646,SMAD4,4089
ENSG00000141664,ZCCHC2,54877
ENSG00000141682,PMAIP1,5366
ENSG00000141759,TXNL4A,10907
ENSG00000141873,SLC39A3,29985
ENSG00000141905,NFIC,4782
ENSG00000141933,TPGS1,91978
ENSG00000141965,FEM1A,55527
ENSG00000141968,VAV1,7409
ENSG00000141985,SH3GL1,6455
ENSG00000141994,DUS3L,56931
ENSG00000142002,DPP9,91039
ENSG00000142303,ADAMTS10,81794
ENSG00000142347,MYO1F,4542
ENSG00000142444,TIMM29,90580
ENSG00000142453,CARM1,10498
ENSG00000142459,EVI5L,115704
ENSG00000150477,KIAA1328,57536
ENSG00000150637,CD226,10666
ENSG00000152217,SETBP1,26040
ENSG00000152223,EPG5,57724
ENSG00000152229,PSTPIP2,9050
ENSG00000152234,ATP5F1A,498
ENSG00000152240,HAUS1,115106
ENSG00000152242,C18orf25,147339
ENSG00000153339,TRAPPC8,22878
ENSG00000153391,INO80C,125476
ENSG00000154059,IMPACT,55364
ENSG00000154832,CXXC1,30827
ENSG00000154839,SKA1,220134
ENSG00000154845,PPP4R1,9989
ENSG00000154856,APCDD1,147495
ENSG00000154889,MPPE1,65258
ENSG00000158201,ABHD3,171586
ENSG00000160633,SAFB,6294
ENSG00000160953,PWWP3A,84939
ENSG00000161091,MFSD12,126321
ENSG00000161847,RAVER1,125950
ENSG00000161888,SPC24,147841
ENSG00000166347,CYB5A,1528
ENSG00000166377,ATP9B,374868
ENSG00000166401,SERPINB8,5271
ENSG00000166479,TMX3,54495
ENSG00000166562,SEC11C,90701
ENSG00000166845,C18orf54,162681
ENSG00000166974,MAPRE2,10982
ENSG00000167088,SNRPD1,6632
ENSG00000167210,LOXHD1,125336
ENSG00000167220,HDHD2,84064
ENSG00000167315,ACAA2,10449
ENSG00000167468,GPX4,2879
ENSG00000167470,MIDN,90007
ENSG00000167476,JSRP1,126306
ENSG00000167476,JSRP1,105372240
ENSG00000167657,DAPK3,1613
ENSG00000167658,EEF2,1938
ENSG00000167664,TMIGD2,126259
ENSG00000167670,CHAF1A,10036
ENSG00000167671,UBXN6,80700
ENSG00000167674,HDGFL2,84717
ENSG00000167676,PLIN4,729359
ENSG00000167680,SEMA6B,10501
ENSG00000167733,HSD11B1L,374875
ENSG00000167772,ANGPTL4,51129
ENSG00000167775,CD320,51293
ENSG00000167785,ZNF558,148156
ENSG00000168234,TTC39C,125488
ENSG00000168461,RAB31,11031
ENSG00000168675,LDLRAD4,753
ENSG00000170677,SOCS6,9306
ENSG00000171105,INSR,3643
ENSG00000171236,LRG1,116844
ENSG00000171466,ZNF562,54811
ENSG00000171469,ZNF561,93134
ENSG00000171791,BCL2,596
ENSG00000171970,ZNF57,126295
ENSG00000172006,ZNF554,115196
ENSG00000172009,THOP1,7064
ENSG00000172081,MOB3A,126308
ENSG00000172175,MALT1,10892
ENSG00000172232,AZU1,566
ENSG00000172270,BSG,682
ENSG00000172466,ZNF24,7572
ENSG00000173482,PTPRM,5797
ENSG00000174652,ZNF266,10781
ENSG00000174788,PCP2,126006
ENSG00000174837,ADGRE1,2015
ENSG00000174886,NDUFA11,126328
ENSG00000174917,MICOS13,125988
ENSG00000175221,MED16,10025
ENSG00000175354,PTPN2,5771
ENSG00000175387,SMAD2,4087
ENSG00000175691,ZNF77,58492
ENSG00000175886,RPL7AP66,
ENSG00000176014,TUBB6,84617
ENSG00000176225,RTTN,25914
ENSG00000176490,DIRAS1,148252
ENSG00000176533,GNG7,2788
ENSG00000176619,LMNB2,84823
ENSG00000176624,MEX3C,51320
ENSG00000177150,FAM210A,125228
ENSG00000177337,DLGAP1-AS1,
ENSG00000177426,TGIF1,7050
ENSG00000177576,C18orf32,497661
ENSG00000178078,STAP2,55620
ENSG00000178127,NDUFV2,4729
ENSG00000178184,PARD6G,84552
ENSG00000178297,TMPRSS9,360200
ENSG00000178342,KCNG2,26251
ENSG00000178951,ZBTB7A,51341
ENSG00000179855,GIPC3,126326
ENSG00000179981,TSHZ1,10194
ENSG00000180011,ZADH2,284273
ENSG00000180448,AC004151.1,23526
ENSG00000180739,S1PR5,53637
ENSG00000180846,CSNK1G2-AS1,
ENSG00000181029,TRAPPC5,126003
ENSG00000181588,MEX3D,399664
ENSG00000182087,TMEM259,91304
ENSG00000182566,CLEC4G,339390
ENSG00000183019,MCEMP1,199675
ENSG00000183397,C19orf71,100128569
ENSG00000183401,CCDC159,126075
ENSG00000183617,MRPL54,116541
ENSG00000185198,PRSS57,400668
ENSG00000185236,RAB11B,9230
ENSG00000185361,TNFAIP8L1,126282
ENSG00000185761,ADAMTSL5,339366
ENSG00000186111,PIP5K1C,23396
ENSG00000186300,ZNF555,148254
ENSG00000186496,ZNF396,252884
ENSG00000186812,ZNF397,84307
ENSG00000186814,ZSCAN30,100101467
ENSG00000186994,KANK3,256949
ENSG00000187650,VMAC,400673
ENSG00000188305,PEAK3,374872
ENSG00000188321,ZNF559,84527
ENSG00000188629,ZNF177,7730
ENSG00000188985,DHFRP1,
ENSG00000196110,ZNF699,374879
ENSG00000196365,LONP1,9361
ENSG00000196415,PRTN3,5657
ENSG00000196605,ZNF846,162993
ENSG00000196628,TCF4,6925
ENSG00000197256,KANK2,25959
ENSG00000197540,GZMM,3004
ENSG00000197561,ELANE,1991
ENSG00000197563,PIGN,23556
ENSG00000197632,SERPINB2,5055
ENSG00000197705,KLHL14,57565
ENSG00000197766,CFD,1675
ENSG00000197961,ZNF121,7675
ENSG00000197971,MBP,4155
ENSG00000198081,ZBTB14,7541
ENSG00000198258,UBL5,59286
ENSG00000198816,ZNF358,140467
ENSG00000198858,R3HDM4,91300
ENSG00000205744,DENND1C,79958
ENSG00000205784,ARRDC5,645432
ENSG00000205790,DPP9-AS1,100131094
ENSG00000206418,RAB12,201475
ENSG00000207357,RNU6-2,
ENSG00000212123,PRR22,163154
ENSG00000213339,QTRT1,81890
ENSG00000213638,ADAT3,113179
ENSG00000214212,C19orf38,255809
ENSG00000214456,PLIN5,440503
ENSG00000215421,ZNF407,55628
ENSG00000215492,HNRNPA1P7,
ENSG00000220008,LINGO3,645191
ENSG00000220201,ZGLP1,100125288
ENSG00000222179,RN7SKP26,
ENSG00000223573,TINCR,
ENSG00000226742,HSBP1L1,440498
ENSG00000226800,CACTIN-AS1,
ENSG00000227500,SCAMP4,113178
ENSG00000228300,FAM174C,55009
ENSG00000229833,PET100,100131801
ENSG00000233270,SNRPEP4,
ENSG00000233927,RPS28,6234
ENSG00000235297,FAUP1,
ENSG00000235552,RPL6P27,
ENSG00000242550,SERPINB10,5273
ENSG00000244165,P2RY11,5032
ENSG00000248015,AC005329.1,
ENSG00000251992,SCARNA17,
ENSG00000251994,RNU2-27P,
ENSG00000252139,AC090227.1,
ENSG00000252680,RNA5SP449,
ENSG00000255112,CHMP1B,57132
ENSG00000257267,ZNF271P,
ENSG00000260552,AC023043.1,
ENSG00000260747,AC022968.1,
ENSG00000261342,AC006538.1,
ENSG00000261526,AC012615.1,
ENSG00000262001,DLGAP1-AS2,
ENSG00000263264,AC119396.1,
ENSG00000263753,LINC00667,
ENSG00000263823,AC009831.1,
ENSG00000263847,AP005899.1,
ENSG00000263916,AC100778.2,
ENSG00000263982,AC009716.1,
ENSG00000264188,AC106037.2,
ENSG00000264247,LINC00909,
ENSG00000264278,ZNF236-DT,
ENSG00000264575,LINC00526,
ENSG00000264745,TTC39C-AS1,
ENSG00000264924,AC090772.1,
ENSG00000265681,RPL17,6139
ENSG00000265778,AC018413.1,
ENSG00000266053,NDUFV2-AS1,
ENSG00000266373,AP002472.1,
ENSG00000266401,AP002478.1,105371967
ENSG00000266891,AP000902.1,
ENSG00000266954,AP001010.1,
ENSG00000267030,AC011498.2,
ENSG00000267040,AC027097.1,
ENSG00000267082,AC011472.1,
ENSG00000267100,ILF3-DT,
ENSG00000267106,ZNF561-AS1,
ENSG00000267138,AC005954.1,
ENSG00000267141,AC012615.4,
ENSG00000267174,AC011472.2,
ENSG00000267197,AC011461.1,
ENSG00000267205,AC005954.2,
ENSG00000267214,AC092068.1,
ENSG00000267244,AC012615.6,
ENSG00000267270,PARD6G-AS1,
ENSG00000267279,AC090409.1,
ENSG00000267283,AC005306.1,
ENSG00000267293,AC012569.1,
ENSG00000267317,AC027307.2,
ENSG00000267366,AP005131.2,
ENSG00000267370,AC008752.4,
ENSG00000267387,AC020931.1,
ENSG00000267390,AC036176.1,
ENSG00000267480,AP001542.3,
ENSG00000267493,CIRBP-AS1,
ENSG00000267510,AC011451.1,
ENSG00000267534,S1PR2,9294
ENSG00000267551,AC005264.1,
ENSG00000267571,AC104532.2,
ENSG00000267655,AC125437.1,
ENSG00000267673,FDX2,112812
ENSG00000267702,AP005131.6,
ENSG00000267751,AC009005.1,
ENSG00000267769,AC011498.6,
ENSG00000267780,AC021594.2,
ENSG00000267852,AC119396.2,
ENSG00000267855,NDUFA7,4701
ENSG00000267980,AC007292.1,
ENSG00000268204,AC008763.1,
ENSG00000268573,AC011815.1,
ENSG00000268618,AC092316.1,
ENSG00000268670,AC016586.1,
ENSG00000268758,ADGRE4P,
ENSG00000269318,AC007292.2,
ENSG00000269385,AC020895.1,
ENSG00000269386,RAB11B-AS1,
ENSG00000269680,AC008760.1,
ENSG00000272746,AP005131.7,
ENSG00000272799,AC006238.1,
ENSG00000273284,AP001033.4,
ENSG00000273348,AC027449.1,
