Gene stable ID,Gene name,NCBI gene ID
ENSG00000147419,CCDC25,55246
ENSG00000147421,HMBOX1,79618
ENSG00000147437,GNRH1,2796
ENSG00000147439,BIN3,55909
ENSG00000147443,DOK2,9046
ENSG00000147454,SLC25A37,51312
ENSG00000147457,CHMP7,91782
ENSG00000147459,DOCK5,80005
ENSG00000147465,STAR,6770
ENSG00000147471,PLPBP,11212
ENSG00000147475,ERLIN2,11160
ENSG00000147526,TACC1,6867
ENSG00000147533,GOLGA7,51125
ENSG00000147535,PLPP5,84513
ENSG00000147536,GINS4,84296
ENSG00000147548,NSD3,54904
ENSG00000147576,ADHFE1,137872
ENSG00000147586,MRPS28,28957
ENSG00000147592,LACTB2,51110
ENSG00000147601,TERF1,7013
ENSG00000147604,RPL7,6129
ENSG00000147649,MTDH,92140
ENSG00000147669,POLR2K,5440
ENSG00000154328,NEIL2,252969
ENSG00000154359,LONRF1,91694
ENSG00000154582,ELOC,6921
ENSG00000154589,LY96,23643
ENSG00000155090,KLF10,7071
ENSG00000155093,PTPRN2,5799
ENSG00000155096,AZIN1,51582
ENSG00000155097,ATP6V1C1,528
ENSG00000155099,PIP4P2,55529
ENSG00000155100,OTUD6B,51633
ENSG00000155189,AGPAT5,55326
ENSG00000155660,PDIA4,9601
ENSG00000155975,VPS37A,137492
ENSG00000156162,DPY19L4,286148
ENSG00000156170,NDUFAF6,137682
ENSG00000156467,UQCRB,7381
ENSG00000156469,MTERF3,51001
ENSG00000156471,PTDSS1,9791
ENSG00000156482,RPL30,6156
ENSG00000156675,RAB11FIP1,80223
ENSG00000156735,BAG4,9530
ENSG00000157110,RBPMS,11030
ENSG00000157168,NRG1,3084
ENSG00000157212,PAXIP1,22976
ENSG00000158669,GPAT4,137964
ENSG00000158856,DMTN,2039
ENSG00000158863,FAM160B2,64760
ENSG00000158941,CCAR2,57805
ENSG00000159784,FAM131B,9715
ENSG00000159840,ZYX,7791
ENSG00000164683,HEY1,23462
ENSG00000164687,FABP5,2171
ENSG00000164733,CTSB,1508
ENSG00000164751,PEX2,5828
ENSG00000164764,SBSPON,157869
ENSG00000164808,SPIDR,23514
ENSG00000164821,DEFA4,1669
ENSG00000164823,OSGIN2,734
ENSG00000164825,DEFB1,1672
ENSG00000164867,NOS3,4846
ENSG00000164879,CA3,761
ENSG00000164885,CDK5,1020
ENSG00000164889,SLC4A2,6522
ENSG00000164896,FASTK,10922
ENSG00000164897,TMUB1,83590
ENSG00000164919,COX6C,1345
ENSG00000164924,YWHAZ,7534
ENSG00000164929,BAALC,79870
ENSG00000164930,FZD6,8323
ENSG00000164933,SLC25A32,81034
ENSG00000164934,DCAF13,25879
ENSG00000164938,TP53INP1,94241
ENSG00000164941,INTS8,55656
ENSG00000164944,VIRMA,25962
ENSG00000164951,PDP1,54704
ENSG00000165046,LETM2,137994
ENSG00000165102,HGSNAT,138050
ENSG00000165131,LLCFC1,135927
ENSG00000165392,WRN,7486
ENSG00000167034,NKX3-1,4824
ENSG00000167904,TMEM68,137695
ENSG00000167912,AC090152.1,
ENSG00000168081,PNOC,5368
ENSG00000168172,HOOK3,84376
ENSG00000168300,PCMTD1,115294
ENSG00000168476,REEP4,80346
ENSG00000168484,SFTPC,6440
ENSG00000168487,BMP1,649
ENSG00000168495,POLR3D,661
ENSG00000168522,FNTA,2339
ENSG00000168546,GFRA2,2675
ENSG00000168575,SLC20A2,6575
ENSG00000168615,ADAM9,8754
ENSG00000169122,FAM110B,90362
ENSG00000169139,UBE2V2,7336
ENSG00000169439,SDC2,6383
ENSG00000169490,TM2D2,83877
ENSG00000169499,PLEKHA2,59339
ENSG00000170260,ZNF212,7988
ENSG00000170265,ZNF282,8427
ENSG00000170323,FABP4,2167
ENSG00000170379,TCAF2,285966
ENSG00000170791,CHCHD7,79145
ENSG00000171033,PKIA,5569
ENSG00000171115,GIMAP8,155038
ENSG00000171130,ATP6V0E2,155066
ENSG00000171316,CHD7,55636
ENSG00000171428,NAT1,9
ENSG00000172728,FUT10,84750
ENSG00000172748,ZNF596,169270
ENSG00000173273,TNKS,8658
ENSG00000173281,PPP1R3B,79660
ENSG00000173295,FAM86B3P,
ENSG00000173530,TNFRSF10D,8793
ENSG00000173535,TNFRSF10C,8794
ENSG00000175073,VCPIP1,80124
ENSG00000175305,CCNE2,9134
ENSG00000175324,LSM1,27257
ENSG00000175445,LPL,4023
ENSG00000175606,TMEM70,54968
ENSG00000175806,MSRA,4482
ENSG00000175895,PLEKHF2,79666
ENSG00000176209,SMIM19,114926
ENSG00000176595,KBTBD11,9920
ENSG00000176623,RMDN1,51115
ENSG00000176731,RBIS,401466
ENSG00000177669,MBOAT4,619373
ENSG00000178234,GALNT11,63917
ENSG00000178860,MSC,9242
ENSG00000179041,RRS1,23212
ENSG00000179144,GIMAP7,168537
ENSG00000179388,EGR3,1960
ENSG00000180190,TDRP,157695
ENSG00000180543,TSPYL5,85453
ENSG00000180694,TMEM64,169200
ENSG00000181220,ZNF746,155061
ENSG00000181444,ZNF467,168544
ENSG00000181652,ATG9B,285973
ENSG00000182372,CLN8,2055
ENSG00000183154,AC138356.1,
ENSG00000183779,ZNF703,80139
ENSG00000183808,RBM12B,389677
ENSG00000184661,CDCA2,157313
ENSG00000184863,RBM33,155435
ENSG00000185015,CA13,377677
ENSG00000185697,MYBL1,4603
ENSG00000185728,YTHDF3,253943
ENSG00000185900,POMK,84197
ENSG00000186106,ANKRD46,157567
ENSG00000186480,INSIG1,3638
ENSG00000186918,ZNF395,55893
ENSG00000187260,WDR86,349136
ENSG00000187735,TCEA1,6917
ENSG00000187840,EIF4EBP1,1978
ENSG00000188037,CLCN1,1180
ENSG00000188343,FAM92A,137392
ENSG00000188707,ZBED6CL,113763
ENSG00000189233,NUGGC,389643
ENSG00000196329,GIMAP5,55340
ENSG00000196453,ZNF777,27153
ENSG00000196456,ZNF775,285971
ENSG00000196511,TPK1,27010
ENSG00000197024,ZNF398,57541
ENSG00000197150,ABCB8,11194
ENSG00000197217,ENTPD4,9583
ENSG00000197265,GTF2E2,2961
ENSG00000197362,ZNF786,136051
ENSG00000197448,GSTK1,373156
ENSG00000197558,SSPO,
ENSG00000197892,KIF13B,23303
ENSG00000197993,KEL,3792
ENSG00000198042,MAK16,84549
ENSG00000198363,ASPH,444
ENSG00000198420,TCAF1,9747
ENSG00000198791,CNOT7,29883
ENSG00000198846,TOX,9760
ENSG00000204934,ATP6V0E2-AS1,
ENSG00000204946,ZNF783,100289678
ENSG00000204947,ZNF425,155054
ENSG00000204983,PRSS1,5644
ENSG00000205133,TRIQK,286144
ENSG00000205189,ZBTB10,65986
ENSG00000205268,PDE7A,5150
ENSG00000206047,DEFA1,1667
ENSG00000211706,TRBV6-1,
ENSG00000211713,TRBV6-4,
ENSG00000211714,TRBV7-3,
ENSG00000211716,TRBV9,
ENSG00000211720,TRBV11-1,
ENSG00000211721,TRBV6-5,
ENSG00000211724,TRBV6-6,
ENSG00000211725,TRBV5-5,
ENSG00000211727,TRBV7-6,
ENSG00000211728,TRBV5-6,
ENSG00000211734,TRBV5-1,
ENSG00000211745,TRBV4-2,
ENSG00000211746,TRBV19,
ENSG00000211747,TRBV20-1,
ENSG00000211749,TRBV23-1,
ENSG00000211750,TRBV24-1,
ENSG00000211751,TRBC1,
ENSG00000211752,TRBV27,
ENSG00000211753,TRBV28,
ENSG00000211772,TRBC2,
ENSG00000213199,ASIC3,9311
ENSG00000213203,GIMAP1,170575
ENSG00000214022,REPIN1,29803
ENSG00000214050,FBXO16,157574
ENSG00000214106,PAXIP1-AS2,
ENSG00000215114,UBXN2B,137886
ENSG00000216895,AC009403.1,
ENSG00000221869,CEBPD,1052
ENSG00000221914,PPP2R2A,5520
ENSG00000221937,TAS2R40,259286
ENSG00000222267,RNU6-892P,
ENSG00000222898,RN7SKP97,
ENSG00000223629,DEFA8P,
ENSG00000228451,SDAD1P1,
ENSG00000228801,AC064807.1,102724330
ENSG00000229591,AC006017.1,
ENSG00000229769,TRBV10-2,
ENSG00000230099,TRBV5-4,
ENSG00000232024,LSM12P1,
ENSG00000232533,AC093673.1,
ENSG00000232869,TRBV29-1,
ENSG00000233038,AC011899.2,
ENSG00000233170,AC138356.2,
ENSG00000233609,RPL10P19,
ENSG00000236018,AC004898.1,
ENSG00000236814,AC046176.1,
ENSG00000237254,TRBV30,
ENSG00000237264,FTH1P11,
ENSG00000239839,DEFA3,1668
ENSG00000239911,PRKAG2-AS1,
ENSG00000240247,DEFA1B,728358
ENSG00000240322,RN7SL481P,
ENSG00000240395,RPL5P23,
ENSG00000240905,RN7SL798P,
ENSG00000241007,SEPTIN7P6,
ENSG00000241657,TRBV11-2,
ENSG00000241852,C8orf58,541565
ENSG00000242258,LINC00996,
ENSG00000242970,AC068522.1,
ENSG00000243181,AC087343.1,
ENSG00000243836,WDR86-AS1,
ENSG00000244151,AC010973.2,
ENSG00000244560,AC004890.2,
ENSG00000245025,AC107959.1,
ENSG00000245910,SNHG6,
ENSG00000245970,AP003352.1,
ENSG00000246089,AC016065.1,
ENSG00000246263,UBR5-AS1,
ENSG00000246430,LINC00968,
ENSG00000246582,AC100861.1,
ENSG00000247134,AC090204.1,
ENSG00000250031,AC009927.1,
ENSG00000251034,AC087854.1,
ENSG00000251136,AF117829.1,
ENSG00000251578,TRBV21-1,
ENSG00000251867,AC009812.1,
ENSG00000253200,AC037459.2,
ENSG00000253204,AC090281.1,
ENSG00000253214,AC079209.1,
ENSG00000253250,C8orf88,100127983
ENSG00000253328,SUMO2P19,
ENSG00000253330,AC024451.2,
ENSG00000253341,AC115837.1,
ENSG00000253409,TRBV7-4,
ENSG00000253476,AC091185.1,
ENSG00000253483,AC104561.2,
ENSG00000253549,CA3-AS1,
ENSG00000253570,RNF5P1,
ENSG00000253616,AC107959.3,
ENSG00000253636,AC022893.1,
ENSG00000253641,AC104964.1,
ENSG00000253729,PRKDC,5591
ENSG00000253738,OTUD6B-AS1,
ENSG00000253829,AC067817.2,
ENSG00000253882,AC099548.2,
ENSG00000253930,TNFRSF10A-AS1,
ENSG00000253948,VPS13B-DT,
ENSG00000253981,ALG1L13P,
ENSG00000253982,AC100810.1,
ENSG00000253986,AC104561.3,
ENSG00000254006,AC104232.1,
ENSG00000254064,AC105206.2,
ENSG00000254087,LYN,4067
ENSG00000254093,PINX1,54984
ENSG00000254198,AC113191.1,
ENSG00000254288,AC087672.2,
ENSG00000254332,AF201337.1,
ENSG00000254340,AC022784.5,
ENSG00000254802,AC022182.2,
ENSG00000255201,AC087623.1,
ENSG00000255310,AF131215.5,
ENSG00000259366,AC108449.2,
ENSG00000260368,AC027373.1,
ENSG00000261087,ZNNT1,
ENSG00000261455,LINC01003,
ENSG00000261542,AC011978.2,
ENSG00000269899,AC025857.2,
ENSG00000269918,AF131215.6,
ENSG00000269924,AC024451.4,
ENSG00000270673,YTHDF3-AS1,
ENSG00000271377,AC113143.2,
ENSG00000271869,AC026979.2,
ENSG00000271938,AC103724.4,
ENSG00000271966,AC021321.1,
ENSG00000271971,AC120053.1,
ENSG00000272010,AC100814.2,
ENSG00000272037,AP002907.1,
ENSG00000272092,AC087623.2,
ENSG00000272155,AC055822.1,
ENSG00000272240,AC004908.1,
ENSG00000272264,AC009686.2,
ENSG00000272338,AC067838.1,
ENSG00000272343,AC107952.2,
ENSG00000272375,AC026979.3,
ENSG00000272505,AC104964.4,
ENSG00000272509,AC087752.4,
ENSG00000272518,AC036214.2,
ENSG00000272760,AC093726.1,
ENSG00000272812,AC004908.2,
ENSG00000272839,AC011899.3,
ENSG00000273117,AC144652.1,
ENSG00000273183,AC093726.2,
ENSG00000273314,AC005229.4,
ENSG00000273344,PAXIP1-AS1,
