Gene stable ID,Gene name,NCBI gene ID
ENSG00000101412,E2F1,1869
ENSG00000101413,RPRD1B,58490
ENSG00000101417,PXMP4,11264
ENSG00000101421,CHMP4B,128866
ENSG00000101425,BPI,671
ENSG00000101439,CST3,1471
ENSG00000101442,ACTR5,79913
ENSG00000101444,AHCY,191
ENSG00000101445,PPP1R16B,26051
ENSG00000101447,FAM83D,81610
ENSG00000101452,DHX35,60625
ENSG00000101457,DNTTIP1,116092
ENSG00000101460,MAP1LC3A,84557
ENSG00000101464,PIGU,128869
ENSG00000101470,TNNC2,7125
ENSG00000101473,ACOT8,10005
ENSG00000101474,APMAP,57136
ENSG00000101898,MCTS2P,
ENSG00000118705,RPN2,6185
ENSG00000118707,TGIF2,60436
ENSG00000124091,GCNT7,140687
ENSG00000124097,HMGB1P1,
ENSG00000124098,FAM210B,116151
ENSG00000124102,PI3,5266
ENSG00000124103,FAM209A,200232
ENSG00000124104,SNX21,90203
ENSG00000124107,SLPI,6590
ENSG00000124120,TTPAL,79183
ENSG00000124126,PREX1,57580
ENSG00000124145,SDC4,6385
ENSG00000124151,NCOA3,8202
ENSG00000124155,PIGT,51604
ENSG00000124160,NCOA5,57727
ENSG00000124164,VAPB,9217
ENSG00000124172,ATP5F1E,514
ENSG00000124177,CHD6,84181
ENSG00000124181,PLCG1,5335
ENSG00000124191,TOX2,84969
ENSG00000124193,SRSF6,6431
ENSG00000124198,ARFGEF2,10564
ENSG00000124201,ZNFX1,57169
ENSG00000124203,ZNF831,128611
ENSG00000124207,CSE1L,1434
ENSG00000124209,RAB22A,57403
ENSG00000124214,STAU1,6780
ENSG00000124215,CDH26,60437
ENSG00000124216,SNAI1,6615
ENSG00000124217,MOCS3,27304
ENSG00000124222,STX16,8675
ENSG00000124224,PPP4R1L,
ENSG00000124225,PMEPA1,56937
ENSG00000124226,RNF114,55905
ENSG00000124228,DDX27,55661
ENSG00000124243,BCAS4,55653
ENSG00000124256,ZBP1,81030
ENSG00000124257,NEURL2,140825
ENSG00000125510,OPRL1,4987
ENSG00000125520,SLC2A4RG,56731
ENSG00000125531,FNDC11,79025
ENSG00000125534,PPDPF,79144
ENSG00000125772,GPCPD1,56261
ENSG00000125779,PANK2,80025
ENSG00000125810,CD93,22918
ENSG00000125812,GZF1,64412
ENSG00000125814,NAPB,63908
ENSG00000125817,CENPB,1059
ENSG00000125821,DTD1,92675
ENSG00000125827,TMX4,56255
ENSG00000125843,AP5S1,55317
ENSG00000125844,RRBP1,6238
ENSG00000125846,ZNF133,7692
ENSG00000125863,MKKS,8195
ENSG00000125864,BFSP1,631
ENSG00000125868,DSTN,11034
ENSG00000125869,LAMP5,24141
ENSG00000125870,SNRPB2,6629
ENSG00000125871,MGME1,92667
ENSG00000125877,ITPA,3704
ENSG00000125885,MCM8,84515
ENSG00000125966,MMP24,10893
ENSG00000125967,NECAB3,63941
ENSG00000125968,ID1,3397
ENSG00000125970,RALY,22913
ENSG00000125971,DYNLRB1,83658
ENSG00000125977,EIF2S2,8894
ENSG00000125991,ERGIC3,51614
ENSG00000125995,ROMO1,140823
ENSG00000126001,CEP250,11190
ENSG00000126003,PLAGL2,5326
ENSG00000126005,MMP24OS,101410538
ENSG00000130584,ZBTB46,140685
ENSG00000130589,HELZ2,85441
ENSG00000130590,SAMD10,140700
ENSG00000130684,ZNF337,26152
ENSG00000130699,TAF4,6874
ENSG00000130702,LAMA5,3911
ENSG00000130703,OSBPL2,9885
ENSG00000130706,ADRM1,11047
ENSG00000131043,AAR2,25980
ENSG00000131051,RBM39,9584
ENSG00000131061,ZNF341,84905
ENSG00000131067,GGT7,2686
ENSG00000131069,ACSS2,55902
ENSG00000132623,ANKEF1,63926
ENSG00000132639,SNAP25,6616
ENSG00000132640,BTBD3,22903
ENSG00000132646,PCNA,5111
ENSG00000132661,NXT1,29107
ENSG00000132664,POLR3F,10621
ENSG00000132669,RIN2,54453
ENSG00000132792,CTNNBL1,56259
ENSG00000132801,ZSWIM3,140831
ENSG00000132819,RBM38,55544
ENSG00000132823,OSER1,51526
ENSG00000132824,SERINC3,10955
ENSG00000132825,PPP1R3D,5509
ENSG00000132832,AL139352.1,
ENSG00000141956,PRDM15,63977
ENSG00000142166,IFNAR1,3454
ENSG00000142168,SOD1,6647
ENSG00000142178,SIK1,150094
ENSG00000142188,TMEM50B,757
ENSG00000142192,APP,351
ENSG00000142197,DOP1B,9980
ENSG00000142207,URB1,9875
ENSG00000149346,SLX4IP,128710
ENSG00000149474,KAT14,57325
ENSG00000149531,FRG1BP,
ENSG00000149600,COMMD7,149951
ENSG00000149634,SPATA25,128497
ENSG00000149636,DSN1,79980
ENSG00000149639,SOGA1,140710
ENSG00000149657,LSM14B,149986
ENSG00000149658,YTHDF1,54915
ENSG00000149679,CABLES2,81928
ENSG00000154640,BTG3,10950
ENSG00000154642,C21orf91,54149
ENSG00000154719,MRPL39,54148
ENSG00000154723,ATP5PF,522
ENSG00000154727,GABPA,2551
ENSG00000154734,ADAMTS1,9510
ENSG00000154930,ACSS1,84532
ENSG00000155304,HSPA13,6782
ENSG00000155307,SAMSN1,64092
ENSG00000155307,SAMSN1,388813
ENSG00000155313,USP25,29761
ENSG00000156239,N6AMT1,29104
ENSG00000156253,RWDD2B,10069
ENSG00000156256,USP16,10600
ENSG00000156261,CCT8,10694
ENSG00000156265,MAP3K7CL,56911
ENSG00000156273,BACH1,571
ENSG00000156299,TIAM1,7074
ENSG00000156304,SCAF4,57466
ENSG00000157538,VPS26C,10311
ENSG00000157540,DYRK1A,1859
ENSG00000157551,KCNJ15,3772
ENSG00000157554,ERG,2078
ENSG00000157557,ETS2,2114
ENSG00000157601,MX1,4599
ENSG00000157617,C2CD2,25966
ENSG00000158470,B4GALT5,9334
ENSG00000158480,SPATA2,9825
ENSG00000159055,MIS18A,54069
ENSG00000159079,CFAP298,56683
ENSG00000159082,SYNJ1,8867
ENSG00000159086,PAXBP1,94104
ENSG00000159110,IFNAR2,3455
ENSG00000159128,IFNGR2,3460
ENSG00000159131,GART,2618
ENSG00000159140,SON,6651
ENSG00000159147,DONSON,29980
ENSG00000159200,RCAN1,1827
ENSG00000159216,RUNX1,861
ENSG00000159228,CBR1,873
ENSG00000159231,CBR3,874
ENSG00000159256,MORC3,23515
ENSG00000159259,CHAF1B,8208
ENSG00000159267,HLCS,3141
ENSG00000160179,ABCG1,9619
ENSG00000160180,TFF3,7033
ENSG00000160183,TMPRSS3,64699
ENSG00000160185,UBASH3A,53347
ENSG00000160190,SLC37A1,54020
ENSG00000160191,PDE9A,5152
ENSG00000160193,WDR4,10785
ENSG00000160194,NDUFV3,4731
ENSG00000160199,PKNOX1,5316
ENSG00000160200,CBS,875
ENSG00000160201,U2AF1,7307
ENSG00000160208,RRP1B,23076
ENSG00000160209,PDXK,8566
ENSG00000160209,PDXK,105372824
ENSG00000166265,CYYR1,116159
ENSG00000166619,BLCAP,10904
ENSG00000166913,YWHAB,7529
ENSG00000166979,EVA1C,59271
ENSG00000167046,AL357033.1,
ENSG00000168612,ZSWIM1,90204
ENSG00000168734,PKIG,11142
ENSG00000170191,NANP,140838
ENSG00000170471,RALGAPB,57148
ENSG00000171222,SCAND1,51282
ENSG00000171456,ASXL1,171023
ENSG00000171552,BCL2L1,598
ENSG00000171700,RGS19,10287
ENSG00000171703,TCEA2,6919
ENSG00000171858,RPS21,6227
ENSG00000171867,PRNP,5621
ENSG00000171940,ZNF217,7764
ENSG00000171984,SHLD1,149840
ENSG00000172216,CEBPB,1051
ENSG00000172315,TP53RK,112858
ENSG00000173276,ZBTB21,49854
ENSG00000173418,NAA20,51126
ENSG00000174306,ZHX3,23051
ENSG00000174365,SNHG11,
ENSG00000175063,UBE2C,11065
ENSG00000175730,BAK1P1,
ENSG00000176659,C20orf197,
ENSG00000177410,ZFAS1,441951
ENSG00000178726,THBD,7056
ENSG00000180509,KCNE1,3753
ENSG00000180530,NRIP1,8204
ENSG00000181741,FDX1P1,
ENSG00000182093,GET1,7485
ENSG00000182240,BACE2,25825
ENSG00000182584,ACTL10,170487
ENSG00000182621,PLCB1,23236
ENSG00000182670,TTC3,7267
ENSG00000183260,ABHD16B,140701
ENSG00000183486,MX2,4600
ENSG00000183527,PSMG1,8624
ENSG00000184221,OLIG1,116448
ENSG00000184402,SS18L1,26039
ENSG00000185052,SLC24A3,57419
ENSG00000185272,RBM11,54033
ENSG00000185437,SH3BGR,6450
ENSG00000185513,L3MBTL1,26013
ENSG00000185658,BRWD1,54014
ENSG00000185808,PIGP,51227
ENSG00000185834,RPL12P4,
ENSG00000185917,SETD4,54093
ENSG00000188559,RALGAPA2,57186
ENSG00000188681,TEKT4P2,
ENSG00000196074,SYCP2,10388
ENSG00000196227,FAM217B,63939
ENSG00000196396,PTPN1,5770
ENSG00000196421,C20orf204,284739
ENSG00000196562,SULF2,55959
ENSG00000196700,ZNF512B,57473
ENSG00000196756,SNHG17,
ENSG00000196839,ADA,100
ENSG00000197114,ZGPAT,84619
ENSG00000197122,SRC,6714
ENSG00000197183,NOL4L,140688
ENSG00000197296,FITM2,128486
ENSG00000197457,STMN3,50861
ENSG00000197586,ENTPD6,955
ENSG00000197670,AL157838.1,
ENSG00000197818,SLC9A8,23315
ENSG00000198026,ZNF335,63925
ENSG00000198171,DDRGK1,65992
ENSG00000198276,UCKL1,54963
ENSG00000198618,PPIAP22,
ENSG00000198646,NCOA6,23054
ENSG00000198862,LTN1,26046
ENSG00000198900,TOP1,7150
ENSG00000198959,TGM2,7052
ENSG00000203880,PCMTD2,55251
ENSG00000203896,LIME1,54923
ENSG00000203999,LINC01270,
ENSG00000204044,SLC12A5-AS1,
ENSG00000204070,SYS1,90196
ENSG00000204103,MAFB,9935
ENSG00000205181,LINC00654,
ENSG00000205581,HMGN1,3150
ENSG00000205670,SMIM11A,54065
ENSG00000205726,ITSN1,6453
ENSG00000205758,CRYZL1,9946
ENSG00000205927,OLIG2,10215
ENSG00000207554,MIR647,
ENSG00000209042,SNORD12C,
ENSG00000212232,SNORD17,
ENSG00000212304,SNORD12,
ENSG00000213714,FAM209B,388799
ENSG00000213885,RPL13AP7,
ENSG00000214078,CPNE1,8904
ENSG00000214535,RPS15AP1,
ENSG00000214867,SRSF9P1,
ENSG00000215440,NPEPL1,79716
ENSG00000215529,EFCAB8,388795
ENSG00000215533,LINC00189,
ENSG00000218018,AL109955.1,
ENSG00000222018,FAM243A,101928147
ENSG00000222365,SNORD12B,
ENSG00000223799,IL10RB-DT,
ENSG00000223891,OSER1-DT,
ENSG00000224397,SMIM25,100506115
ENSG00000224497,RPL36P4,
ENSG00000225022,UBE2D3P1,
ENSG00000225091,SNORA71A,
ENSG00000225831,RPS18P1,
ENSG00000225978,HAR1A,
ENSG00000226012,AP001434.1,
ENSG00000226054,MEMO1P1,
ENSG00000226239,AL031658.1,
ENSG00000226284,ARPC3P1,
ENSG00000226332,AL354836.1,
ENSG00000226608,FTLP3,
ENSG00000227063,RPL41P1,
ENSG00000227688,HNRNPA3P2,
ENSG00000228107,AP000692.1,
ENSG00000228314,CYP4F29P,
ENSG00000228340,MIR646HG,
ENSG00000228601,RPL39P,
ENSG00000228663,PSMD10P1,
ENSG00000228705,LINC00659,
ENSG00000228817,BACH1-IT2,
ENSG00000229539,AL353194.1,
ENSG00000229873,OGFR-AS1,
ENSG00000230155,CEP250-AS1,
ENSG00000230492,AL049651.1,
ENSG00000230753,ZNF341-AS1,
ENSG00000231123,SPATA20P1,
ENSG00000231125,AF129075.2,
ENSG00000232043,AL133230.2,
ENSG00000232118,BACH1-AS1,
ENSG00000232388,SMIM26,388789
ENSG00000232442,MHENCR,
ENSG00000232645,LINC01431,
ENSG00000232838,PET117,100303755
ENSG00000233077,LINC01271,
ENSG00000233578,EIF4EP1,
ENSG00000234883,MIR155HG,114614
ENSG00000235036,AL035456.1,
ENSG00000235065,RPL24P2,
ENSG00000235217,TSPY26P,
ENSG00000235313,HM13-IT1,
ENSG00000235508,RPS2P7,
ENSG00000235621,LINC00494,
ENSG00000235772,AP001625.2,
ENSG00000235888,AF064858.1,
ENSG00000236056,GAPDHP14,
ENSG00000236772,AL034550.1,
ENSG00000236992,RPL12P12,
ENSG00000237609,AF064858.2,
ENSG00000237945,LINC00649,
ENSG00000237989,LINC01679,
ENSG00000238197,PAXBP1-AS1,
ENSG00000240849,TMEM189,387521
ENSG00000241721,SUMO1P1,
ENSG00000241837,ATP5PO,539
ENSG00000242372,EIF6,3692
ENSG00000242553,AP001432.1,
ENSG00000243064,ABCC13,
ENSG00000243509,TNFRSF6B,8771
ENSG00000243627,SMIM34A,388820
ENSG00000243646,IL10RB,3588
ENSG00000243927,MRPS6,64968
ENSG00000244005,NFS1,9054
ENSG00000244274,DBNDD2,55861
ENSG00000244462,RBM12,10137
ENSG00000244676,AL109761.1,
ENSG00000244687,UBE2V1,7335
ENSG00000248476,BACH1-IT1,
ENSG00000254419,AL139349.1,
ENSG00000256073,URB1-AS1,
ENSG00000258366,RTEL1,51750
ENSG00000259456,ADNP-AS1,
ENSG00000260032,NORAD,647979
ENSG00000260257,AL035071.1,
ENSG00000264462,MIR3648-2,
ENSG00000271984,AL008726.1,
ENSG00000273017,AP000240.1,
ENSG00000273148,LINC00653,
ENSG00000273210,AP001437.1,
ENSG00000273271,AP000254.2,
ENSG00000273464,AP000238.1,
