Gene stable ID,Gene name,NCBI gene ID
ENSG00000173020,GRK2,156
ENSG00000173039,RELA,5970
ENSG00000173113,TRMT112,51504
ENSG00000173120,KDM2A,22992
ENSG00000173153,ESRRA,2101
ENSG00000173264,GPR137,56834
ENSG00000173327,MAP3K11,4296
ENSG00000173338,KCNK7,10089
ENSG00000173432,SAA1,6288
ENSG00000173442,EHBP1L1,254102
ENSG00000173457,PPP1R14B,26472
ENSG00000173465,ZNRD2,10534
ENSG00000173486,FKBP2,2286
ENSG00000173511,VEGFB,7423
ENSG00000173599,PC,5091
ENSG00000173621,LRFN4,78999
ENSG00000173653,RCE1,9986
ENSG00000173715,C11orf80,79703
ENSG00000173727,AP000769.1,
ENSG00000173825,TIGD3,220359
ENSG00000173914,RBM4B,83759
ENSG00000173933,RBM4,5936
ENSG00000173992,CCS,9973
ENSG00000174080,CTSF,8722
ENSG00000174165,ZDHHC24,254359
ENSG00000174276,ZNHIT2,741
ENSG00000174483,BBS1,582
ENSG00000174516,PELI3,246330
ENSG00000174547,MRPL11,65003
ENSG00000174669,SLC29A2,3177
ENSG00000174684,B4GAT1,11041
ENSG00000174744,BRMS1,25855
ENSG00000174791,RIN1,9610
ENSG00000174807,CD248,57124
ENSG00000174851,YIF1A,10897
ENSG00000174871,CNIH2,254263
ENSG00000174903,RAB1B,81876
ENSG00000174996,KLC2,64837
ENSG00000175104,TRAF6,7189
ENSG00000175115,PACS1,55690
ENSG00000175213,ZNF408,79797
ENSG00000175216,CKAP5,9793
ENSG00000175220,ARHGAP1,392
ENSG00000175224,ATG13,9776
ENSG00000175274,TP53I11,9537
ENSG00000175294,CATSPER1,117144
ENSG00000175334,BANF1,8815
ENSG00000175348,TMEM9B,56674
ENSG00000175352,NRIP3,56675
ENSG00000175376,EIF1AD,84285
ENSG00000175390,EIF3F,8665
ENSG00000175463,TBC1D10C,374403
ENSG00000175467,SART1,9092
ENSG00000175482,POLD4,57804
ENSG00000175505,CLCF1,23529
ENSG00000175518,UBQLNL,143630
ENSG00000175544,CABP4,57010
ENSG00000175550,DRAP1,10589
ENSG00000175573,C11orf68,83638
ENSG00000175592,FOSL1,8061
ENSG00000175602,CCDC85B,11007
ENSG00000175634,RPS6KB2,6199
ENSG00000176102,CSTF3,1479
ENSG00000176148,TCP11L1,55346
ENSG00000176340,COX8A,1351
ENSG00000176485,PLAAT3,11145
ENSG00000176973,FAM89B,23625
ENSG00000177054,ZDHHC13,54503
ENSG00000177112,MRVI1-AS1,
ENSG00000179038,AP001885.1,
ENSG00000179119,SPTY2D1,144108
ENSG00000179241,LDLRAD3,143458
ENSG00000179532,DNHD1,144132
ENSG00000180423,HARBI1,283254
ENSG00000181074,OR52N4,390072
ENSG00000181830,SLC35C1,55343
ENSG00000181908,LINC02724,
ENSG00000183134,PTGDR2,11251
ENSG00000183161,FANCF,2188
ENSG00000184014,DENND5A,23258
ENSG00000184154,LRTOMT,220074
ENSG00000184743,ATL3,25923
ENSG00000184795,UNC93B5,
ENSG00000185085,INTS5,80789
ENSG00000185238,PRMT3,10196
ENSG00000185475,TMEM179B,374395
ENSG00000185670,ZBTB3,79842
ENSG00000186104,CYP2R1,120227
ENSG00000186652,PRG2,5553
ENSG00000186660,ZFP91,80829
ENSG00000186907,RTN4RL2,349667
ENSG00000187049,TMEM216,51259
ENSG00000187479,C11orf96,387763
ENSG00000188070,C11orf95,65998
ENSG00000188487,INSC,387755
ENSG00000196565,HBG2,3048
ENSG00000197136,PCNX3,399909
ENSG00000197345,MRPL21,219927
ENSG00000197601,FAR1,84188
ENSG00000197629,MPEG1,219972
ENSG00000198168,SVIP,258010
ENSG00000198561,CTNND1,1500
ENSG00000198730,CTR9,9646
ENSG00000200090,AC021443.1,
ENSG00000201403,SNORD14B,
ENSG00000204710,SPDYC,387778
ENSG00000204922,UQCC3,790955
ENSG00000205339,IPO7,10527
ENSG00000211450,SELENOH,280636
ENSG00000212607,SNORA3B,
ENSG00000212789,ST13P5,
ENSG00000213402,PTPRCAP,5790
ENSG00000213445,SIPA1,6494
ENSG00000213465,ARL2,402
ENSG00000213593,TMX2,51075
ENSG00000213619,NDUFS3,4722
ENSG00000213713,PIGCP1,
ENSG00000213931,HBE1,3046
ENSG00000213934,HBG1,3047
ENSG00000214659,KRT8P26,
ENSG00000214753,HNRNPUL2,221092
ENSG00000214756,CSKMT,751071
ENSG00000214787,MS4A4E,643680
ENSG00000214872,SMTNL1,219537
ENSG00000221968,FADS3,3995
ENSG00000223609,HBD,3045
ENSG00000224411,HSP90AA2P,
ENSG00000226268,AC135977.1,
ENSG00000229988,HBBP1,
ENSG00000231680,LINC02723,
ENSG00000231793,DOC2GP,
ENSG00000234964,FABP5P7,
ENSG00000236287,ZBED5,58486
ENSG00000236935,AP003774.2,
ENSG00000239306,RBM14,10432
ENSG00000239559,RPL37P2,
ENSG00000240823,RN7SL23P,
ENSG00000242689,CNTF,1270
ENSG00000243964,RPL23AP65,
ENSG00000244267,RPL34P22,
ENSG00000244313,AC024293.1,
ENSG00000244398,AC116533.1,
ENSG00000244734,HBB,3043
ENSG00000245156,AP001107.1,
ENSG00000245532,NEAT1,283131
ENSG00000245571,FAM111A-DT,
ENSG00000246273,SBF2-AS1,283104
ENSG00000247271,ZBED5-AS1,
ENSG00000251143,AP002490.1,
ENSG00000251194,AL133330.1,
ENSG00000251364,AC107884.1,
ENSG00000251562,MALAT1,378938
ENSG00000254461,AP001107.4,
ENSG00000254469,AP002495.1,
ENSG00000254470,AP5B1,91056
ENSG00000254477,AP000640.1,
ENSG00000254554,AC080023.1,
ENSG00000254595,AC084337.1,
ENSG00000254598,CSNK2A3,283106
ENSG00000254604,AP002336.2,
ENSG00000254614,AP003068.2,
ENSG00000254639,AC116021.1,
ENSG00000254641,AC091564.3,
ENSG00000254680,AC079329.1,
ENSG00000254682,AP002387.2,
ENSG00000254693,AC010768.1,
ENSG00000254719,AC080023.2,
ENSG00000254772,EEF1G,1937
ENSG00000254789,AC073172.1,
ENSG00000254838,GVINP1,
ENSG00000254860,TMEM9B-AS1,
ENSG00000254952,LINC02705,
ENSG00000254986,DPP3,10072
ENSG00000255031,AP002807.1,
ENSG00000255038,AP006287.2,
ENSG00000255092,AC010768.2,
ENSG00000255139,AP000442.1,
ENSG00000255197,AC090559.1,
ENSG00000255200,PGAM1P8,
ENSG00000255306,AC004923.4,
ENSG00000255320,AP000759.1,
ENSG00000255443,CD44-AS1,
ENSG00000255517,AP002748.4,
ENSG00000255557,AP001266.2,
ENSG00000255717,SNHG1,23642
ENSG00000255823,MTRNR2L8,100463486
ENSG00000256006,AC084117.1,
ENSG00000256116,AP001453.2,
ENSG00000256280,AP006289.1,
ENSG00000256690,AP001160.1,
ENSG00000257052,AP003721.4,
ENSG00000258588,TRIM6-TRIM34,445372
ENSG00000258659,TRIM34,53840
ENSG00000260196,AC124798.1,
ENSG00000260233,ZNRD2-AS1,
ENSG00000267940,AC022762.2,
ENSG00000268403,AC132192.2,
ENSG00000269176,AP001160.3,
ENSG00000269463,AP001160.4,
ENSG00000270060,AC090589.3,
ENSG00000272034,SNORD14A,
