Gene stable ID,Gene name,NCBI gene ID
ENSG00000101966,XIAP,331
ENSG00000101972,STAG2,10735
ENSG00000101974,ATP11C,286410
ENSG00000101997,CCDC22,28952
ENSG00000102001,CACNA1F,778
ENSG00000102003,SYP,6855
ENSG00000102007,PLP2,5355
ENSG00000102010,BMX,660
ENSG00000102024,PLS3,5358
ENSG00000102034,ELF4,2000
ENSG00000102043,MTMR8,55613
ENSG00000102054,RBBP7,5931
ENSG00000102057,KCND1,3750
ENSG00000102078,SLC25A14,9016
ENSG00000102081,FMR1,2332
ENSG00000102096,PIM2,11040
ENSG00000102100,SLC35A2,7355
ENSG00000102103,PQBP1,10084
ENSG00000102109,PCSK1N,27344
ENSG00000102144,PGK1,5230
ENSG00000102145,GATA1,2623
ENSG00000102158,MAGT1,84061
ENSG00000102172,SMS,6611
ENSG00000102181,CD99L2,83692
ENSG00000102218,RP2,6102
ENSG00000102221,JADE3,9767
ENSG00000102225,CDK16,5127
ENSG00000102226,USP11,8237
ENSG00000102230,PCYT1B,9468
ENSG00000102241,HTATSF1,27336
ENSG00000102245,CD40LG,959
ENSG00000102265,TIMP1,7076
ENSG00000102302,FGD1,2245
ENSG00000102309,PIN4,5303
ENSG00000102312,PORCN,64840
ENSG00000102316,MAGED2,10916
ENSG00000102317,RBM3,5935
ENSG00000102349,KLF8,11279
ENSG00000102390,PBDC1,51260
ENSG00000102393,GLA,2717
ENSG00000102401,ARMCX3,51566
ENSG00000102409,BEX4,56271
ENSG00000120280,CXorf21,80231
ENSG00000120509,PDZD11,51248
ENSG00000122121,XPNPEP2,7512
ENSG00000122122,SASH3,54440
ENSG00000122126,OCRL,4952
ENSG00000123130,ACOT9,23597
ENSG00000123131,PRDX4,10549
ENSG00000123560,PLP1,5354
ENSG00000123562,MORF4L2,9643
ENSG00000123575,FAM199X,139231
ENSG00000123595,RAB9A,9367
ENSG00000123728,RAP2C,57826
ENSG00000124313,IQSEC2,23096
ENSG00000124486,USP9X,8239
ENSG00000125351,UPF3B,65109
ENSG00000125352,RNF113A,7737
ENSG00000125354,SEPTIN6,23157
ENSG00000125356,NDUFA1,4694
ENSG00000125676,THOC2,57187
ENSG00000125962,ARMCX5,64860
ENSG00000126012,KDM5C,8242
ENSG00000126756,UXT,8409
ENSG00000126759,CFP,5199
ENSG00000126767,ELK1,2002
ENSG00000126768,TIMM17B,10245
ENSG00000126945,HNRNPH2,3188
ENSG00000126947,ARMCX1,51309
ENSG00000126953,TIMM8A,1678
ENSG00000126970,ZC4H2,55906
ENSG00000128159,TUBGCP6,85378
ENSG00000128165,ADM2,79924
ENSG00000129675,ARHGEF6,9459
ENSG00000129680,MAP7D3,79649
ENSG00000129682,FGF13,2258
ENSG00000130021,PUDP,8226
ENSG00000130052,STARD8,9754
ENSG00000130066,SAT1,6303
ENSG00000130119,GNL3L,54552
ENSG00000130150,MOSPD2,158747
ENSG00000130487,KLHDC7B,113730
ENSG00000130741,EIF2S3,1968
ENSG00000130985,UBA1,7317
ENSG00000131089,ARHGEF9,23229
ENSG00000131171,SH3BGRL,6451
ENSG00000131174,COX7B,1349
ENSG00000131263,RLIM,51132
ENSG00000131269,ABCB7,22
ENSG00000131724,IL13RA1,3597
ENSG00000131725,WDR44,54521
ENSG00000131828,PDHA1,5160
ENSG00000131831,RAI2,10742
ENSG00000133131,MORC4,79710
ENSG00000133134,BEX2,84707
ENSG00000133142,TCEAL4,79921
ENSG00000133169,BEX1,55859
ENSG00000134590,RTL8C,8933
ENSG00000134594,RAB33A,9363
ENSG00000134597,RBMX2,51634
ENSG00000134602,STK26,51765
ENSG00000147010,SH3KBP1,30011
ENSG00000147044,CASK,8573
ENSG00000147050,KDM6A,7403
ENSG00000147065,MSN,4478
ENSG00000147099,HDAC8,55869
ENSG00000147118,ZNF182,7569
ENSG00000147119,CHST7,56548
ENSG00000147121,KRBOX4,55634
ENSG00000147123,NDUFB11,54539
ENSG00000147124,ZNF41,7592
ENSG00000147130,ZMYM3,9203
ENSG00000147133,TAF1,6872
ENSG00000147138,GPR174,84636
ENSG00000147140,NONO,4841
ENSG00000147144,CCDC120,90060
ENSG00000147155,EBP,10682
ENSG00000147162,OGT,8473
ENSG00000147164,SNX12,29934
ENSG00000147166,ITGB1BP2,26548
ENSG00000147168,IL2RG,3561
ENSG00000147174,GCNA,93953
ENSG00000147202,DIAPH2,1730
ENSG00000147206,NXF3,56000
ENSG00000147224,PRPS1,5631
ENSG00000147231,RADX,55086
ENSG00000147251,DOCK11,139818
ENSG00000147274,RBMX,27316
ENSG00000147383,NSDHL,50814
ENSG00000147394,ZNF185,7739
ENSG00000147400,CETN2,1069
ENSG00000155008,APOOL,139322
ENSG00000155659,VSIG4,11326
ENSG00000156298,TSPAN7,7102
ENSG00000156313,RPGR,6103
ENSG00000156500,FAM122C,159091
ENSG00000156504,FAM122B,159090
ENSG00000156531,PHF6,84295
ENSG00000156697,UTP14A,10813
ENSG00000156709,AIFM1,9131
ENSG00000157514,TSC22D3,1831
ENSG00000157600,TMEM164,84187
ENSG00000157625,TAB3,257397
ENSG00000158290,CUL4B,8450
ENSG00000158526,TSR2,90121
ENSG00000158578,ALAS2,212
ENSG00000160131,VMA21,203547
ENSG00000165168,CYBB,1536
ENSG00000165169,DYNLT3,6990
ENSG00000165175,MID1IP1,58526
ENSG00000165195,PIGA,5277
ENSG00000165240,ATP7A,538
ENSG00000165288,BRWD3,254065
ENSG00000165359,INTS6L,203522
ENSG00000165591,FAAH2,158584
ENSG00000165675,ENOX2,10495
ENSG00000165704,HPRT1,3251
ENSG00000166432,ZMAT1,84460
ENSG00000166681,BEX3,27018
ENSG00000166707,ZCCHC18,644353
ENSG00000167393,PPP2R3B,28227
ENSG00000169084,DHRSX,207063
ENSG00000169093,ASMTL,8623
ENSG00000169100,SLC25A6,293
ENSG00000169188,APEX2,27301
ENSG00000169239,CA5B,11238
ENSG00000169249,ZRSR2,8233
ENSG00000169446,MMGT1,93380
ENSG00000169891,REPS2,9185
ENSG00000169895,SYAP1,94056
ENSG00000170638,TRABD,80305
ENSG00000171100,MTM1,4534
ENSG00000171155,C1GALT1C1,29071
ENSG00000171365,CLCN5,1184
ENSG00000171659,GPR34,2857
ENSG00000172465,TCEAL1,9338
ENSG00000172943,PHF8,23133
ENSG00000173198,CYSLTR1,10800
ENSG00000173275,ZNF449,203523
ENSG00000173674,EIF1AX,1964
ENSG00000173681,BCLAF3,256643
ENSG00000174010,KLHL15,80311
ENSG00000174028,FAM3C2,
ENSG00000175556,LONRF3,79836
ENSG00000176076,KCNE5,23630
ENSG00000176896,TCEANC,170082
ENSG00000177189,RPS6KA3,6197
ENSG00000177324,BEND2,139105
ENSG00000177485,ZBTB33,10009
ENSG00000177989,ODF3B,440836
ENSG00000178146,AL672207.1,
ENSG00000178605,GTPBP6,8225
ENSG00000179101,H3P47,
ENSG00000179222,MAGED1,9500
ENSG00000179304,FAM156B,727866
ENSG00000179542,SLITRK4,139065
ENSG00000180182,MED14,9282
ENSG00000180964,TCEAL8,90843
ENSG00000181191,PJA1,64219
ENSG00000181704,YIPF6,286451
ENSG00000182162,P2RY8,286530
ENSG00000182195,LDOC1,23641
ENSG00000182220,ATP6AP2,10159
ENSG00000182287,AP1S2,8905
ENSG00000182378,PLCXD1,55344
ENSG00000182492,BGN,633
ENSG00000182518,FAM104B,90736
ENSG00000182872,RBM10,8241
ENSG00000182890,GLUD2,2747
ENSG00000183337,BCOR,54880
ENSG00000183479,TREX2,11219
ENSG00000183690,EFHC2,80258
ENSG00000183837,PNMA3,29944
ENSG00000183918,SH2D1A,4068
ENSG00000183943,PRKX,5613
ENSG00000184083,FAM120C,54954
ENSG00000184164,CRELD2,79174
ENSG00000184205,TSPYL2,64061
ENSG00000184319,RPL23AP82,
ENSG00000184481,FOXO4,4303
ENSG00000184515,BEX5,340542
ENSG00000184634,MED12,9968
ENSG00000184675,AMER1,139285
ENSG00000184785,SMIM10,644538
ENSG00000184788,SATL1,340562
ENSG00000184831,APOO,79135
ENSG00000184867,ARMCX2,9823
ENSG00000185222,TCEAL9,51186
ENSG00000185291,IL3RA,3563
ENSG00000185386,MAPK11,5600
ENSG00000185753,CXorf38,159013
ENSG00000186310,NAP1L3,4675
ENSG00000186312,CA5BP1,
ENSG00000186376,ZNF75D,7626
ENSG00000186416,NKRF,55922
ENSG00000186462,NAP1L2,4674
ENSG00000186767,SPIN4,139886
ENSG00000186787,SPIN2B,474343
ENSG00000186810,CXCR3,2833
ENSG00000187325,TAF9B,51616
ENSG00000187601,MAGEH1,28986
ENSG00000187808,SOWAHD,347454
ENSG00000188021,UBQLN2,29978
ENSG00000188130,MAPK12,6300
ENSG00000188158,NHS,4810
ENSG00000188419,CHM,1121
ENSG00000188459,WASF4P,
ENSG00000188706,ZDHHC9,51114
ENSG00000188917,TRMT2B,79979
ENSG00000189221,MAOA,4128
ENSG00000189369,GSPT2,23708
ENSG00000189420,ZFP92,139735
ENSG00000196338,NLGN3,54413
ENSG00000196440,ARMCX4,100131755
ENSG00000196459,TRAPPC2,6399
ENSG00000196507,TCEAL3,85012
ENSG00000196576,PLXNB2,23654
ENSG00000196664,TLR7,51284
ENSG00000196741,LINC01560,
ENSG00000196998,WDR45,11152
ENSG00000197021,CXorf40B,541578
ENSG00000197582,GPX1P1,
ENSG00000197620,CXorf40A,91966
ENSG00000197779,ZNF81,347344
ENSG00000197976,AKAP17A,8227
ENSG00000198034,RPS4X,6191
ENSG00000198157,HMGN5,79366
ENSG00000198205,ZXDA,7789
ENSG00000198223,CSF2RA,1438
ENSG00000198355,PIM3,415116
ENSG00000198455,ZXDB,158586
ENSG00000198689,SLC9A6,10479
ENSG00000198814,GK,2710
ENSG00000198918,RPL39,6170
ENSG00000198932,GPRASP1,9737
ENSG00000198934,MAGEE1,57692
ENSG00000198960,ARMCX6,54470
ENSG00000203588,IGBP1-AS1,
ENSG00000203950,RTL8A,26071
ENSG00000204116,CHIC1,53344
ENSG00000204131,NHSL2,340527
ENSG00000204131,NHSL2,392490
ENSG00000204165,CXorf65,158830
ENSG00000204271,SPIN3,169981
ENSG00000204272,NBDY,550643
ENSG00000205542,TMSB4X,7114
ENSG00000205559,CHKB-DT,
ENSG00000205560,CPT1B,1375
ENSG00000205593,DENND6B,414918
ENSG00000212747,RTL8B,441518
ENSG00000213397,HAUS7,55559
ENSG00000213683,AC002056.1,
ENSG00000213740,SERBP1P1,
ENSG00000214016,RPSAP61,
ENSG00000214018,RRM2P3,
ENSG00000214019,AL034370.1,
ENSG00000214717,ZBED1,9189
ENSG00000215301,DDX3X,1654
ENSG00000216866,RPS2P55,
ENSG00000217624,AL627402.1,
ENSG00000217835,AL034397.1,
ENSG00000219507,FTH1P8,
ENSG00000221930,DENND10P1,
ENSG00000221994,ZNF630,57232
ENSG00000223274,RNA5SP498,
ENSG00000223511,AL683807.1,
ENSG00000223571,DHRSX-IT1,
ENSG00000223749,MIR503HG,
ENSG00000223773,CD99P1,
ENSG00000224281,SLC25A5-AS1,
ENSG00000224975,INE1,
ENSG00000225031,EIF4BP7,
ENSG00000225400,RAB28P5,
ENSG00000225470,JPX,
ENSG00000225471,BX119917.1,
ENSG00000226179,LINC00685,
ENSG00000226784,PGAM4,441531
ENSG00000227008,AL009174.1,
ENSG00000227486,AL050309.1,
ENSG00000228158,TLE1P1,
ENSG00000228232,GAPDHP1,
ENSG00000228343,AC115618.2,
ENSG00000228427,AL590764.1,
ENSG00000228492,RAB11FIP1P1,
ENSG00000228519,AC097263.1,
ENSG00000228532,AC005000.1,
ENSG00000228612,HK2P1,
ENSG00000229083,PSMA6P2,
ENSG00000229132,EIF4A1P10,
ENSG00000229331,GK-IT1,
ENSG00000230311,TOMM20P4,
ENSG00000230590,FTX,
ENSG00000230629,RPS23P8,
ENSG00000230673,PABPC1P3,
ENSG00000230844,ZNF674-AS1,
ENSG00000231686,Z97180.1,
ENSG00000232119,MCTS1,28985
ENSG00000232160,RAP2C-AS1,
ENSG00000232186,AL137013.1,
ENSG00000232472,EEF1B2P3,
ENSG00000232599,AL008707.1,
ENSG00000232611,AL683813.2,
ENSG00000233093,LINC00892,
ENSG00000233585,AC231533.2,
ENSG00000233785,AC131011.2,
ENSG00000234062,AL390879.1,
ENSG00000234322,ST13P18,
ENSG00000234636,MED14OS,100873985
ENSG00000234825,XRCC6P2,
ENSG00000235254,TMEM185AP1,
ENSG00000235437,LINC01278,
ENSG00000235587,GAPDHP65,
ENSG00000235636,NUS1P1,
ENSG00000235703,LINC00894,
ENSG00000236017,ASMTL-AS1,
ENSG00000236337,FMR1-IT1,
ENSG00000236871,LINC00106,
ENSG00000237506,RPSAP15,
ENSG00000237836,PHKA2-AS1,
ENSG00000238039,AC244197.2,
ENSG00000238269,PAGE2B,389860
ENSG00000240143,AL023653.1,
ENSG00000241343,RPL36A,6173
ENSG00000241769,LINC00893,
ENSG00000241886,AC112496.1,
ENSG00000242732,RTL5,340526
ENSG00000243055,GK-AS1,
ENSG00000243279,PRAF2,11230
ENSG00000248503,AL356235.1,
ENSG00000251192,ZNF674,641339
ENSG00000264573,RN7SL15P,
ENSG00000270012,AC232271.1,
ENSG00000270069,MIR222HG,
ENSG00000271147,ARMCX5-GPRASP2,
ENSG00000271533,Z83843.1,
ENSG00000272666,U62317.1,105373098
ENSG00000272821,U62317.2,
ENSG00000272836,AL022328.1,
ENSG00000273137,AL022328.2,
ENSG00000273188,AL022328.3,
ENSG00000273192,AL671710.1,
ENSG00000273253,AL022328.4,
ENSG00000273272,U62317.4,
