Gene stable ID,Gene name,NCBI gene ID
ENSG00000148362,PAXX,286257
ENSG00000148384,INPP5E,56623
ENSG00000148396,SEC16A,9919
ENSG00000148399,DPH7,92715
ENSG00000148400,NOTCH1,4851
ENSG00000148411,NACC2,138151
ENSG00000148426,PROSER2,254427
ENSG00000148429,USP6NL,9712
ENSG00000148444,COMMD3,23412
ENSG00000148450,MSRB2,22921
ENSG00000148459,PDSS1,23590
ENSG00000148468,FAM171A1,221061
ENSG00000148481,MINDY3,80013
ENSG00000148484,RSU1,6251
ENSG00000148488,ST8SIA6,338596
ENSG00000148498,PARD3,56288
ENSG00000148516,ZEB1,6935
ENSG00000148572,NRBF2,29982
ENSG00000150054,MPP7,143098
ENSG00000150093,ITGB1,3688
ENSG00000150347,ARID5B,84159
ENSG00000150867,PIP4K2A,5305
ENSG00000151023,ENKUR,219670
ENSG00000151151,IPMK,253430
ENSG00000151461,UPF2,26019
ENSG00000151465,CDC123,8872
ENSG00000151474,FRMD4A,55691
ENSG00000151657,KIN,22944
ENSG00000152455,SUV39H2,79723
ENSG00000152457,DCLRE1C,64421
ENSG00000152463,OLAH,55301
ENSG00000152464,RPP38,10557
ENSG00000152465,NMT2,9397
ENSG00000157693,TMEM268,203197
ENSG00000159069,FBXW5,54461
ENSG00000159247,TUBBP5,
ENSG00000160271,RALGDS,5900
ENSG00000160293,VAV2,7410
ENSG00000160323,ADAMTS13,11093
ENSG00000160325,CACFD1,11094
ENSG00000160326,SLC2A6,11182
ENSG00000160360,GPSM1,26086
ENSG00000160404,TOR2A,27433
ENSG00000160408,ST6GALNAC6,30815
ENSG00000160445,ZER1,10444
ENSG00000160446,ZDHHC12,84885
ENSG00000160447,PKN3,29941
ENSG00000160539,PLPP7,84814
ENSG00000160563,MED27,9442
ENSG00000165185,KIAA1958,158405
ENSG00000165209,STRBP,55342
ENSG00000165219,GAPVD1,26130
ENSG00000165312,OTUD1,220213
ENSG00000165322,ARHGAP12,94134
ENSG00000165406,MARCHF8,220972
ENSG00000165507,DEPP1,11067
ENSG00000165511,C10orf25,220979
ENSG00000165512,ZNF22,7570
ENSG00000165609,NUDT5,11164
ENSG00000165626,BEND7,222389
ENSG00000165629,ATP5F1C,509
ENSG00000165630,PRPF18,8559
ENSG00000165632,TAF3,83860
ENSG00000165661,QSOX2,169714
ENSG00000165684,SNAPC4,6621
ENSG00000165688,PMPCA,23203
ENSG00000165689,ENTR1,10807
ENSG00000165698,SPACA9,11092
ENSG00000165699,TSC1,7248
ENSG00000165702,GFI1B,8328
ENSG00000165716,DIPK1B,138311
ENSG00000165724,ZMYND19,116225
ENSG00000165733,BMS1,9790
ENSG00000165802,NSMF,26012
ENSG00000165983,PTER,9317
ENSG00000165996,HACD1,9200
ENSG00000165997,ARL5B,221079
ENSG00000167081,PBX3,5090
ENSG00000167094,TTC16,158248
ENSG00000167103,PIP5KL1,138429
ENSG00000167106,FAM102A,399665
ENSG00000167110,GOLGA2,2801
ENSG00000167112,TRUB2,26995
ENSG00000167113,COQ4,51117
ENSG00000167114,SLC27A4,10999
ENSG00000167118,URM1,81605
ENSG00000167123,CERCAM,51148
ENSG00000167130,DOLPP1,57171
ENSG00000167136,ENDOG,2021
ENSG00000168283,BMI1,648
ENSG00000169155,ZBTB43,23099
ENSG00000169583,CLIC3,9022
ENSG00000169692,AGPAT2,10555
ENSG00000169740,ZNF32,7580
ENSG00000169813,HNRNPF,3185
ENSG00000169826,CSGALNACT2,55454
ENSG00000169925,BRD3,8019
ENSG00000170312,CDK1,983
ENSG00000170525,PFKFB3,5209
ENSG00000170759,KIF5B,3799
ENSG00000170835,CEL,1056
ENSG00000171097,KYAT1,883
ENSG00000171159,C9orf16,79095
ENSG00000171169,NAIF1,203245
ENSG00000171448,ZBTB26,57684
ENSG00000171988,JMJD1C,221037
ENSG00000172661,WASHC2C,253725
ENSG00000172671,ZFAND4,93550
ENSG00000172889,EGFL7,51162
ENSG00000173611,SCAI,286205
ENSG00000173848,NET1,10276
ENSG00000175283,DOLK,22845
ENSG00000175287,PHYHD1,254295
ENSG00000175395,ZNF25,219749
ENSG00000175764,TTLL11,158135
ENSG00000175854,SWI5,375757
ENSG00000176058,TPRN,286262
ENSG00000176101,SSNA1,8636
ENSG00000176248,ANAPC2,29882
ENSG00000176386,CDC26,246184
ENSG00000176919,C8G,733
ENSG00000176978,DPP7,29952
ENSG00000177125,ZBTB34,403341
ENSG00000177239,MAN1B1,11253
ENSG00000177613,CSTF2T,23283
ENSG00000177943,MAMDC4,158056
ENSG00000178372,CALML5,51806
ENSG00000179082,C9orf106,
ENSG00000180539,C9orf139,401563
ENSG00000180549,FUT7,2529
ENSG00000181090,EHMT1,79813
ENSG00000181192,DHTKD1,55526
ENSG00000181800,CELF2-AS1,
ENSG00000181915,ADO,84890
ENSG00000182010,RTKN2,219790
ENSG00000182154,MRPL41,64975
ENSG00000183049,CAMK1D,57118
ENSG00000183621,ZNF438,220929
ENSG00000184925,LCN12,286256
ENSG00000185267,CDNF,441549
ENSG00000185875,THNSL1,79896
ENSG00000186130,ZBTB6,10773
ENSG00000186193,SAPCD2,89958
ENSG00000186350,RXRA,6256
ENSG00000187134,AKR1C1,1645
ENSG00000187239,FNBP1,23048
ENSG00000187522,HSPA14,51182
ENSG00000187609,EXD3,54932
ENSG00000187713,TMEM203,94107
ENSG00000187796,CARD9,64170
ENSG00000187922,LCN10,414332
ENSG00000188229,TUBB4B,10383
ENSG00000188234,AGAP4,119016
ENSG00000188483,IER5L,389792
ENSG00000188566,NDOR1,27158
ENSG00000188747,NOXA1,10811
ENSG00000188986,NELFB,25920
ENSG00000189180,ZNF33A,7581
ENSG00000196139,AKR1C3,8644
ENSG00000196152,ZNF79,7633
ENSG00000196205,EEF1A1P5,
ENSG00000196358,NTNG2,84628
ENSG00000196363,WDR5,11091
ENSG00000196372,ASB13,79754
ENSG00000196422,PPP1R26,9858
ENSG00000196642,RABL6,55684
ENSG00000196693,ZNF33B,7582
ENSG00000196793,ZNF239,8187
ENSG00000196814,MVB12B,89853
ENSG00000197070,ARRDC1,92714
ENSG00000197321,SVIL,6840
ENSG00000197355,UAP1L1,91373
ENSG00000197694,SPTAN1,6709
ENSG00000197958,RPL12,6136
ENSG00000198105,ZNF248,57209
ENSG00000198113,TOR4A,54863
ENSG00000198298,ZNF485,220992
ENSG00000198435,NRARP,441478
ENSG00000198879,SFMBT2,57713
ENSG00000198915,RASGEF1A,221002
ENSG00000198917,SPOUT1,51490
ENSG00000198964,SGMS1,259230
ENSG00000201302,SNORA65,
ENSG00000201581,RN7SKP78,
ENSG00000203993,ARRDC1-AS1,
ENSG00000204054,LINC00963,
ENSG00000204136,GGTA1P,
ENSG00000204149,AGAP6,414189
ENSG00000204152,TIMM23B,100652748
ENSG00000204161,TMEM273,170371
ENSG00000212743,LINC02656,
ENSG00000212864,RNF208,727800
ENSG00000213213,CCDC183,84960
ENSG00000213221,DNLZ,728489
ENSG00000213994,AL157395.1,
ENSG00000214654,B3GNT10,
ENSG00000215244,LINC02649,
ENSG00000215267,AKR1C7P,
ENSG00000216937,CCDC7,79741
ENSG00000217094,PPIAP31,
ENSG00000223478,AL441992.2,
ENSG00000223551,TMSB4XP4,
ENSG00000224034,LINC02561,
ENSG00000224307,AL161785.1,
ENSG00000224597,SVIL-AS1,
ENSG00000225032,AL162586.1,
ENSG00000225137,DYNC1I2P1,
ENSG00000225756,DBH-AS1,
ENSG00000225830,ERCC6,2074
ENSG00000225830,ERCC6,267004
ENSG00000225948,LINC02648,
ENSG00000225976,CKS1BP2,
ENSG00000226200,SGMS1-AS1,
ENSG00000226245,ZNF32-AS1,
ENSG00000226706,AL161452.1,
ENSG00000226752,CUTALP,
ENSG00000227253,AL158834.2,
ENSG00000227345,PARG,8505
ENSG00000227512,AL592301.1,
ENSG00000228278,ORM2,5005
ENSG00000228302,AL512770.1,
ENSG00000228395,AL356481.1,
ENSG00000228403,AC035139.1,
ENSG00000228487,AL450263.1,
ENSG00000228544,CCDC183-AS1,
ENSG00000228800,AL590068.1,
ENSG00000229124,VIM-AS1,
ENSG00000229314,ORM1,5004
ENSG00000229644,NAMPTP1,
ENSG00000229932,YWHAZP3,
ENSG00000230289,AL358781.2,
ENSG00000230322,AL136320.1,
ENSG00000230397,SPTLC1P1,
ENSG00000230555,AL450326.1,
ENSG00000230734,RPL10P3,
ENSG00000230869,AGAP10P,
ENSG00000231245,C1DP1,
ENSG00000231964,AL731567.1,
ENSG00000232434,AJM1,389813
ENSG00000232630,PRPS1P2,
ENSG00000232807,AL137186.2,
ENSG00000233013,FAM157B,
ENSG00000233016,SNHG7,
ENSG00000233261,FAM238A,
ENSG00000233387,IATPR,
ENSG00000233665,AC060234.2,
ENSG00000233901,LINC01503,
ENSG00000234420,ZNF37BP,
ENSG00000234705,HMGA1P4,
ENSG00000234771,SLC25A25-AS1,
ENSG00000234814,SVIL2P,
ENSG00000235106,BRD3OS,266655
ENSG00000235119,AL138895.1,
ENSG00000235204,AL162724.2,
ENSG00000236901,MIR600HG,
ENSG00000237036,ZEB1-AS1,
ENSG00000237419,AL954642.1,
ENSG00000237840,FAM21FP,
ENSG00000237886,NALT1,
ENSG00000237943,PRKCQ-AS1,
ENSG00000238227,TMEM250,90120
ENSG00000238246,AC069549.1,
ENSG00000238366,AL359960.1,
ENSG00000239665,AL157392.3,
ENSG00000240291,AL450384.2,
ENSG00000241058,NSUN6,221078
ENSG00000243660,ZNF487,642819
ENSG00000244187,TMEM141,85014
ENSG00000254635,WAC-AS1,
ENSG00000256574,OR13A1,79290
ENSG00000259953,AL138756.1,
ENSG00000260190,AL807752.5,
ENSG00000260193,LINC02846,
ENSG00000261094,AC007066.2,
ENSG00000261534,AL596244.1,
ENSG00000268615,AL353803.5,
ENSG00000268996,MAN1B1-DT,
ENSG00000269952,AL117336.1,
ENSG00000269970,AL162424.1,
ENSG00000270755,AL136141.1,
ENSG00000271335,AL117336.2,
ENSG00000271631,AL139041.1,
ENSG00000271833,AL445222.2,
ENSG00000272696,AL359091.3,
ENSG00000272853,AC069544.1,
ENSG00000272914,AL359532.1,
ENSG00000273008,AC010864.1,
ENSG00000273038,AL365203.2,
ENSG00000273153,AC067747.1,
ENSG00000273474,AL157392.4,
