Gene stable ID,Gene name,NCBI gene ID
ENSG00000100726,TELO2,9894
ENSG00000102858,MGRN1,23295
ENSG00000102870,ZNF629,23361
ENSG00000102879,CORO1A,11151
ENSG00000102882,MAPK3,5595
ENSG00000102886,GDPD3,79153
ENSG00000102897,LYRM1,57149
ENSG00000103024,NME3,4832
ENSG00000103126,AXIN1,8312
ENSG00000103145,HCFC1R1,54985
ENSG00000103148,NPRL3,8131
ENSG00000103152,MPG,4350
ENSG00000103174,NAGPA,51172
ENSG00000103197,TSC2,7249
ENSG00000103199,ZNF500,26048
ENSG00000103202,NME4,4833
ENSG00000103222,ABCC1,4363
ENSG00000103226,NOMO3,408050
ENSG00000103227,LMF1,64788
ENSG00000103245,CIAO3,64428
ENSG00000103249,CLCN7,1186
ENSG00000103253,HAGHL,84264
ENSG00000103254,ANTKMT,65990
ENSG00000103260,METRN,79006
ENSG00000103266,STUB1,10273
ENSG00000103269,RHBDL1,9028
ENSG00000103274,NUBP1,4682
ENSG00000103275,UBE2I,7329
ENSG00000103313,MEFV,4210
ENSG00000103316,CRYM,1428
ENSG00000103319,EEF2K,29904
ENSG00000103326,CAPN15,6650
ENSG00000103342,GSPT1,2935
ENSG00000103343,ZNF174,7727
ENSG00000103351,CLUAP1,23059
ENSG00000103353,UBFD1,56061
ENSG00000103355,PRSS33,260429
ENSG00000103356,EARS2,124454
ENSG00000103363,ELOB,6923
ENSG00000103365,GGA2,23062
ENSG00000103381,CPPED1,55313
ENSG00000103404,USP31,57478
ENSG00000103415,HMOX2,3163
ENSG00000103423,DNAJA3,9093
ENSG00000103429,BFAR,51283
ENSG00000103472,RRN3P2,
ENSG00000103485,QPRT,23475
ENSG00000103489,XYLT1,64131
ENSG00000103495,MAZ,4150
ENSG00000103502,CDIPT,10423
ENSG00000103512,NOMO1,23420
ENSG00000103522,IL21R,50615
ENSG00000103534,TMC5,79838
ENSG00000103540,CCP110,9738
ENSG00000103544,VPS35L,57020
ENSG00000103549,RNF40,9810
ENSG00000103550,KNOP1,400506
ENSG00000118894,EEF2KMT,196483
ENSG00000118898,PPL,5493
ENSG00000118900,UBN1,29855
ENSG00000122257,RBBP6,5930
ENSG00000122299,ZC3H7A,29066
ENSG00000122386,ZNF205,7755
ENSG00000122390,NAA60,79903
ENSG00000126602,TRAP1,10131
ENSG00000126603,GLIS2,84662
ENSG00000127554,GFER,2671
ENSG00000127561,SYNGR3,9143
ENSG00000127564,PKMYT1,9088
ENSG00000127578,WFIKKN1,117166
ENSG00000127580,WDR24,84219
ENSG00000127585,FBXL16,146330
ENSG00000127586,CHTF18,63922
ENSG00000129925,PGAP6,58986
ENSG00000130656,HBZ,3050
ENSG00000130731,METTL26,84326
ENSG00000131634,TMEM204,79652
ENSG00000131652,THOC6,79228
ENSG00000131653,TRAF7,84231
ENSG00000131871,SELENOS,55829
ENSG00000131873,CHSY1,22856
ENSG00000131876,SNRPA1,6627
ENSG00000132207,SLX1A,548593
ENSG00000133392,MYH11,4629
ENSG00000133393,FOPNL,123811
ENSG00000134419,RPS15A,6210
ENSG00000138834,MAPK8IP3,23162
ENSG00000140443,IGF1R,3480
ENSG00000140450,ARRDC4,91947
ENSG00000140471,LINS1,55180
ENSG00000140479,PCSK6,5046
ENSG00000140511,HAPLN3,145864
ENSG00000140519,RHCG,51458
ENSG00000140521,POLG,5428
ENSG00000140525,FANCI,55215
ENSG00000140526,ABHD2,11057
ENSG00000140545,MFGE8,4240
ENSG00000140548,ZNF710,374655
ENSG00000140553,UNC45A,55898
ENSG00000140563,MCTP2,55784
ENSG00000140564,FURIN,5045
ENSG00000140575,IQGAP1,8826
ENSG00000140577,CRTC3,64784
ENSG00000140632,GLYR1,84656
ENSG00000140650,PMM2,5373
ENSG00000140694,PARN,5073
ENSG00000140740,UQCRC2,7385
ENSG00000140743,CDR2,1039
ENSG00000140749,IGSF6,10261
ENSG00000140750,ARHGAP17,55114
ENSG00000140983,RHOT2,89941
ENSG00000140986,RPL3L,6123
ENSG00000140987,ZSCAN32,54925
ENSG00000140988,RPS2,6187
ENSG00000140990,NDUFB10,4716
ENSG00000140992,PDPK1,5170
ENSG00000140993,TIGD7,91151
ENSG00000149922,TBX6,6911
ENSG00000149923,PPP4C,5531
ENSG00000149925,ALDOA,226
ENSG00000149929,HIRIP3,8479
ENSG00000149930,TAOK2,9344
ENSG00000149932,TMEM219,124446
ENSG00000153048,CARHSP1,23589
ENSG00000153066,TXNDC11,51061
ENSG00000153406,NMRAL1,57407
ENSG00000153443,UBALD1,124402
ENSG00000154237,LRRK1,79705
ENSG00000155592,ZKSCAN2,342357
ENSG00000155666,KDM8,79831
ENSG00000156853,ZNF689,115509
ENSG00000156858,PRR14,78994
ENSG00000156860,FBRS,64319
ENSG00000156873,PHKG2,5261
ENSG00000157045,NTAN1,123803
ENSG00000157106,SMG1,23049
ENSG00000157823,AP3S2,10239
ENSG00000158482,SNX29P1,
ENSG00000161980,POLR3K,51728
ENSG00000161981,SNRNP25,79622
ENSG00000161996,WDR90,197335
ENSG00000161999,JMJD8,339123
ENSG00000162004,CCDC78,124093
ENSG00000162032,SPSB3,90864
ENSG00000162062,TEDC2,80178
ENSG00000162063,CCNF,899
ENSG00000162065,TBC1D24,57465
ENSG00000162066,AMDHD2,51005
ENSG00000162069,BICDL2,146439
ENSG00000162073,PAQR4,124222
ENSG00000162076,FLYWCH2,114984
ENSG00000162078,ZG16B,124220
ENSG00000162086,ZNF75A,7627
ENSG00000162104,ADCY9,115
ENSG00000166501,PRKCB,5579
ENSG00000166669,ATF7IP2,80063
ENSG00000166676,TVP23A,780776
ENSG00000166780,BMERB1,89927
ENSG00000166783,MARF1,9665
ENSG00000166819,PLIN1,5346
ENSG00000166821,PEX11A,8800
ENSG00000166825,ANPEP,290
ENSG00000166847,DCTN5,84516
ENSG00000166851,PLK1,5347
ENSG00000166965,RCCD1,91433
ENSG00000167186,COQ7,10229
ENSG00000167371,PRRT2,112476
ENSG00000167930,FAM234A,83986
ENSG00000167962,ZNF598,90850
ENSG00000167965,MLST8,64223
ENSG00000167967,E4F1,1877
ENSG00000167968,DNASE1L2,1775
ENSG00000167969,ECI1,1632
ENSG00000167972,ABCA3,21
ENSG00000167977,KCTD5,54442
ENSG00000167978,SRRM2,23524
ENSG00000167981,ZNF597,146434
ENSG00000167984,NLRC3,197358
ENSG00000168096,ANKS3,124401
ENSG00000168101,NUDT16L1,84309
ENSG00000168140,VASN,114990
ENSG00000168434,COG7,91949
ENSG00000168488,ATXN2L,11273
ENSG00000168904,LRRC28,123355
ENSG00000169180,XPO6,23214
ENSG00000169189,NSMCE1,197370
ENSG00000169203,NPIPB12,440353
ENSG00000169217,CD2BP2,10421
ENSG00000169221,TBC1D10B,26000
ENSG00000169246,NPIPB3,23117
ENSG00000169592,INO80E,283899
ENSG00000169627,BOLA2B,654483
ENSG00000169682,SPNS1,83985
ENSG00000169951,ZNF764,92595
ENSG00000169955,ZNF747,65988
ENSG00000169957,ZNF768,79724
ENSG00000170540,ARL6IP1,23204
ENSG00000171490,RSL1D1,26156
ENSG00000172183,ISG20,3669
ENSG00000172236,TPSAB1,7177
ENSG00000172366,MCRIP2,84331
ENSG00000172382,PRSS27,83886
ENSG00000172460,PRSS30P,
ENSG00000173575,CHD2,1106
ENSG00000174109,C16orf91,283951
ENSG00000174943,KCTD13,253980
ENSG00000175595,ERCC4,2072
ENSG00000175643,RMI2,116028
ENSG00000176046,NUPR1,26471
ENSG00000176463,SLCO3A1,28232
ENSG00000176476,SGF29,112869
ENSG00000176953,NFATC2IP,84901
ENSG00000177455,CD19,930
ENSG00000177548,RABEP2,79874
ENSG00000178188,SH2B1,25970
ENSG00000178952,TUFM,7284
ENSG00000179583,CIITA,4261
ENSG00000179889,PDXDC1,23042
ENSG00000179889,PDXDC1,102724985
ENSG00000179918,SEPHS2,22928
ENSG00000179958,DCTPP1,79077
ENSG00000179965,ZNF771,51333
ENSG00000180035,ZNF48,197407
ENSG00000180096,SEPTIN1,1731
ENSG00000180185,FAHD1,81889
ENSG00000180209,MYLPF,29895
ENSG00000180747,SMG1P3,
ENSG00000181026,AEN,64782
ENSG00000182054,IDH2,3418
ENSG00000182108,DEXI,28955
ENSG00000182175,RGMA,56963
ENSG00000182253,SYNM,23336
ENSG00000182511,FES,2242
ENSG00000182685,BRICD5,283870
ENSG00000182768,NGRN,51335
ENSG00000182831,C16orf72,29035
ENSG00000183044,ABAT,18
ENSG00000183060,LYSMD4,145748
ENSG00000183208,GDPGP1,390637
ENSG00000183336,BOLA2,552900
ENSG00000183426,NPIPA1,9284
ENSG00000183426,NPIPA1,102724993
ENSG00000183458,AC138932.1,
ENSG00000183475,ASB7,140460
ENSG00000183604,SMG1P5,
ENSG00000183751,TBL3,10607
ENSG00000183793,NPIPA5,100288332
ENSG00000183889,AC138969.1,
ENSG00000184056,VPS33B,26276
ENSG00000184110,EIF3C,8663
ENSG00000184207,PGP,283871
ENSG00000184277,TM2D3,80213
ENSG00000184508,HDDC3,374659
ENSG00000184602,SNN,8303
ENSG00000184730,APOBR,55911
ENSG00000184857,TMEM186,25880
ENSG00000185033,SEMA4B,10509
ENSG00000185043,CIB1,10519
ENSG00000185164,NOMO2,283820
ENSG00000185164,NOMO2,102723728
ENSG00000185338,SOCS1,8651
ENSG00000185418,TARS3,123283
ENSG00000185442,FAM174B,400451
ENSG00000185596,WASH3P,
ENSG00000185710,SMG1P4,
ENSG00000185716,MOSMO,730094
ENSG00000185864,NPIPB4,440345
ENSG00000185883,ATP6V0C,527
ENSG00000185905,C16orf54,283897
ENSG00000187535,IFT140,9742
ENSG00000187555,USP7,7874
ENSG00000188215,DCUN1D3,123879
ENSG00000188322,SBK1,388228
ENSG00000188536,HBA2,3040
ENSG00000188599,NPIPP1,
ENSG00000188603,CLN3,1201
ENSG00000188827,SLX4,84464
ENSG00000188897,AC099489.1,400499
ENSG00000189067,LITAF,9516
ENSG00000189419,SPATA41,
ENSG00000196118,CCDC189,90835
ENSG00000196296,ATP2A1,487
ENSG00000196502,SULT1A1,6817
ENSG00000196547,MAN2A2,4122
ENSG00000196557,CACNA1H,8912
ENSG00000196678,ERI2,112479
ENSG00000196796,NPIPB10P,
ENSG00000197006,METTL9,51108
ENSG00000197162,ZNF785,146540
ENSG00000197165,SULT1A2,6799
ENSG00000197253,TPSB2,64499
ENSG00000197272,IL27,246778
ENSG00000197299,BLM,641
ENSG00000197471,SPN,6693
ENSG00000197562,RAB40C,57799
ENSG00000197599,CCDC154,645811
ENSG00000197774,EME2,197342
ENSG00000198064,NPIPB13,613037
ENSG00000198106,AC025279.1,
ENSG00000198736,MSRB1,51734
ENSG00000198901,PRC1,9055
ENSG00000205534,SMG1P2,
ENSG00000205609,EIF3CL,728689
ENSG00000205629,LCMT1,51451
ENSG00000205730,ITPRIPL2,162073
ENSG00000205746,AC126755.1,
ENSG00000205890,AC108134.1,
ENSG00000205937,RNPS1,10921
ENSG00000206053,JPT2,90861
ENSG00000206172,HBA1,3039
ENSG00000206177,HBM,3042
ENSG00000207042,RNU6-196P,
ENSG00000207248,RNU6-1005P,
ENSG00000207405,SNORA64,
ENSG00000207425,AC138932.2,
ENSG00000213648,SULT1A4,445329
ENSG00000213658,LAT,27040
ENSG00000213918,DNASE1,1773
ENSG00000213937,CLDN9,9080
ENSG00000215154,AC141586.1,
ENSG00000217930,PAM16,51025
ENSG00000222375,RN7SKP127,
ENSG00000226942,IL9RP3,
ENSG00000228201,AL022341.1,
ENSG00000228998,AC091167.1,
ENSG00000229809,ZNF688,146542
ENSG00000230330,HMGN2P3,
ENSG00000233024,NPIPA9,
ENSG00000233614,DDX11L10,
ENSG00000234719,NPIPB2,729978
ENSG00000234769,WASH4P,
ENSG00000235560,AC002310.1,107984875
ENSG00000236829,Z97634.1,
ENSG00000237296,SMG1P1,
ENSG00000238045,AC009133.1,
ENSG00000242498,ARPIN,348110
ENSG00000242612,DECR2,26063
ENSG00000243716,NPIPB5,100132247
ENSG00000244257,PKD1P1,
ENSG00000245888,NSMCE1-DT,
ENSG00000248124,RRN3P1,
ENSG00000250251,PKD1P6,
ENSG00000250616,AC012645.1,
ENSG00000251417,AC145285.2,
ENSG00000254206,NPIPB11,728888
ENSG00000254634,SMG1P6,
ENSG00000254681,PKD1P5,
ENSG00000255198,SNHG9,
ENSG00000255513,AC005363.1,
ENSG00000257108,NHLRC4,283948
ENSG00000257122,RRN3P3,
ENSG00000258384,AC068831.2,
ENSG00000258476,LINC02207,
ENSG00000258741,H2AZ2P1,
ENSG00000258831,AC103996.2,
ENSG00000258922,AC106028.2,
ENSG00000259182,AC019254.1,
ENSG00000259205,PRKXP1,
ENSG00000259291,ZNF710-AS1,
ENSG00000259363,AC090825.1,
ENSG00000259658,AC027559.1,100128108
ENSG00000259677,AC027176.2,
ENSG00000259704,AC124248.1,105370969
ENSG00000259746,HSPE1P3,
ENSG00000259940,AC109449.1,
ENSG00000259954,IL21R-AS1,
ENSG00000260022,AL031716.1,
ENSG00000260051,AL031600.1,
ENSG00000260082,AC106886.1,
ENSG00000260136,AC008915.3,
ENSG00000260219,CD2BP2-DT,101928707
ENSG00000260260,SNHG19,
ENSG00000260276,AC022167.2,
ENSG00000260306,AC092375.2,
ENSG00000260349,AC087190.1,
ENSG00000260361,AC106028.3,
ENSG00000260367,AC109460.1,
ENSG00000260425,AL031709.1,
ENSG00000260442,ATP2A1-AS1,
ENSG00000260448,LCMT1-AS1,
ENSG00000260452,TPRKBP2,
ENSG00000260517,AC009093.2,
ENSG00000260565,ERVK13-1,
ENSG00000260592,AC130456.3,
ENSG00000260661,AC116903.2,
ENSG00000260719,AC009133.3,
ENSG00000260727,SLC7A5P1,
ENSG00000260751,AC008870.3,
ENSG00000260778,AC009065.5,
ENSG00000260807,CEROX1,
ENSG00000260853,AC109460.2,
ENSG00000260905,AC009021.1,
ENSG00000260953,AC009093.4,
ENSG00000260979,AC022167.3,
ENSG00000261052,SULT1A3,6818
ENSG00000261113,AC009034.1,
ENSG00000261207,AL031717.1,
ENSG00000261332,AC116348.4,
ENSG00000261346,AC116348.5,
ENSG00000261367,AC012645.2,
ENSG00000261416,AC012645.3,
ENSG00000261442,AC023830.1,
ENSG00000261448,AC109446.3,
ENSG00000261505,AL031714.1,
ENSG00000261596,AC005632.3,
ENSG00000261663,AC009065.9,
ENSG00000261819,AC138932.4,
ENSG00000261840,AC093249.6,730183
ENSG00000261971,MMP25-AS1,
ENSG00000262152,LINC00514,
ENSG00000262246,CORO7,79585
ENSG00000262312,AC004494.1,
ENSG00000262362,AC004233.1,
ENSG00000262370,AC108134.3,
ENSG00000262468,LINC01569,
ENSG00000262482,AC004034.1,
ENSG00000262528,AL022341.2,
ENSG00000262587,AC133552.2,
ENSG00000262636,AC099489.2,
ENSG00000262703,AC009121.3,
ENSG00000262712,AC012676.1,
ENSG00000262999,AC099489.3,
ENSG00000263033,AC007220.1,
ENSG00000263065,AF001548.1,
ENSG00000263072,ZNF213-AS1,
ENSG00000263235,AC006111.2,
ENSG00000263244,AC087190.3,
ENSG00000263335,AF001548.2,
ENSG00000268836,Z69706.1,
ENSG00000269482,Z69720.1,
ENSG00000270127,AC027020.2,
ENSG00000272079,AC004233.2,
ENSG00000272888,LINC01578,
